SF,Freq,Lemma,Analysis,Segmentation
fényképezik,1,fényképez,V.IND.PRS.INDF.3.SG-PSS3P.PL,fényképez-ik
intézzük,1,intézz,intézz-PSS3P,intézz-ük
szemétet,1,szemét,ADJ.SG-ACC,szemét-et
jakjuk,2,jak,N.NOM-PSS3P,jak-juk
fide,1,fi,N.SG-PSS2S-PSS3S,fi-d-e
hátratekeji,1,hátra,ADJ.NOM.SG-IND.PST.INDF.3.PL-PSS3S-SBJV.PRS.INDF.2.SG-PSS3S.PL,hátra-tek-e-j-i
húzzuk,1,húzz,húzz-PSS3P,húzz-uk
majci,1,majc,majc-PSS3S.PL,majc-i
óvogyás,1,óvogy,óvogy-V.MSDR,óvogy-ás
pipipi,1,pipip,pipip-PSS3S.PL,pipip-i
cumika,2,cumi,N.NOM-PL-PSS3S,cumi-k-a
szóljon,1,szól,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.3.SG,szól-jon
kénd,1,kén,N.NOM-PSS2S,kén-d
tejefont,1,tejef,tejef-ON+ESS-ACC,tejef-on-t
pijosat,9,pijos,pijos-ACC,pijos-at
madájijesztet,1,madá,madá-SBJV.PRS.INDF.2.SG-PSS3S.PL-PSS3S-IND.PRS.INDF.2.SG-ACC-ACC,madá-j-i-je-sz-t-et
jézgajasa,1,jézgajas,jézgajas-PSS3S,jézgajas-a
nézegessünk,1,nézegess,nézegess-PSS1P,nézegess-ünk
kiskaja,1,kis,ADJ.NOM.SG-PL-PSS3S-PSS3S,kis-k-a-ja
rézgaja,1,rézg,rézg-PSS3S-PSS3S,rézg-a-ja
rézgajasa,1,rézgajas,rézgajas-PSS3S,rézgajas-a
könyvét,1,könyv,N.NOM-PSS4S-ACC,könyv-é-t
tudom,3,tud,V.IND.PRS.INDF.3.SG-PSS1S,tud-om
bajó,2,baj,N.NOM-V.PTCP.PRS,baj-ó
hasába,1,hasáb,N.NOM-PSS3S,hasáb-a
bókszol,1,bók,N.NOM-IND.PRS.INDF.2.SG-IND.PRS.INDF.2.SG,bók-sz-ol
hasát,1,hasá,hasá-ACC,hasá-t
elmesélted,1,elmesél,elmesél-IND.PST.DEF.2.SG,elmesél-ted
ójás,1,ó,ADJ.SG-SBJV.PRS.INDF.2.SG-V.MSDR,ó-j-ás
beszélgetnek,1,beszélget,V.IND.PRS.INDF.3.SG-DAT,beszélget-nek
sírkán,2,sírká,sírká-ON+ESS,sírká-n
madajak,1,ma,N.NOM-PSS2S-PSS3S-SBJV.PRS.INDF.1.SG,ma-d-a-jak
pajó,1,p,N.NOM-PSS3S-SBJV.PRS.INDF.2.SG-V.PTCP.PRS,p-a-j-ó
hátát,1,hátá,hátá-ACC,hátá-t
ejjökte,1,ejj,N.NOM-PL-IND.PST.DEF.3.SG,ejj-ök-te
elmeséjjük,1,elmes,elmes-PSS4S-SBJV.PRS.INDF.2.SG-PSS3P,elmes-é-j-jük
elmeséded,1,elmes,elmes-PSS4S-PSS2S-PSS2S,elmes-é-d-ed
elmeséjjed,1,elmes,elmes-PSS4S-SBJV.PRS.INDF.2.SG-SBJV.PRS.DEF.2.SG,elmes-é-j-jed
meséjjed,1,mes,mes-PSS4S-SBJV.PRS.INDF.2.SG-SBJV.PRS.DEF.2.SG,mes-é-j-jed
pöjüjt,1,pöjü,pöjü-SBJV.PRS.INDF.2.SG-ACC,pöjü-j-t
maugli,1,maugl,maugl-PSS3S.PL,maugl-i
banánt,4,banán,N.NOM-ACC,banán-t
hátája,2,hátá,hátá-PSS3S,hátá-ja
orrát,2,orrá,orrá-ACC,orrá-t
megégette,3,megég,megég-IND.PST.DEF.3.SG,megég-ette
jója,2,jó,ADJ.NOM.SG-PSS3S,jó-ja
pusz,4,pu,pu-IND.PRS.INDF.2.SG,pu-sz
puszoda,1,pu,pu-IND.PRS.INDF.2.SG-PSS2S-PSS3S,pu-sz-od-a
buszot,1,busz,N.NOM-ACC,busz-ot
fajkát,3,fajká,fajká-ACC,fajká-t
jakásuk,1,jak,N.NOM-V.MSDR-PSS3P,jak-ás-uk
ajtójuk,1,ajtó,N.NOM-PSS3P,ajtó-juk
manók,1,manó,N.NOM-PL,manó-k
csinálták,1,csinál,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.PL,csinál-ták
sírkának,1,sírká,sírká-DAT,sírká-nak
kígyót,1,kígyó,N.NOM-ACC,kígyó-t
megvejekült,1,meg,meg-V.CVB-SBJV.PRS.INDF.1.SG-BYWAY-ACC,meg-ve-jek-ül-t
csijájsz,1,csijá,csijá-SBJV.PRS.INDF.2.SG-IND.PRS.INDF.2.SG,csijá-j-sz
mesét,3,mes,mes-PSS4S-ACC,mes-é-t
paplant,1,paplan,N.NOM-ACC,paplan-t
hájót,1,háj,N.NOM-V.PTCP.PRS-ACC,háj-ó-t
papjant,3,pap,N.NOM-PSS3S-ON+ESS-ACC,pap-ja-n-t
vajamit,4,vaj,N.NOM-PSS1S.SG-PSS3S.PL-ACC,vaj-am-i-t
bagolyt,1,bagoly,N.NOM-ACC,bagoly-t
zseblámpát,1,zseblámpá,zseblámpá-ACC,zseblámpá-t
kakijok,1,kaki,N.NOM-SBJV.PRS.INDF.2.SG-PL,kaki-j-ok
babajazok,1,babajaz,babajaz-PL,babajaz-ok
babbabababa,1,bab,N.NOM-IN+ALL-IN+ALL-IN+ALL-IN+ALL,bab-ba-ba-ba-ba
sokája,1,soká,soká-PSS3S,soká-ja
motojt,10,moto,moto-SBJV.PRS.INDF.2.SG-ACC,moto-j-t
majadok,2,ma,N.NOM-SBJV.PRS.INDF.2.SG-PSS2S.SG-PL,ma-j-ad-ok
tudododada,1,tud,V.IND.PRS.INDF.3.SG-PSS2S-PSS2S-PSS2S.SG-PSS3S,tud-od-od-ad-a
apuék,1,apu,N.NOM-PSS4S-PL,apu-é-k
lemegyünk,2,lemegy,V.IND.PRS.INDF.3.SG-PSS1P,lemegy-ünk
gajázsba,2,gajázs,gajázs-IN+ALL,gajázs-ba
meghajok,2,megh,megh-PSS3S-SBJV.PRS.INDF.2.SG-PL,megh-a-j-ok
meghaj,1,megh,megh-PSS3S-SBJV.PRS.INDF.2.SG,megh-a-j
vízipisztolyt,1,vízipisztoly,vízipisztoly-ACC,vízipisztoly-t
motoj,5,moto,moto-SBJV.PRS.INDF.2.SG,moto-j
megtéplek,1,megtép,megtép-IND.PRS.LGSPEC1.1.SG,megtép-lek
meghajapta,1,meghajap,meghajap-IND.PST.DEF.3.SG,meghajap-ta
tigliskuta,1,tiglisku,tiglisku-IND.PST.DEF.3.SG,tiglisku-ta
ujját,1,ujjá,ujjá-ACC,ujjá-t
medek,2,m,N.NOM-PSS2S-PL,m-ed-ek
adtok,1,ad,V.IND.PRS.INDF.3.SG-PSS2P,ad-tok
bajátod,2,bajá,bajá-ACC-PSS2S,bajá-t-od
pandamaci,1,pandamac,pandamac-PSS3S.PL,pandamac-i
hájózsákot,1,hájózsá,hájózsá-PL-ACC,hájózsá-k-ot
köveket,3,köve,N.SG-PL-ACC,köve-k-et
exxxba,1,exxx,exxx-IN+ALL,exxx-ba
fölkapcsolni,2,fölkapcs,fölkapcs-IND.PRS.INDF.2.SG-NFIN,fölkapcs-ol-ni
melyikbe,1,mely,mely-PSS3P.PL-IN+ALL,mely-ik-be
kalácsonfa,1,kalácsonf,kalácsonf-PSS3S,kalácsonf-a
tekenó,1,teke,N.NOM-ON+ESS-V.PTCP.PRS,teke-n-ó
misüt,2,misü,misü-ACC,misü-t
fája,5,fáj,V-PSS3S,fáj-a
nyújtya,1,nyújty,nyújty-PSS3S,nyújty-a
nyújtta,1,nyújt,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,nyújt-ta
pápika,1,páp,páp-PSS3P.PL-PSS3S,páp-ik-a
fiszek,1,fisz,N.NOM-PL,fisz-ek
égece,2,égec,égec-PSS3S,égec-e
mégecej,1,mégec,mégec-PSS3S-SBJV.PRS.INDF.2.SG,mégec-e-j
futa,1,fut,V.IND.PRS.INDF.3.SG-PSS3S,fut-a
pattó,2,p,N.NOM-PSS3S-V.PTCP.PST-V.PTCP.PRS,p-a-tt-ó
dobogás,2,dobog,dobog-V.MSDR,dobog-ás
zúgó,1,zúg,V.IND.PRS.INDF.3.SG-V.PTCP.PRS,zúg-ó
pakolok,1,pakol,V.IND.PRS.INDF.3.SG-PL,pakol-ok
elfogyott,1,elfogy,V.IND.PRS.INDF.3.SG-V.PTCP.PST,elfogy-ott
gyógyítta,1,gyógyít,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,gyógyít-ta
mókuka,1,m,N.NOM-V.PTCP.PRS-PL-PSS3P-PSS3S,m-ó-k-uk-a
lejejtett,1,leje,N.SG-SBJV.PRS.INDF.2.SG-ACC-V.PTCP.PST,leje-j-t-ett
lesetett,2,lese,N.SG-ACC-V.PTCP.PST,lese-t-ett
dódítta,1,dódí,dódí-IND.PST.DEF.3.SG,dódí-tta
dobókockockát,2,dobókockocká,dobókockocká-ACC,dobókockocká-t
bábuk,1,bábu,N.NOM-PL,bábu-k
belőle,2,belől,belől-PSS3S,belől-e
bábut,4,bábu,N.NOM-ACC,bábu-t
bábuka,6,bábu,N.NOM-PL-PSS3S,bábu-k-a
hájom,11,háj,N.NOM-PSS1S,háj-om
zacskót,1,zacskó,N.NOM-ACC,zacskó-t
pattingatok,1,patting,patting-PSS2P.SG,patting-atok
téjapó,1,téjap,téjap-V.PTCP.PRS,téjap-ó
jakom,2,jak,N.NOM-PSS1S,jak-om
babó,1,bab,N.NOM-V.PTCP.PRS,bab-ó
pattanthatsz,1,pattan,V.IND.PRS.INDF.3.SG-ACC-POT-IND.PRS.INDF.2.SG,pattan-t-hat-sz
pattotita,1,p,N.NOM-PSS3S-V.PTCP.PST-ACC-PSS3S.PL-IND.PST.DEF.3.SG,p-a-tt-ot-i-ta
pattanti,1,pattan,V.IND.PRS.INDF.3.SG-ACC-PSS3S.PL,pattan-t-i
pahatni,1,p,N.NOM-PSS3S-POT-NFIN,p-a-hat-ni
patatihátite,1,patatihá,patatihá-ACC-PSS3S.PL-IND.PST.DEF.3.SG,patatihá-t-i-te
pattanthati,1,pattan,V.IND.PRS.INDF.3.SG-ACC-POT-PSS3S.PL,pattan-t-hat-i
macikát,3,maciká,maciká-ACC,maciká-t
panci,1,panc,panc-PSS3S.PL,panc-i
kéjtem,1,kéj,N.NOM-IND.PST.DEF.1.SG,kéj-tem
fontotom,1,font,N.NOM-ACC-PSS1S,font-ot-om
medutatom,1,medu,medu-ACC-ACC-PSS1S,medu-t-at-om
minda,1,m,N.NOM-PSS3S.PL-ON+ESS-PSS2S-PSS3S,m-i-n-d-a
óvodásat,1,óvodás,N.NOM-ACC,óvodás-at
ólomkatonát,1,ólomkato,ólomkato-COND.PRS.DEF.3.SG-ACC,ólomkato-ná-t
vájat,2,váj,V.IND.PRS.INDF.3.SG-ACC,váj-at
mozdonyka,1,mozdony,N.NOM-PL-PSS3S,mozdony-k-a
mozdonyt,1,mozdony,N.NOM-ACC,mozdony-t
vetető,1,vetet,V.IND.PRS.INDF.3.SG-V.PTCP.PRS,vetet-ő
megkejesem,2,megkejes,megkejes-PSS1S,megkejes-em
vajó,8,vaj,N.NOM-V.PTCP.PRS,vaj-ó
segítek,3,segít,V.IND.PRS.INDF.3.SG-PL,segít-ek
közelebb,1,közel,ADJ.NOM.SG-CMPR,közel-ebb
miéj,1,m,N.NOM-PSS3S.PL-PSS4S-SBJV.PRS.INDF.2.SG,m-i-é-j
jaktál,1,jak,N.NOM-IND.PST.INDF.2.SG,jak-tál
függönyt,2,függöny,N.NOM-ACC,függöny-t
nyitattáti,1,nyitattá,nyitattá-ACC-PSS3S.PL,nyitattá-t-i
pájnája,2,pá,pá-SBJV.PRS.INDF.2.SG-COND.PRS.DEF.3.SG-PSS3S,pá-j-ná-ja
vadászofádét,1,vadászofá,vadászofá-PSS2S-PSS4S-ACC,vadászofá-d-é-t
fokállat,1,fokáll,fokáll-ACC,fokáll-at
pihenek,2,pihen,V.IND.PRS.INDF.3.SG-PL,pihen-ek
bekened,2,beken,V.IND.PRS.INDF.3.SG-PSS2S,beken-ed
butabuta,1,butabu,butabu-IND.PST.DEF.3.SG,butabu-ta
étazért,1,étaz,étaz-PRP,étaz-ért
nemjátszok,1,nemjá,nemjá-ACC-IND.PRS.INDF.2.SG-PL,nemjá-t-sz-ok
nádon,1,nád,N.NOM-ON+ESS,nád-on
fölhozta,1,föl,N.NOM-AT+ALL-IND.PST.DEF.3.SG,föl-hoz-ta
mehetsz,1,m,N.NOM-PSS3S-POT-IND.PRS.INDF.2.SG,m-e-het-sz
csináj,1,csi,N.NOM-COND.PRS.DEF.3.SG-SBJV.PRS.INDF.2.SG,csi-ná-j
pucojómat,1,puco,puco-SBJV.PRS.INDF.2.SG-V.PTCP.PRS-PSS1S-ACC,puco-j-ó-m-at
éjed,1,éj,N.NOM-PSS2S,éj-ed
tanájkid,1,taná,taná-SBJV.PRS.INDF.2.SG-PL-PSS2S.PL,taná-j-k-id
gyejeket,1,gy,gy-PSS3S-SBJV.PRS.INDF.1.SG-ACC,gy-e-jek-et
vada,1,vad,ADJ.NOM.SG-PSS3S,vad-a
helyedet,1,hely,N.NOM-PSS2S-ACC,hely-ed-et
tévében,3,tévé,N.NOM-IN+ESS,tévé-ben
vaja,1,vaj,N.NOM-PSS3S,vaj-a
vajaki,4,vaj,N.NOM-PL-PSS3S.PL,vaj-ak-i
miéjt,1,m,N.NOM-PSS3S.PL-PSS4S-SBJV.PRS.INDF.2.SG-ACC,m-i-é-j-t
vettük,1,vet,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.PL,vet-tük
szúnoghájó,1,szúnoghá,szúnoghá-SBJV.PRS.INDF.2.SG-V.PTCP.PRS,szúnoghá-j-ó
kinézek,1,kinéz,V.IND.PRS.INDF.3.SG-PL,kinéz-ek
mondsz,2,mond,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,mond-sz
hazamenni,2,haza,N.NOM-PSS1S-PSS3S-NFIN,haza-m-e-nni
sokáig,3,soká,soká-TERM,soká-ig
kérdezem,1,kérdez,V.IND.PRS.INDF.3.SG-PSS1S,kérdez-em
kisegéjke,1,kiseg,kiseg-PSS4S-SBJV.PRS.INDF.2.SG-PL-PSS3S,kiseg-é-j-k-e
függön,3,függ,V.IND.PRS.INDF.3.SG-ON+ESS,függ-ön
kaptojója,1,kapto,kapto-SBJV.PRS.INDF.2.SG-V.PTCP.PRS-PSS3S,kapto-j-ó-ja
csinde,1,csi,N.NOM-ON+ESS-PSS2S-PSS3S,csi-n-d-e
pájna,6,pá,pá-SBJV.PRS.INDF.2.SG-COND.PRS.INDF.3.SG,pá-j-na
pájn,1,pá,pá-SBJV.PRS.INDF.2.SG-ON+ESS,pá-j-n
jőjincé,2,jőjinc,jőjinc-PSS4S,jőjinc-é
apué,1,apu,N.NOM-PSS4S,apu-é
apujé,1,apu,N.NOM-SBJV.PRS.INDF.2.SG-PSS4S,apu-j-é
pálna,3,pál,pál-COND.PRS.INDF.3.SG,pál-na
vájak,1,váj,V.IND.PRS.INDF.3.SG-PL,váj-ak
fenekedle,1,fenekedl,fenekedl-PSS3S,fenekedl-e
pálnám,2,pál,pál-COND.PRS.DEF.1.SG,pál-nám
tégedet,2,tég,tég-PSS2S-ACC,tég-ed-et
sajátomra,1,saját,ADJ-PSS1S-ON+ALL,saját-om-ra
kapcsojója,1,kapcso,kapcso-SBJV.PRS.INDF.2.SG-V.PTCP.PRS-PSS3S,kapcso-j-ó-ja
fájadt,1,fáj,V-PSS2S.SG-ACC,fáj-ad-t
sajátom,1,saját,ADJ-PSS1S,saját-om
legujult,1,legu,legu-SBJV.PRS.INDF.2.SG-BYWAY-ACC,legu-j-ul-t
becsukod,1,becsuk,V.IND.PRS.INDF.3.SG-PSS2S,becsuk-od
tijedet,1,ti,N.NOM-SBJV.PRS.DEF.2.SG-ACC,ti-jed-et
kakada,1,kaka,N.NOM-PSS2S-PSS3S,kaka-d-a
vájjak,1,váj,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.SG,váj-jak
dudaján,1,dudajá,dudajá-ON+ESS,dudajá-n
vetig,1,vet,V.IND.PRS.INDF.3.SG-TERM,vet-ig
sajátomon,1,saját,ADJ-PSS1S-ON+ESS,saját-om-on
hozzád,1,hozzá,hozzá-PSS2S,hozzá-d
mentek,1,mente,N.NOM-PL,mente-k
mmama,1,m,N.NOM-PSS1S-PSS1S.SG-PSS3S,m-m-am-a
kopogtattál,1,kopog,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG-IND.PST.INDF.2.SG,kopog-ta-ttál
pogokott,1,pog,pog-PL-V.PTCP.PST,pog-ok-ott
fejvételt,2,fej,V.IND.PRS.INDF.3.SG-TRANS-ACC-IND.PRS.INDF.2.SG-ACC,fej-vé-t-el-t
felvételt,7,felvétel,N.NOM-ACC,felvétel-t
hájomat,1,háj,N.NOM-PSS1S-ACC,háj-om-at
macimat,1,maci,N.NOM-PSS1S-ACC,maci-m-at
miéjrt,1,miéjr,miéjr-ACC,miéjr-t
mott,1,m,N.NOM-V.PTCP.PST,m-ott
anyukád,1,anyuká,anyuká-PSS2S,anyuká-d
fölkelünk,1,föl,N.NOM-PL-IND.PRS.INDF.2.SG-PSS1P,föl-k-el-ünk
figyej,5,figy,figy-PSS3S-SBJV.PRS.INDF.2.SG,figy-e-j
kisszoba,1,kisszo,kisszo-IN+ALL,kisszo-ba
mamának,2,mamá,mamá-DAT,mamá-nak
miert,1,mier,mier-ACC,mier-t
fölkelni,1,föl,N.NOM-PL-IND.PRS.INDF.2.SG-NFIN,föl-k-el-ni
feji,1,fej,V.IND.PRS.INDF.3.SG-PSS3S.PL,fej-i
mikici,21,mikic,mikic-PSS3S.PL,mikic-i
visszak,1,vissza,N.NOM-PL,vissza-k
öldöke,1,öl,V.IND.PRS.INDF.3.SG-PSS2S-PL-PSS3S,öl-d-ök-e
poci,1,poc,poc-PSS3S.PL,poc-i
hajja,1,haj,N.NOM-PSS3S,haj-ja
manika,1,mani,N.NOM-PL-PSS3S,mani-k-a
metete,1,m,N.NOM-PSS3S-IND.PST.DEF.3.SG-IND.PST.DEF.3.SG,m-e-te-te
makók,1,ma,N.NOM-PL-V.PTCP.PRS-PL,ma-k-ó-k
fúhafúhafúhafúha,2,fúhafúhafúhafúh,fúhafúhafúhafúh-PSS3S,fúhafúhafúhafúh-a
éjszak,1,éj,N.NOM-IND.PRS.INDF.2.SG-PL,éj-sz-ak
békucit,1,békuc,békuc-PSS3S.PL-ACC,békuc-i-t
alvótársat,1,alvótárs,alvótárs-ACC,alvótárs-at
teketeketekete,1,teke,N.NOM-IND.PST.INDF.3.PL-PSS2P-PSS3S-IND.PST.DEF.3.SG,teke-tek-etek-e-te
kecské,1,kecs,N.NOM-PL-PSS4S,kecs-k-é
kakast,1,kakas,N.NOM-ACC,kakas-t
mekmekmek,1,m,N.NOM-PL-PSS1S-PL-PSS1S-PL,m-ek-m-ek-m-ek
fidejjetek,3,fi,N.SG-PSS2S-PSS3S-SBJV.PRS.INDF.2.SG-SBJV.PRS.INDF.2.PL,fi-d-e-j-jetek
énekeljek,1,énekel,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.SG,énekel-jek
fajkast,1,fajkas,fajkas-ACC,fajkas-t
bogika,1,bog,N.NOM-PSS3P.PL-PSS3S,bog-ik-a
jécci,1,jécc,jécc-PSS3S.PL,jécc-i
finomabb,1,finom,ADJ.NOM.SG-CMPR,finom-abb
gyulai,1,gy,gy-BYWAY-PSS3S.PL,gy-ul-ai
kettőtől,1,kettő,N.NOM-AT+ABL,kettő-től
gyite,1,gy,gy-PSS3S.PL-IND.PST.DEF.3.SG,gy-i-te
lovagoljak,1,lovagol,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.SG,lovagol-jak
meghalni,2,meghal,V.IND.PRS.INDF.3.SG-NFIN,meghal-ni
metammegtam,1,metammeg,metammeg-IND.PST.INDF.1.SG,metammeg-tam
dőlök,2,dől,V.IND.PRS.INDF.3.SG-PL,dől-ök
meséd,1,mes,mes-PSS4S-PSS2S,mes-é-d
mmmmmmmm,1,m,N.NOM-PSS1S-PSS1S-PSS1S-PSS1S-PSS1S-PSS1S-PSS1S,m-m-m-m-m-m-m-m
paka,1,p,N.NOM-PL-PSS3S,p-ak-a
jajaja,1,jaj,N.NOM-PSS3S-PSS3S,jaj-a-ja
sínt,5,sín,N.NOM-ACC,sín-t
találtam,1,talál,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,talál-tam
páln,1,pál,pál-ON+ESS,pál-n
jajajajaja,1,jaj,N.NOM-PSS3S-PSS3S-PSS3S-PSS3S,jaj-a-ja-ja-ja
szegén,1,szeg,V.IND.PRS.INDF.3.SG-PSS4S-ON+ESS,szeg-é-n
pájná,1,pá,pá-SBJV.PRS.INDF.2.SG-COND.PRS.DEF.3.SG,pá-j-ná
jajaj,1,jaj,N.NOM-PSS3S-SBJV.PRS.INDF.2.SG,jaj-a-j
énem,1,én,N.NOM-PSS1S,én-em
létájój,1,létá,létá-SBJV.PRS.INDF.2.SG-V.PTCP.PRS-SBJV.PRS.INDF.2.SG,létá-j-ó-j
mejézze,1,mejézz,mejézz-PSS3S,mejézz-e
mamija,1,ma,N.NOM-PSS1S-PSS3S.PL-PSS3S,ma-m-i-ja
nyomtam,1,nyom,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,nyom-tam
apuhoz,1,apu,N.NOM-AT+ALL,apu-hoz
ágyja,1,ágy,N.NOM-PSS3S,ágy-ja
kacsojad,1,kacso,kacso-SBJV.PRS.INDF.2.SG-PSS2S.SG,kacso-j-ad
kend,1,ken,V.IND.PRS.INDF.3.SG-PSS2S,ken-d
bekented,1,beken,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG,beken-ted
megyógyult,1,megyógy,megyógy-BYWAY-ACC,megyógy-ul-t
kacsojjad,2,kacso,kacso-SBJV.PRS.INDF.2.SG-SBJV.PRS.INDF.2.SG-PSS2S.SG,kacso-j-j-ad
manót,3,manó,N.NOM-ACC,manó-t
tejefon,1,tejef,tejef-ON+ESS,tejef-on
számojja,3,számo,számo-SBJV.PRS.INDF.2.SG-PSS3S,számo-j-ja
kapucka,1,kapuc,kapuc-PL-PSS3S,kapuc-k-a
bekenhetem,1,bekenh,bekenh-PSS3S-IND.PST.DEF.1.SG,bekenh-e-tem
bekenyem,1,bekeny,bekeny-PSS1S,bekeny-em
menjek,1,m,N.NOM-ON+ESS-SBJV.PRS.INDF.1.SG,m-en-jek
védd,1,véd,V.IND.PRS.INDF.3.SG-PSS2S,véd-d
megyótyítja,1,megyótyí,megyótyí-ACC-PSS3S,megyótyí-t-ja
gyógyítom,1,gyógyít,V.IND.PRS.INDF.3.SG-PSS1S,gyógyít-om
kenyőccsel,1,kenyőccs,kenyőccs-IND.PRS.INDF.2.SG,kenyőccs-el
bekenjük,4,beken,V.IND.PRS.INDF.3.SG-PSS3P,beken-jük
kenyőccsej,1,kenyőccs,kenyőccs-PSS3S-SBJV.PRS.INDF.2.SG,kenyőccs-e-j
kenyőcsej,1,kenyőcs,kenyőcs-PSS3S-SBJV.PRS.INDF.2.SG,kenyőcs-e-j
meséjjek,1,mes,mes-PSS4S-SBJV.PRS.INDF.2.SG-SBJV.PRS.INDF.1.SG,mes-é-j-jek
összegombolsz,1,összegomb,összegomb-IND.PRS.INDF.2.SG-IND.PRS.INDF.2.SG,összegomb-ol-sz
szórjuk,1,szór,V.IND.PRS.INDF.3.SG-PSS3P,szór-juk
állva,1,áll,V.IND.PRS.INDF.3.SG-V.CVB,áll-va
bugyit,1,bugyi,N.NOM-ACC,bugyi-t
fölszájjunk,1,fölszá,fölszá-SBJV.PRS.INDF.2.SG-SBJV.PRS.INDF.1.PL,fölszá-j-junk
motojunkja,1,moto,moto-SBJV.PRS.INDF.1.PL-PSS3S,moto-junk-ja
mmmmmm,1,m,N.NOM-PSS1S-PSS1S-PSS1S-PSS1S-PSS1S,m-m-m-m-m-m
testvére,1,testvér,N.NOM-PSS3S,testvér-e
jaktam,1,jak,N.NOM-IND.PST.INDF.1.SG,jak-tam
meghaltam,2,meghal,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,meghal-tam
fölkeltem,1,föl,N.NOM-PL-IND.PRS.INDF.2.SG-IND.PST.DEF.1.SG,föl-k-el-tem
palacsintadok,1,palacsinta,N.NOM-PSS2S-PL,palacsinta-d-ok
palacsintát,1,palacsintá,palacsintá-ACC,palacsintá-t
segítesz,2,segít,V.IND.PRS.INDF.3.SG-PSS3S-IND.PRS.INDF.2.SG,segít-e-sz
vejed,2,veje,N.SG-PSS2S,veje-d
induljunk,2,indul,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.PL,indul-junk
jajzolok,2,jajz,jajz-IND.PRS.INDF.2.SG-PL,jajz-ol-ok
haddad,1,had,N.NOM-PSS2S-PSS2S.SG,had-d-ad
csigabigát,2,csigabigá,csigabigá-ACC,csigabigá-t
énekelsz,1,énekel,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,énekel-sz
appom,1,app,N.NOM-PSS1S,app-om
kiflit,6,kifli,N.NOM-ACC,kifli-t
elmedek,1,elme,N.NOM-PSS2S-PL,elme-d-ek
juháéjt,1,juhá,juhá-PSS4S-SBJV.PRS.INDF.2.SG-ACC,juhá-é-j-t
ólához,1,ólá,ólá-AT+ALL,ólá-hoz
gijágot,1,gijág,gijág-ACC,gijág-ot
boltból,2,bolt,N.NOM-IN+ABL,bolt-ból
motorom,1,motor,N.NOM-PSS1S,motor-om
pakajok,1,p,N.NOM-PL-PSS3S-SBJV.PRS.INDF.2.SG-PL,p-ak-a-j-ok
pakaszkodni,1,p,N.NOM-PL-IND.PRS.INDF.2.SG-PL-PSS2S-NFIN,p-ak-asz-k-od-ni
pakaszkodik,1,p,N.NOM-PL-IND.PRS.INDF.2.SG-PL-PSS2S-PSS3P.PL,p-ak-asz-k-od-ik
motojom,2,moto,moto-SBJV.PRS.INDF.2.SG-PSS1S,moto-j-om
motolja,1,m,N.NOM-ACC-IND.PRS.INDF.2.SG-PSS3S,m-ot-ol-ja
elmennék,1,elme,N.NOM-ON+ESS-COND.PRS.INDF.1.SG,elme-n-nék
leszállna,2,leszáll,V.IND.PRS.INDF.3.SG-COND.PRS.INDF.3.SG,leszáll-na
magamnak,1,mag,N.NOM-PSS1S.SG-DAT,mag-am-nak
tápot,1,táp,N.NOM-ACC,táp-ot
tálcája,1,tálcá,tálcá-PSS3S,tálcá-ja
főkapcsojója,1,főkapcso,főkapcso-SBJV.PRS.INDF.2.SG-V.PTCP.PRS-PSS3S,főkapcso-j-ó-ja
tekejed,1,teke,N.NOM-SBJV.PRS.DEF.2.SG,teke-jed
elveszed,3,elvesz,V.IND.PRS.INDF.3.SG-PSS2S,elvesz-ed
középje,1,közép,N.NOM-PSS3S,közép-je
raknak,1,rak,V.IND.PRS.INDF.3.SG-DAT,rak-nak
mikjofont,1,mikjof,mikjof-ON+ESS-ACC,mikjof-on-t
meddig,1,m,N.NOM-PSS2S-PSS2S-TERM,m-ed-d-ig
szigetben,1,sziget,N.NOM-IN+ESS,sziget-ben
jégdáj,1,jégdá,jégdá-SBJV.PRS.INDF.2.SG,jégdá-j
tili,1,til,til-PSS3S.PL,til-i
tináljunk,1,ti,N.NOM-AT+ESS-SBJV.PRS.INDF.1.PL,ti-nál-junk
kisgyejek,1,kisgy,kisgy-PSS3S-SBJV.PRS.INDF.1.SG,kisgy-e-jek
hátában,1,hátá,hátá-IN+ESS,hátá-ban
jajeki,1,jaj,N.NOM-PL-PSS3S.PL,jaj-ek-i
