SF	Freq	Lemma	Analysis	Segmentation
varotottam	1	var	N.NOM-ACC-IND.PST.DEF.1.SG	var-ot-ottam
halacskának	1	halacská	halacská-DAT	halacská-nak
toróntotta	1	tor	N.NOM-V.PTCP.PRS-ON+ESS-ACC-IND.PST.DEF.3.SG	tor-ó-n-t-otta
torontotta	1	tor	N.NOM-ON+ESS-ACC-IND.PST.DEF.3.SG	tor-on-t-otta
toront	1	tor	N.NOM-ON+ESS-ACC	tor-on-t
csicsinani	1	csics	csics-PSS3S.PL-ON+ESS-NFIN	csics-i-n-ani
moszt	1	mosz	mosz-ACC	mosz-t
vonatoni	3	vonato	vonato-NFIN	vonato-ni
hákotái	1	hákotá	hákotá-PSS3S.PL	hákotá-i
induljátunk	1	induljá	induljá-IND.PST.INDF.1.PL	induljá-tunk
vonátunk	1	voná	voná-IND.PST.INDF.1.PL	voná-tunk
anyucikának	1	anyuciká	anyuciká-DAT	anyuciká-nak
mene	3	m	N.NOM-COND.PRS.INDF.3.SG	m-ene
kilóval	1	kiló	N.NOM-INST	kiló-val
csicsináni	1	csics	csics-PSS3S.PL-COND.PRS.DEF.3.SG-NFIN	csics-i-ná-ni
mamáját	1	mamájá	mamájá-ACC	mamájá-t
menyut	1	menyu	menyu-ACC	menyu-t
készön	1	kész	ADJ.NOM.SG-ON+ESS	kész-ön
additt	1	ad	V.IND.PRS.INDF.3.SG-PSS2S-PSS3S.PL-V.PTCP.PST	ad-d-i-tt
másza	1	mász	mász-PSS3S	mász-a
párnának	1	pár	N.NOM-COND.PRS.INDF.3.PL	pár-nának
takarózni	1	takaróz	takaróz-NFIN	takaróz-ni
sároba	1	sáro	sáro-IN+ALL	sáro-ba
sárokba	1	sár	N.NOM-PL-IN+ALL	sár-ok-ba
tádd	1	tá	N.NOM-PSS2S-PSS2S	tá-d-d
bale	1	bal	ADJ.NOM.SG-PSS3S	bal-e
monit	1	mo	mo-NFIN-ACC	mo-ni-t
vérjek	1	vér	N.NOM-SBJV.PRS.INDF.1.SG	vér-jek
babára	1	babá	babá-ON+ALL	babá-ra
csicsinál	1	csics	csics-PSS3S.PL-AT+ESS	csics-i-nál
kának	1	kán	N.NOM-PL	kán-ak
kopogott	8	kopog	V.IND.PRS.INDF.3.SG-V.PTCP.PST	kopog-ott
menünk	7	menü	N.NOM-PSS1P	menü-nk
vonatozni	1	vonatoz	vonatoz-NFIN	vonatoz-ni
gyereke	1	gyer	gyer-PL-PSS3S	gyer-ek-e
merre	1	mer	V.IND.PRS.INDF.3.SG-ON+ALL	mer-re
épit	1	ép	ADJ.NOM.SG-PSS3S.PL-ACC	ép-i-t
mikulás	1	m	N.NOM-PSS3P.PL-BYWAY-V.MSDR	m-ik-ul-ás
halaszkát	1	halaszká	halaszká-ACC	halaszká-t
vadunk	1	vad	ADJ.NOM.SG-PSS1P	vad-unk
visszateszi	1	vissza	N.NOM-IND.PST.DEF.3.SG-IND.PRS.INDF.2.SG.asz-PSS3S.PL	vissza-te-sz-i
elmentem	1	elment	V.IND.PRS.INDF.3.SG-PSS1S	elment-em
pörpe	1	pörp	pörp-PSS3S	pörp-e
pöte	1	pö	pö-IND.PST.DEF.3.SG	pö-te
lelia	1	lel	V.IND.PRS.INDF.3.SG-PSS3S.PL-PSS3S	lel-i-a
mácsikat	1	mács	mács-PSS3P.PL-ACC	mács-ik-at
mocsi	1	mocs	mocs-PSS3S.PL	mocs-i
mokuskára	1	mokuská	mokuská-ON+ALL	mokuská-ra
teletot	1	tele	N.SG-ACC-ACC	tele-t-ot
hetike	1	heti	ADJ.SG-PL-PSS3S	heti-k-e
posárok	1	posár	posár-PL	posár-ok
poszirok	1	poszir	poszir-PL	poszir-ok
papucot	1	papuc	papuc-ACC	papuc-ot
macival	1	maci	N.NOM-INST	maci-val
bácsikhoz	1	bácsi	ADJ.SG-PL-AT+ALL	bácsi-k-hoz
mamához	2	mamá	mamá-AT+ALL	mamá-hoz
báki	1	bá	N.NOM-PL-PSS3S.PL	bá-k-i
szemet	1	szeme	N.SG-ACC	szeme-t
csecse	1	csecs	N.NOM-PSS3S	csecs-e
monikánaval	1	moniká	moniká-COND.PRS.INDF.3.SG-INST	moniká-na-val
asztala	1	asztal	N.NOM-PSS3S	asztal-a
asztalról	1	asztal	N.NOM-ON+ABL	asztal-ról
asztalot	1	asztal	N.NOM-ACC	asztal-ot
kakarót	1	kakar	kakar-V.PTCP.PRS-ACC	kakar-ó-t
kopte	1	kopt	ADJ.SG-PSS3S	kopt-e
vonatunk	2	vonat	N.NOM-PSS1P	vonat-unk
gyera	1	gy	gy-PSS3S-ON+ALL	gy-e-ra
nénika	1	néni	N.NOM-PL-PSS3S	néni-k-a
ablakóba	1	ablak	N.NOM-V.PTCP.PRS-IN+ALL	ablak-ó-ba
ablakhoz	1	ablak	N.NOM-AT+ALL	ablak-hoz
ágyikóhoz	2	ágy	N.NOM-PSS3P.PL-V.PTCP.PRS-AT+ALL	ágy-ik-ó-hoz
rontott	1	ront	V.IND.PRS.INDF.3.SG-V.PTCP.PST	ront-ott
porszívók	2	porszívó	ADJ.SG-PL	porszívó-k
lázat	1	láz	N.NOM-ACC	láz-at
porszivót	1	porsziv	porsziv-V.PTCP.PRS-ACC	porsziv-ó-t
bocsánatot	1	bocsánat	N.NOM-ACC	bocsánat-ot
csilló	1	csill	csill-V.PTCP.PRS	csill-ó
apucihoz	1	apuc	apuc-PSS3S.PL-AT+ALL	apuc-i-hoz
persze	2	per	N.NOM-IND.PRS.INDF.2.SG.asz-PSS3S	per-sz-e
pakom	2	p	N.NOM-PL-PSS1S	p-ak-om
falatot	2	falat	N.NOM-ACC	falat-ot
ágyikóban	1	ágy	N.NOM-PSS3P.PL-V.PTCP.PRS-IN+ESS	ágy-ik-ó-ban
menel	1	m	N.NOM-ON+ESS-IND.PRS.INDF.2.SG.Ol	m-en-el
megfordulok	1	megfordul	V.IND.PRS.INDF.3.SG-PL	megfordul-ok
leveszet	1	levesz	V.IND.PRS.INDF.3.SG-ACC	levesz-et
virágunk	1	virág	N.NOM-PSS1P	virág-unk
bádikóhoz	1	bá	N.NOM-PSS2S-PSS3P.PL-V.PTCP.PRS-AT+ALL	bá-d-ik-ó-hoz
autóhoz	1	autó	N.NOM-AT+ALL	autó-hoz
csival	1	csi	N.NOM-INST	csi-val
rohangálsz	1	rohangál	rohangál-IND.PRS.INDF.2.SG.asz	rohangál-sz
kakit	1	kaki	N.NOM-ACC	kaki-t
felveszem	1	felvesz	V.IND.PRS.INDF.3.SG-PSS1S	felvesz-em
meni	1	m	N.NOM-NFIN	m-eni
kabátot	1	kabát	N.NOM-ACC	kabát-ot
szaladgálunk	1	szaladgál	szaladgál-PSS1P	szaladgál-unk
galam	1	gal	gal-PSS1S.SG	gal-am
megkeressem	1	megkeress	megkeress-PSS1S	megkeress-em
lányka	1	lány	N.NOM-PL-PSS3S	lány-k-a
visszatett	2	vissza	N.NOM-ACC-V.PTCP.PST	vissza-t-ett
kicsinál	1	kicsi	ADJ.SG-AT+ESS	kicsi-nál
megmossam	1	megmoss	megmoss-PSS1S.SG	megmoss-am
megmostam	1	megmos	V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG	megmos-tam
pucoltam	1	pucol	V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG	pucol-tam
gyejekek	1	gy	gy-PSS3S-SBJV.PRS.INDF.1.SG-PL	gy-e-jek-ek
meséld	4	mesél	mesél-PSS2S	mesél-d
csinájnak	2	csi	N.NOM-COND.PRS.DEF.3.SG-SBJV.PRS.INDF.2.SG-DAT	csi-ná-j-nak
macija	2	maci	N.NOM-PSS3S	maci-ja
nézegeti	1	nézeget	V.IND.PRS.INDF.3.SG-PSS3S.PL	nézeget-i
mégeccej	1	mégecc	mégecc-PSS3S-SBJV.PRS.INDF.2.SG	mégecc-e-j
kisbabáját	1	kisbabájá	kisbabájá-ACC	kisbabájá-t
tijón	1	ti	N.NOM-SBJV.PRS.INDF.2.SG-V.PTCP.PRS-ON+ESS	ti-j-ó-n
maotó	1	ma	N.NOM-ACC-V.PTCP.PRS	ma-ot-ó
motojozni	1	motojoz	motojoz-NFIN	motojoz-ni
pijjangó	1	pijjang	pijjang-V.PTCP.PRS	pijjang-ó
csipát	2	csipá	csipá-ACC	csipá-t
vejsenyajató	2	vejseny	vejseny-PSS3S-SBJV.PRS.INDF.2.SG-ACC-V.PTCP.PRS	vejseny-a-j-at-ó
csinájt	1	csi	N.NOM-COND.PRS.DEF.3.SG-SBJV.PRS.INDF.2.SG-ACC	csi-ná-j-t
hátrament	1	hátra	ADJ.NOM.SG-PSS1S-ON+ESS-ACC	hátra-m-en-t
mejt	22	m	N.NOM-PSS3S-SBJV.PRS.INDF.2.SG-ACC	m-e-j-t
fölrobbant	1	fölrob	fölrob-IN+ESS-ACC	fölrob-ban-t
vakajom	3	vak	ADJ.SG-PSS3S-SBJV.PRS.INDF.2.SG-PSS1S	vak-a-j-om
bekapcsoljuk	5	bekapcsol	V.IND.PRS.INDF.3.SG-PSS3P	bekapcsol-juk
megengedi	6	megenged	V.IND.PRS.INDF.3.SG-PSS3S.PL	megenged-i
elmeséjed	3	elmes	elmes-PSS4S-SBJV.PRS.DEF.2.SG	elmes-é-jed
vejem	1	veje	N.SG-PSS1S	veje-m
mondtuk	1	mond	V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.PL	mond-tuk
hátöja	1	hátö	hátö-PSS3S	hátö-ja
jégen	3	jég	N.NOM-ON+ESS	jég-en
nyakamat	1	nyaka	N.SG-PSS1S-ACC	nyaka-m-at
kentem	1	ken	V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG	ken-tem
apuval	2	apu	N.NOM-INST	apu-val
hallgatunk	1	hallgat	V.IND.PRS.INDF.3.SG-PSS1P	hallgat-unk
hajtani	1	hajt	V.IND.PRS.INDF.3.SG-NFIN	hajt-ani
bekapcsoljad	1	bekapcsol	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG-PSS2S.SG	bekapcsol-j-ad
lelökted	1	lel	V.IND.PRS.INDF.3.SG-PL-IND.PST.DEF.2.SG	lel-ök-ted
fáji	1	fáj	V-PSS3S.PL	fáj-i
majad	1	ma	N.NOM-SBJV.PRS.INDF.2.SG-PSS2S.SG	ma-j-ad
miki	36	m	N.NOM-PSS3P.PL-PSS3S.PL	m-ik-i
meföj	1	mefö	mefö-SBJV.PRS.INDF.2.SG	mefö-j
jajzolnál	1	jajz	jajz-IND.PRS.INDF.2.SG.Ol-AT+ESS	jajz-ol-nál
megvájlak	1	meg	meg-TRANS-SBJV.PRS.INDF.2.SG-IND.PRS.LGSPEC1.1.SG	meg-vá-j-lak
hegye	2	hegy	N.NOM-PSS3S	hegy-e
jajzojok	1	jajzo	jajzo-SBJV.PRS.INDF.2.SG-PL	jajzo-j-ok
bajna	1	baj	N.NOM-COND.PRS.INDF.3.SG	baj-na
fidelj	12	fi	N.SG-PSS2S-IND.PRS.INDF.2.SG.Ol-SBJV.PRS.INDF.2.SG	fi-d-el-j
jajzója	1	jajz	jajz-V.PTCP.PRS-PSS3S	jajz-ó-ja
melyiket	4	mely	mely-PSS3P.PL-ACC	mely-ik-et
üdesen	2	üdes	üdes-ON+ESS	üdes-en
ajándékba	2	ajándék	N.NOM-IN+ALL	ajándék-ba
ajándékból	1	ajándék	N.NOM-IN+ABL	ajándék-ból
vadájjat	4	vadá	vadá-SBJV.PRS.INDF.2.SG-SBJV.PRS.INDF.2.SG-ACC	vadá-j-j-at
kosza	1	kosz	N.NOM-PSS3S	kosz-a
jajzojtad	1	jajzo	jajzo-SBJV.PRS.INDF.2.SG-IND.PST.DEF.2.SG	jajzo-j-tad
megengedem	5	megenged	V.IND.PRS.INDF.3.SG-PSS1S	megenged-em
hajóznak	1	hajóz	hajóz-DAT	hajóz-nak
vízijó	1	vízi	ADJ.SG-SBJV.PRS.INDF.2.SG-V.PTCP.PRS	vízi-j-ó
szakájjat	2	szaká	szaká-SBJV.PRS.INDF.2.SG-SBJV.PRS.INDF.2.SG-ACC	szaká-j-j-at
pejikán	2	pejiká	pejiká-ON+ESS	pejiká-n
fülem	1	füle	N.SG-PSS1S	füle-m
jajzunk	2	jajz	jajz-PSS1P	jajz-unk
pejikánt	1	pejiká	pejiká-ON+ESS-ACC	pejiká-n-t
fejedem	1	fejed	N.SG-PSS1S	fejed-em
megke	1	meg	meg-PL-PSS3S	meg-k-e
fejebi	1	fejeb	fejeb-PSS3S.PL	fejeb-i
jajzoltam	1	jajz	jajz-IND.PRS.INDF.2.SG.Ol-IND.PST.INDF.1.SG	jajz-ol-tam
anyut	3	anyu	N.NOM-ACC	anyu-t
anyukámat	2	anyuká	anyuká-PSS1S-ACC	anyuká-m-at
megvej	1	meg	meg-V.CVB-SBJV.PRS.INDF.2.SG	meg-ve-j
miki	21	m	N.NOM-PSS3P.PL-PSS3S.PL	m-ik-i
kénem	10	kén	N.NOM-PSS1S	kén-em
inget	4	inge	N.SG-ACC	inge-t
jajajajaj	1	jaj	N.NOM-PSS3S-PSS3S-PSS3S-SBJV.PRS.INDF.2.SG	jaj-a-ja-ja-j
fidej	34	fi	N.SG-PSS2S-PSS3S-SBJV.PRS.INDF.2.SG	fi-d-e-j
magot	2	mag	N.NOM-ACC	mag-ot
meghallgatjuk	1	meghallg	meghallg-ACC-PSS3P	meghallg-at-juk
miiii	1	m	N.NOM-PSS3S.PL-PSS3S.PL-PSS3S.PL-PSS3S.PL	m-i-i-i-i
megát	1	megá	megá-ACC	megá-t
motojjaj	1	moto	moto-SBJV.PRS.INDF.2.SG-PSS3S-SBJV.PRS.INDF.2.SG	moto-j-ja-j
hadné	1	had	N.NOM-COND.PRS.DEF.3.SG	had-né
meséj	23	mes	mes-PSS4S-SBJV.PRS.INDF.2.SG	mes-é-j
magó	3	mag	N.NOM-V.PTCP.PRS	mag-ó
jajajaj	1	jaj	N.NOM-PSS3S-PSS3S-SBJV.PRS.INDF.2.SG	jaj-a-ja-j
gyosan	2	gyos	gyos-PSS3S-ON+ESS	gyos-a-n
becsukkad	1	becsuk	V.IND.PRS.INDF.3.SG-PL-PSS2S.SG	becsuk-k-ad
hógoga	1	hógog	hógog-PSS3S	hógog-a
hódoga	2	hódog	hódog-PSS3S	hódog-a
vécében	1	vécé	N.NOM-IN+ESS	vécé-ben
kéjem	31	kéj	N.NOM-PSS1S	kéj-em
pocsoja	1	pocso	pocso-PSS3S	pocso-ja
könyvből	1	könyv	N.NOM-IN+ABL	könyv-ből
tejefánt	1	tejefá	tejefá-ON+ESS-ACC	tejefá-n-t
majat	3	ma	N.NOM-SBJV.PRS.INDF.2.SG-ACC	ma-j-at
kapaja	1	kapa	N.NOM-PSS3S	kapa-ja
leszájjok	1	leszá	leszá-SBJV.PRS.INDF.2.SG-SBJV.PRS.INDF.2.SG-PL	leszá-j-j-ok
aszisze	1	asz	N.NOM-PSS3S.PL-IND.PRS.INDF.2.SG.asz-PSS3S	asz-i-sz-e
igede	1	ige	N.NOM-PSS2S-PSS3S	ige-d-e
pájotó	1	pá	pá-SBJV.PRS.INDF.2.SG-ACC-V.PTCP.PRS	pá-j-ot-ó
bontok	1	bont	V.IND.PRS.INDF.3.SG-PL	bont-ok
nézzed	2	nézz	nézz-PSS2S	nézz-ed
falba	3	fal	V.IND.PRS.INDF.3.SG-IN+ALL	fal-ba
emlékszem	1	emlék	N.NOM-IND.PRS.INDF.2.SG.asz-PSS1S	emlék-sz-em
gyönyöj	1	gyönyö	gyönyö-SBJV.PRS.INDF.2.SG	gyönyö-j
nyalókát	1	nyalóká	nyalóká-ACC	nyalóká-t
mikjofon	3	mikjof	mikjof-ON+ESS	mikjof-on
hadad	1	hada	N.SG-PSS2S	hada-d
építetett	1	épít	V.IND.PRS.INDF.3.SG-ACC-V.PTCP.PST	épít-et-ett
házikója	2	házikó	N.NOM-PSS3S	házikó-ja
jakásokja	1	jak	N.NOM-V.MSDR-PL-PSS3S	jak-ás-ok-ja
jakásukba	1	jak	N.NOM-V.MSDR-PSS3P-IN+ALL	jak-ás-uk-ba
megsímogatom	1	megsímog	megsímog-ACC-PSS1S	megsímog-at-om
megvédkedjük	1	megvéd	V.IND.PRS.INDF.3.SG-PL-PSS2S-PSS3P	megvéd-k-ed-jük
hozod	3	hoz	V.IND.PRS.INDF.3.SG-PSS2S	hoz-od
macinak	4	maci	N.NOM-DAT	maci-nak
hoznak	1	hoz	V.IND.PRS.INDF.3.SG-DAT	hoz-nak
jakik	7	jak	N.NOM-PSS3P.PL	jak-ik
madájka	1	madá	madá-SBJV.PRS.INDF.2.SG-PL-PSS3S	madá-j-k-a
macié	1	maci	N.NOM-PSS4S	maci-é
madáj	1	madá	madá-SBJV.PRS.INDF.2.SG	madá-j
mondtad	3	mond	V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG	mond-tad
ágyikómba	1	ágy	N.NOM-PSS3P.PL-V.PTCP.PRS-PSS1S-IN+ALL	ágy-ik-ó-m-ba
ejje	37	ejj	N.NOM-PSS3S	ejj-e
csuki	1	csuk	V.IND.PRS.INDF.3.SG-PSS3S.PL	csuk-i
jakjanak	1	jak	N.NOM-SBJV.PRS.INDF.3.PL	jak-janak
vájáj	2	vájá	vájá-SBJV.PRS.INDF.2.SG	vájá-j
fölébjednek	1	föléb	föléb-SBJV.PRS.DEF.2.SG-DAT	föléb-jed-nek
meggyógyul	1	meggyógy	meggyógy-BYWAY	meggyógy-ul
pohárt	2	pohár	N.NOM-ACC	pohár-t
konyhajátékot	1	konyhajá	konyhajá-IND.PST.DEF.3.PL-ACC	konyhajá-ték-ot
pohárból	1	pohár	N.NOM-IN+ABL	pohár-ból
gázhoz	4	gáz	N.NOM-AT+ALL	gáz-hoz
lophat	1	lop	V.IND.PRS.INDF.3.SG-POT	lop-hat
kázhoz	1	káz	káz-AT+ALL	káz-hoz
nyúlhat	1	nyúl	V.IND.PRS.INDF.3.SG-POT	nyúl-hat
golyóztok	1	golyóz	golyóz-PSS2P	golyóz-tok
ennye	4	enny	N.NOM-PSS3S	enny-e
hozzányúlhat	1	hozzányúl	hozzányúl-POT	hozzányúl-hat
eléri	1	elér	V.IND.PRS.INDF.3.SG-PSS3S.PL	elér-i
etetem	1	etet	V.IND.PRS.INDF.3.SG-PSS1S	etet-em
pajadicsom	4	pajadics	pajadics-PSS1S	pajadics-om
kapcsolni	1	kapcsol	V.IND.PRS.INDF.3.SG-NFIN	kapcsol-ni
jakatot	1	jak	N.NOM-ACC-ACC	jak-at-ot
lejinti	1	lej	N.NOM-PSS3S.PL-ON+ESS-ACC-PSS3S.PL	lej-i-n-t-i
kája	1	ká	N.NOM-PSS3S	ká-ja
cumikát	3	cumiká	cumiká-ACC	cumiká-t
ágyán	1	ágyá	ágyá-ON+ESS	ágyá-n
fiszja	1	fisz	N.NOM-PSS3S	fisz-ja
figye	1	figy	figy-PSS3S	figy-e
kéje	1	kéj	N.NOM-PSS3S	kéj-e
legélő	1	legél	legél-V.PTCP.PRS	legél-ő
éjjen	1	éj	N.NOM-SBJV.PRS.INDF.3.SG	éj-jen
gajagonya	1	gajagony	gajagony-PSS3S	gajagony-a
gajogája	1	gajogá	gajogá-PSS3S	gajogá-ja
galasi	1	galas	galas-PSS3S.PL	galas-i
misás	1	mis	mis-V.MSDR	mis-ás
zoknimban	1	zokni	N.NOM-PSS1S-IN+ESS	zokni-m-ban
hiszek	1	hisz	V.IND.PRS.INDF.3.SG-PL	hisz-ek
megtajájtam	1	megtajá	megtajá-SBJV.PRS.INDF.2.SG-IND.PST.INDF.1.SG	megtajá-j-tam
pijóta	1	p	N.NOM-PSS3S.PL-SBJV.PRS.INDF.2.SG-V.PTCP.PRS-IND.PST.DEF.3.SG	p-i-j-ó-ta
miatok	1	m	N.NOM-PSS3S.PL-PSS2P.SG	m-i-atok
tagját	1	tagjá	tagjá-ACC	tagjá-t
mikici	3	mikic	mikic-PSS3S.PL	mikic-i
kisbabásan	2	kisbab	kisbab-V.MSDR-PSS3S-ON+ESS	kisbab-ás-a-n
eldőlt	1	eldől	V.IND.PRS.INDF.3.SG-ACC	eldől-t
meggyük	1	meggy	meggy-PSS3P	meggy-ük
bajatonja	1	baja	N.SG-ACC-ON+ESS-PSS3S	baja-t-on-ja
ágyikója	1	ágy	N.NOM-PSS3P.PL-V.PTCP.PRS-PSS3S	ágy-ik-ó-ja
kihúztam	2	kihúz	V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG	kihúz-tam
fölhúzod	2	fölhúz	fölhúz-PSS2S	fölhúz-od
pipipipi	1	pipipip	pipipip-PSS3S.PL	pipipip-i
fényképezik	1	fényképez	V.IND.PRS.INDF.3.SG-PSS3P.PL	fényképez-ik
intézzük	1	intézz	intézz-PSS3P	intézz-ük
szemétet	1	szemét	ADJ.SG-ACC	szemét-et
jakjuk	2	jak	N.NOM-PSS3P	jak-juk
fide	1	fi	N.SG-PSS2S-PSS3S	fi-d-e
hátratekeji	1	hátra	ADJ.NOM.SG-IND.PST.INDF.3.PL-PSS3S-SBJV.PRS.INDF.2.SG-PSS3S.PL	hátra-tek-e-j-i
húzzuk	1	húzz	húzz-PSS3P	húzz-uk
majci	1	majc	majc-PSS3S.PL	majc-i
óvogyás	1	óvogy	óvogy-V.MSDR	óvogy-ás
pipipi	1	pipip	pipip-PSS3S.PL	pipip-i
cumika	2	cumi	N.NOM-PL-PSS3S	cumi-k-a
szóljon	1	szól	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.3.SG	szól-jon
kénd	1	kén	N.NOM-PSS2S	kén-d
tejefont	1	tejef	tejef-ON+ESS-ACC	tejef-on-t
pijosat	9	pijos	pijos-ACC	pijos-at
madájijesztet	1	madá	madá-SBJV.PRS.INDF.2.SG-PSS3S.PL-PSS3S-IND.PRS.INDF.2.SG.asz-ACC-ACC	madá-j-i-je-sz-t-et
jézgajasa	1	jézgajas	jézgajas-PSS3S	jézgajas-a
nézegessünk	1	nézegess	nézegess-PSS1P	nézegess-ünk
kiskaja	1	kis	ADJ.NOM.SG-PL-PSS3S-PSS3S	kis-k-a-ja
rézgaja	1	rézg	rézg-PSS3S-PSS3S	rézg-a-ja
rézgajasa	1	rézgajas	rézgajas-PSS3S	rézgajas-a
könyvét	1	könyv	N.NOM-PSS4S-ACC	könyv-é-t
tudom	3	tud	V.IND.PRS.INDF.3.SG-PSS1S	tud-om
bajó	2	baj	N.NOM-V.PTCP.PRS	baj-ó
hasába	1	hasáb	N.NOM-PSS3S	hasáb-a
bókszol	1	bók	N.NOM-IND.PRS.INDF.2.SG.asz-IND.PRS.INDF.2.SG.Ol	bók-sz-ol
hasát	1	hasá	hasá-ACC	hasá-t
elmesélted	1	elmesél	elmesél-IND.PST.DEF.2.SG	elmesél-ted
ójás	1	ó	ADJ.SG-SBJV.PRS.INDF.2.SG-V.MSDR	ó-j-ás
beszélgetnek	1	beszélget	V.IND.PRS.INDF.3.SG-DAT	beszélget-nek
sírkán	2	sírká	sírká-ON+ESS	sírká-n
madajak	1	ma	N.NOM-PSS2S-PSS3S-SBJV.PRS.INDF.1.SG	ma-d-a-jak
pajó	1	p	N.NOM-PSS3S-SBJV.PRS.INDF.2.SG-V.PTCP.PRS	p-a-j-ó
hátát	1	hátá	hátá-ACC	hátá-t
ejjökte	1	ejj	N.NOM-PL-IND.PST.DEF.3.SG	ejj-ök-te
elmeséjjük	1	elmes	elmes-PSS4S-SBJV.PRS.INDF.2.SG-PSS3P	elmes-é-j-jük
elmeséded	1	elmes	elmes-PSS4S-PSS2S-PSS2S	elmes-é-d-ed
elmeséjjed	1	elmes	elmes-PSS4S-SBJV.PRS.INDF.2.SG-SBJV.PRS.DEF.2.SG	elmes-é-j-jed
meséjjed	1	mes	mes-PSS4S-SBJV.PRS.INDF.2.SG-SBJV.PRS.DEF.2.SG	mes-é-j-jed
pöjüjt	1	pöjü	pöjü-SBJV.PRS.INDF.2.SG-ACC	pöjü-j-t
maugli	1	maugl	maugl-PSS3S.PL	maugl-i
banánt	4	banán	N.NOM-ACC	banán-t
hátája	2	hátá	hátá-PSS3S	hátá-ja
orrát	2	orrá	orrá-ACC	orrá-t
megégette	3	megég	megég-IND.PST.DEF.3.SG	megég-ette
jója	2	jó	ADJ.NOM.SG-PSS3S	jó-ja
pusz	4	pu	pu-IND.PRS.INDF.2.SG.asz	pu-sz
puszoda	1	pu	pu-IND.PRS.INDF.2.SG.asz-PSS2S-PSS3S	pu-sz-od-a
buszot	1	busz	N.NOM-ACC	busz-ot
fajkát	3	fajká	fajká-ACC	fajká-t
jakásuk	1	jak	N.NOM-V.MSDR-PSS3P	jak-ás-uk
ajtójuk	1	ajtó	N.NOM-PSS3P	ajtó-juk
csinálták	1	csinál	V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.PL	csinál-ták
sírkának	1	sírká	sírká-DAT	sírká-nak
kígyót	1	kígyó	N.NOM-ACC	kígyó-t
megvejekült	1	meg	meg-V.CVB-SBJV.PRS.INDF.1.SG-BYWAY-ACC	meg-ve-jek-ül-t
csijájsz	1	csijá	csijá-SBJV.PRS.INDF.2.SG-IND.PRS.INDF.2.SG.asz	csijá-j-sz
mesét	3	mes	mes-PSS4S-ACC	mes-é-t
paplant	1	paplan	N.NOM-ACC	paplan-t
hájót	1	háj	N.NOM-V.PTCP.PRS-ACC	háj-ó-t
papjant	3	pap	N.NOM-PSS3S-ON+ESS-ACC	pap-ja-n-t
vajamit	4	vaj	N.NOM-PSS1S.SG-PSS3S.PL-ACC	vaj-am-i-t
bagolyt	1	bagoly	N.NOM-ACC	bagoly-t
zseblámpát	1	zseblámpá	zseblámpá-ACC	zseblámpá-t
kakijok	1	kaki	N.NOM-SBJV.PRS.INDF.2.SG-PL	kaki-j-ok
babajazok	1	babajaz	babajaz-PL	babajaz-ok
babbabababa	1	bab	N.NOM-IN+ALL-IN+ALL-IN+ALL-IN+ALL	bab-ba-ba-ba-ba
sokája	1	soká	soká-PSS3S	soká-ja
motojt	10	moto	moto-SBJV.PRS.INDF.2.SG-ACC	moto-j-t
majadok	2	ma	N.NOM-SBJV.PRS.INDF.2.SG-PSS2S.SG-PL	ma-j-ad-ok
tudododada	1	tud	V.IND.PRS.INDF.3.SG-PSS2S-PSS2S-PSS2S.SG-PSS3S	tud-od-od-ad-a
apuék	1	apu	N.NOM-PSS4S-PL	apu-é-k
lemegyünk	2	lemegy	V.IND.PRS.INDF.3.SG-PSS1P	lemegy-ünk
gajázsba	2	gajázs	gajázs-IN+ALL	gajázs-ba
meghajok	2	megh	megh-PSS3S-SBJV.PRS.INDF.2.SG-PL	megh-a-j-ok
meghaj	1	megh	megh-PSS3S-SBJV.PRS.INDF.2.SG	megh-a-j
vízipisztolyt	1	vízipisztoly	vízipisztoly-ACC	vízipisztoly-t
motoj	5	moto	moto-SBJV.PRS.INDF.2.SG	moto-j
megtéplek	1	megtép	megtép-IND.PRS.LGSPEC1.1.SG	megtép-lek
meghajapta	1	meghajap	meghajap-IND.PST.DEF.3.SG	meghajap-ta
tigliskuta	1	tiglisku	tiglisku-IND.PST.DEF.3.SG	tiglisku-ta
ujját	1	ujjá	ujjá-ACC	ujjá-t
medek	2	m	N.NOM-PSS2S-PL	m-ed-ek
adtok	1	ad	V.IND.PRS.INDF.3.SG-PSS2P	ad-tok
bajátod	2	bajá	bajá-ACC-PSS2S	bajá-t-od
pandamaci	1	pandamac	pandamac-PSS3S.PL	pandamac-i
hájózsákot	1	hájózsá	hájózsá-PL-ACC	hájózsá-k-ot
köveket	3	köve	N.SG-PL-ACC	köve-k-et
exxxba	1	exxx	exxx-IN+ALL	exxx-ba
