SF,Freq,Lemma,Analysis,Segmentation
felelünk,1,felel,V.IND.PRS.INDF.3.SG-PSS1P,felel-ünk
kérdése,1,kérdés,N.NOM-PSS3S,kérdés-e
pesten,4,pes,pes-ACC-ON+ESS,pes-t-en
laktál,1,lak,N.NOM-IND.PST.INDF.2.SG,lak-tál
kérdezem,3,kérdez,V.IND.PRS.INDF.3.SG-PSS1S,kérdez-em
egyben,1,egy,N.NOM-IN+ESS,egy-ben
lakunk,1,lak,N.NOM-PSS1P,lak-unk
sütni,1,süt,V.IND.PRS.INDF.3.SG-NFIN,süt-ni
vegyeset,1,vegyes,ADJ.SG-ACC,vegyes-et
csigabigát,3,csigabigá,csigabigá-ACC,csigabigá-t
rajzoljatok,1,rajzol,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.PL,rajzol-jatok
tanítónéninek,2,tanító,N.NOM-COND.PRS.DEF.3.SG-NFIN-DAT,tanító-né-ni-nek
tanítónéninél,1,tanító,N.NOM-COND.PRS.DEF.3.SG-NFIN-AT+ESS,tanító-né-ni-nél
lenyomni,1,leny,leny-PSS1S-NFIN,leny-om-ni
körmöcskéd,1,körmöcs,körmöcs-PL-PSS4S-PSS2S,körmöcs-k-é-d
apukáék,2,apuká,apuká-PSS4S-PL,apuká-é-k
rajzolgatni,1,rajzolg,rajzolg-ACC-NFIN,rajzolg-at-ni
közeli,1,közel,ADJ.NOM.SG-PSS3S.PL,közel-i
gyelekeknek,1,gy,gy-IND.PRS.LGSPEC1.1.SG-PL-DAT,gy-elek-ek-nek
lenyomom,1,leny,leny-PSS1S-PSS1S,leny-om-om
cserélje,1,cserél,V.IND.PRS.INDF.3.SG-PSS3S,cserél-je
kelessük,1,keless,keless-PSS3P,keless-ük
hagytad,2,hagy,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG,hagy-tad
motorhoz,1,motor,N.NOM-AT+ALL,motor-hoz
megrajzoltál,1,megrajz,megrajz-IND.PRS.INDF.2.SG-IND.PST.INDF.2.SG,megrajz-ol-tál
megrajzolnak,1,megrajz,megrajz-IND.PRS.INDF.2.SG-DAT,megrajz-ol-nak
százhatvan,1,száz,N.NOM-POT-V.CVB-ON+ESS,száz-hat-va-n
kétszázötven,2,kétszázötv,kétszázötv-ON+ESS,kétszázötv-en
motorbúgás,1,motorbúg,motorbúg-V.MSDR,motorbúg-ás
érdekli,2,érdekl,érdekl-PSS3S.PL,érdekl-i
tudtok,3,tud,V.IND.PRS.INDF.3.SG-PSS2P,tud-tok
befejezi,1,befejez,V.IND.PRS.INDF.3.SG-PSS3S.PL,befejez-i
engedni,1,enged,V.IND.PRS.INDF.3.SG-NFIN,enged-ni
motorok,1,motor,N.NOM-PL,motor-ok
motornak,1,motor,N.NOM-DAT,motor-nak
motoloknak,1,m,N.NOM-ACC-IND.PRS.INDF.2.SG-PL-DAT,m-ot-ol-ok-nak
sebességváltójuk,1,sebességváltó,N.NOM-PSS3P,sebességváltó-juk
énekelsz,3,énekel,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,énekel-sz
megmutatjátok,1,megmutat,V.IND.PRS.INDF.3.SG-SBJV.PRS.DEF.2.PL,megmutat-játok
énekelünk,1,énekel,V.IND.PRS.INDF.3.SG-PSS1P,énekel-ünk
fölrakoke,1,fölr,fölr-PL-PL-PSS3S,fölr-ak-ok-e
éneket,3,ének,N.NOM-ACC,ének-et
fölrakni,1,fölr,fölr-PL-NFIN,fölr-ak-ni
énekünk,1,ének,N.NOM-PSS1P,ének-ünk
papíjja,1,papí,papí-SBJV.PRS.INDF.2.SG-PSS3S,papí-j-ja
tornaóra,2,torna,N.NOM-V.PTCP.PRS-ON+ALL,torna-ó-ra
beszedi,1,beszed,V.IND.PRS.INDF.3.SG-PSS3S.PL,beszed-i
füzeteket,1,füzetek,N-ACC,füzetek-et
tanáti,1,taná,taná-ACC-PSS3S.PL,taná-t-i
fölugrunk,1,fölugr,fölugr-PSS1P,fölugr-unk
elnyomjuk,1,elnyom,V.IND.PRS.INDF.3.SG-PSS3P,elnyom-juk
vigyázunk,1,vigyáz,V.IND.PRS.INDF.3.SG-PSS1P,vigyáz-unk
énekóra,2,ének,N.NOM-V.PTCP.PRS-ON+ALL,ének-ó-ra
tollak,1,tolla,N.SG-PL,tolla-k
megszúrják,3,megszúr,megszúr-SBJV.PRS.DEF.3.PL,megszúr-ják
kisfiúkat,1,kisfiú,kisfiú-PL-ACC,kisfiú-k-at
feldobom,1,feldob,V.IND.PRS.INDF.3.SG-PSS1S,feldob-om
repüljön,1,repül,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.3.SG,repül-jön
tanításnak,1,tanítás,N.NOM-DAT,tanítás-nak
kifliért,3,kifli,N.NOM-PRP,kifli-ért
fogadom,1,fogad,V.IND.PRS.INDF.3.SG-PSS1S,fogad-om
szeretnem,1,szeret,V.IND.PRS.INDF.3.SG-NFIN.1.SG,szeret-nem
énekórán,1,énekórá,énekórá-ON+ESS,énekórá-n
legkedvesebb,1,legkedves,legkedves-CMPR,legkedves-ebb
dalodat,1,dal,N.NOM-PSS2S-ACC,dal-od-at
berregjetek,1,berreg,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.PL,berreg-jetek
rágót,3,rágó,N.NOM-ACC,rágó-t
mentolosat,1,mentolos,mentolos-ACC,mentolos-at
kedvencem,1,kedvenc,ADJ.NOM.SG-PSS1S,kedvenc-em
mentolost,1,mentolos,mentolos-ACC,mentolos-t
rágóval,1,rágó,N.NOM-INST,rágó-val
ólához,1,ólá,ólá-AT+ALL,ólá-hoz
motolosok,1,motolos,motolos-PL,motolos-ok
motol,2,m,N.NOM-ACC-IND.PRS.INDF.2.SG,m-ot-ol
cirkuszosok,2,cirkuszos,cirkuszos-PL,cirkuszos-ok
fölálltak,1,föláll,föláll-IND.PST.INDF.3.PL,föláll-tak
színészek,1,színész,N.NOM-PL,színész-ek
kérdezzed,1,kérdezz,kérdezz-PSS2S,kérdezz-ed
kérdezek,1,kérdez,V.IND.PRS.INDF.3.SG-PL,kérdez-ek
voltále,1,voltál,voltál-PSS3S,voltál-e
színházban,2,színház,N.NOM-IN+ESS,színház-ban
színházat,1,színház,N.NOM-ACC,színház-at
boltbol,1,boltb,boltb-IND.PRS.INDF.2.SG,boltb-ol
szereztél,1,szerez,V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG,szerez-tél
szaladhatunk,1,szaladh,szaladh-PSS3S-IND.PST.INDF.1.PL,szaladh-a-tunk
sebészetre,1,sebészet,N.NOM-ON+ALL,sebészet-re
énekórával,1,énekórá,énekórá-INST,énekórá-val
sálba,1,sál,N.NOM-IN+ALL,sál-ba
berregni,1,berreg,V.IND.PRS.INDF.3.SG-NFIN,berreg-ni
kimondja,1,kimond,V.IND.PRS.INDF.3.SG-PSS3S,kimond-ja
motolozok,1,motoloz,motoloz-PL,motoloz-ok
kapaszkodni,2,kapa,N.NOM-IND.PRS.INDF.2.SG-PL-PSS2S-NFIN,kapa-sz-k-od-ni
lógni,1,lóg,V.IND.PRS.INDF.3.SG-NFIN,lóg-ni
megengedem,1,megenged,V.IND.PRS.INDF.3.SG-PSS1S,megenged-em
motola,1,m,N.NOM-ACC-IND.PRS.INDF.2.SG-PSS3S,m-ot-ol-a
fölszállhatsz,1,fölszáll,V.IND.PRS.INDF.3.SG-POT-IND.PRS.INDF.2.SG,fölszáll-hat-sz
születésnapot,2,születésnap,N.NOM-ACC,születésnap-ot
hátsót,1,hátsó,ADJ.NOM.SG-ACC,hátsó-t
külsőt,1,külső,ADJ.SG-ACC,külső-t
szíven,1,szív,V.IND.PRS.INDF.3.SG-ON+ESS,szív-en
megszolída,1,megszolí,megszolí-PSS2S-PSS3S,megszolí-d-a
szorongasd,1,szorongas,szorongas-PSS2S,szorongas-d
levente,3,leve,N.SG-ON+ESS-IND.PST.DEF.3.SG,leve-n-te
megsülünk,1,megs,megs-BYWAY-PSS1P,megs-ül-ünk
mindjart,1,mindjar,mindjar-ACC,mindjar-t
leszállna,1,leszáll,V.IND.PRS.INDF.3.SG-COND.PRS.INDF.3.SG,leszáll-na
motoron,1,motor,N.NOM-ON+ESS,motor-on
kértél,2,kér,V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG,kér-tél
tálcája,1,tálcá,tálcá-PSS3S,tálcá-ja
piskóta,1,pis,pis-PL-V.PTCP.PRS-IND.PST.DEF.3.SG,pis-k-ó-ta
tekercset,1,tekercs,N.NOM-ACC,tekercs-et
jója,1,jó,ADJ.NOM.SG-PSS3S,jó-ja
kapcsoltam,1,kapcsol,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,kapcsol-tam
előre,5,elő,N.NOM-ON+ALL,elő-re
pörgetni,1,pörget,V.IND.PRS.INDF.3.SG-NFIN,pörget-ni
visszafelé,5,visszaf,visszaf-IND.PRS.INDF.2.SG-PSS4S,visszaf-el-é
visszapörgetni,1,visszapörg,visszapörg-ACC-NFIN,visszapörg-et-ni
okosakat,1,okos,ADJ.NOM.SG-PL-ACC,okos-ak-at
középre,1,közép,N.NOM-ON+ALL,közép-re
morzsával,1,morzsá,morzsá-INST,morzsá-val
morzsákba,1,morzsá,morzsá-PL-IN+ALL,morzsá-k-ba
maradékba,1,maradék,N.NOM-IN+ALL,maradék-ba
belekoppantál,1,belekopp,belekopp-PSS3S-ON+ESS-IND.PST.INDF.2.SG,belekopp-a-n-tál
mikrofonba,1,mikrofon,N.NOM-IN+ALL,mikrofon-ba
belerakhatjuk,1,beler,beler-PL-POT-PSS3P,beler-ak-hat-juk
kapcsolók,2,kapcsoló,N.NOM-PL,kapcsoló-k
margit,1,marg,marg-PSS3S.PL-ACC,marg-i-t
szigetben,1,sziget,N.NOM-IN+ESS,sziget-ben
testvéreid,1,testvér,N.NOM-PSS2S.PL,testvér-eid
kikapcsolni,1,kikapcsol,V.IND.PRS.INDF.3.SG-NFIN,kikapcsol-ni
hajadban,2,hajad,N.SG-IN+ESS,hajad-ban
anyukádat,1,anyuká,anyuká-PSS2S-ACC,anyuká-d-at
jársz,5,jár,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,jár-sz
bölcsödébe,1,bölcs,ADJ.NOM.SG-IND.PRS.DEF.2.SG-PSS4S-IN+ALL,bölcs-öd-é-be
ragasztót,1,ragasztó,ADJ.SG-ACC,ragasztó-t
puskáról,1,puská,puská-ON+ABL,puská-ról
lakásban,1,lakás,N.NOM-IN+ESS,lakás-ban
lakásában,1,lakásá,lakásá-IN+ESS,lakásá-ban
lakott,2,lak,N.NOM-V.PTCP.PST,lak-ott
ágynemtartója,1,ágynemtar,ágynemtar-ACC-V.PTCP.PRS-PSS3S,ágynemtar-t-ó-ja
írjad,2,írja,N.SG-PSS2S,írja-d
fölvennénk,1,fölv,fölv-ON+ESS-COND.PRS.DEF.1.PL,fölv-en-nénk
előszörmondjuk,1,először,először-PSS1S-ON+ESS-PSS2S-PSS3P,először-m-on-d-juk
pingponglabdázni,1,pingponglabdáz,pingponglabdáz-NFIN,pingponglabdáz-ni
pingponglabdáztunk,1,pingponglabdáz,pingponglabdáz-IND.PST.INDF.1.PL,pingponglabdáz-tunk
kettőnknek,1,kettőnk,N.SG-DAT,kettőnk-nek
ütője,1,ütő,ADJ.SG-PSS3S,ütő-je
pingpongütője,1,pingpongü,pingpongü-ACC-V.PTCP.PRS-PSS3S,pingpongü-t-ő-je
ütöttük,1,üt,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.PL,üt-öttük
pingponglabdát,1,pingponglabdá,pingponglabdá-ACC,pingponglabdá-t
teniszbajnok,1,tenisz,N.NOM-IN+ALL-SBJV.PRS.INDF.2.SG-ON+ESS-PL,tenisz-ba-j-n-ok
arcocskádra,1,arcocská,arcocská-PSS2S-ON+ALL,arcocská-d-ra
elvakartad,1,elvakar,elvakar-IND.PST.DEF.2.SG,elvakar-tad
arcocskája,2,arcocská,arcocská-PSS3S,arcocská-ja
gyurmából,4,gyurmá,gyurmá-IN+ABL,gyurmá-ból
raksz,2,rak,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,rak-sz
palacsintába,1,palacsintá,palacsintá-IN+ALL,palacsintá-ba
lekvárt,2,lekvár,N.NOM-ACC,lekvár-t
magadból,1,mag,N.NOM-PSS2S.SG-IN+ABL,mag-ad-ból
babásan,2,bab,N.NOM-V.MSDR-PSS3S-ON+ESS,bab-ás-a-n
mikolt,1,m,N.NOM-PSS3P.PL-IND.PRS.INDF.2.SG-ACC,m-ik-ol-t
bácsiéknál,1,bácsi,ADJ.SG-PSS4S-PL-AT+ESS,bácsi-é-k-nál
fölszállt,1,fölszáll,V.IND.PRS.INDF.3.SG-ACC,fölszáll-t
repülőket,1,repülő,ADJ.SG-PL-ACC,repülő-k-et
elmenünk,1,elme,N.NOM-NFIN.1.PL,elme-nünk
vezette,2,vezet,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,vezet-te
pilótát,1,pilótá,pilótá-ACC,pilótá-t
szeded,1,szed,V.IND.PRS.INDF.3.SG-PSS2S,szed-ed
énekeljük,1,énekel,V.IND.PRS.INDF.3.SG-PSS3P,énekel-jük
csigabigás,1,csigab,csigab-TERM-V.MSDR,csigab-ig-ás
házad,1,háza,N.SG-PSS2S,háza-d
vajat,1,vaj,N.NOM-ACC,vaj-at
szarvadat,1,szarva,N.SG-PSS2S-ACC,szarva-d-at
házadat,1,háza,N.SG-PSS2S-ACC,háza-d-at
megbvölsz,1,megbv,megbv-IND.PRS.INDF.2.SG-IND.PRS.INDF.2.SG,megbv-öl-sz
füllel,1,füll,füll-IND.PRS.INDF.2.SG,füll-el
meggyúrta,1,meggyúr,meggyúr-IND.PST.DEF.3.SG,meggyúr-ta
legkevesebb,1,legkeves,legkeves-CMPR,legkeves-ebb
megúszta,1,megú,megú-IND.PRS.INDF.2.SG-IND.PST.DEF.3.SG,megú-sz-ta
lelőtte,1,lelő,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,lelő-tte
nézünk,1,néz,V.IND.PRS.INDF.3.SG-PSS1P,néz-ünk
reszelőt,1,reszelő,N.NOM-ACC,reszelő-t
föltörlöm,1,föltörl,föltörl-IND.PRS.DEF.1.SG,föltörl-öm
megtörölöd,1,megtör,megtör-IND.PRS.INDF.2.SG-IND.PRS.DEF.2.SG,megtör-öl-öd
megszámolod,2,megszá,megszá-PSS1S-IND.PRS.INDF.2.SG-PSS2S,megszá-m-ol-od
malmot,3,mal,mal-PSS1S-ACC,mal-m-ot
kikapcsoljuk,3,kikapcsol,V.IND.PRS.INDF.3.SG-PSS3P,kikapcsol-juk
erkélyen,1,erkély,N.NOM-ON+ESS,erkély-en
csipsz,1,csip,N.NOM-IND.PRS.INDF.2.SG,csip-sz
fölrakome,1,fölr,fölr-PL-PSS1S-PSS3S,fölr-ak-om-e
fölrakhatom,1,fölr,fölr-PL-POT-PSS1S,fölr-ak-hat-om
harmadikat,2,harmadika,N.SG-ACC,harmadika-t
pörgeted,1,pörget,V.IND.PRS.INDF.3.SG-PSS2S,pörget-ed
pörgeti,1,pörget,V.IND.PRS.INDF.3.SG-PSS3S.PL,pörget-i
mérgesett,1,mérges,ADJ.NOM.SG-V.PTCP.PST,mérges-ett
megpörgetem,1,megpörg,megpörg-PSS3S-IND.PST.DEF.1.SG,megpörg-e-tem
megakad,1,meg,meg-PL-PSS2S.SG,meg-ak-ad
pörgetjük,1,pörget,V.IND.PRS.INDF.3.SG-PSS3P,pörget-jük
visszapörgetjük,1,visszapörg,visszapörg-ACC-PSS3P,visszapörg-et-jük
akarjuk,1,akar,V.IND.PRS.INDF.3.SG-PSS3P,akar-juk
befejeztük,2,befejez,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.PL,befejez-tük
szigeten,3,sziget,N.NOM-ON+ESS,sziget-en
szigetre,1,sziget,N.NOM-ON+ALL,sziget-re
autójával,2,autójá,autójá-INST,autójá-val
mosunk,1,mos,V.IND.PRS.INDF.3.SG-PSS1P,mos-unk
feleselő,1,felesel,V.IND.PRS.INDF.3.SG-V.PTCP.PRS,felesel-ő
mossunk,1,moss,moss-PSS1P,moss-unk
etettél,1,etet,V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG,etet-tél
tyúkoknak,1,tyúk,N.NOM-PL-DAT,tyúk-ok-nak
helyette,1,hely,N.NOM-IND.PST.DEF.3.SG,hely-ette
örültek,1,örül,V.IND.PRS.INDF.3.SG-IND.PST.INDF.3.PL,örül-tek
mondtak,3,mond,V.IND.PRS.INDF.3.SG-IND.PST.INDF.3.PL,mond-tak
kecskének,3,kecs,N.NOM-PL-PSS4S-DAT,kecs-k-é-nek
eldőltél,2,eldől,V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG,eldől-tél
nyuszikat,1,nyuszi,N.NOM-PL-ACC,nyuszi-k-at
nyuszik,2,nyuszi,N.NOM-PL,nyuszi-k
micsodában,1,micsodá,micsodá-IN+ESS,micsodá-ban
ketrecben,1,ketrec,N.NOM-IN+ESS,ketrec-ben
bezárták,1,bezár,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.PL,bezár-ták
ketrecbe,1,ketrec,N.NOM-IN+ALL,ketrec-be
adtunk,3,ad,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.PL,ad-tunk
fölállhatsz,1,föláll,föláll-POT-IND.PRS.INDF.2.SG,föláll-hat-sz
magot,3,mag,N.NOM-ACC,mag-ot
falatokat,1,falatok,N-ACC,falatok-at
megfújom,3,megfú,megfú-SBJV.PRS.INDF.2.SG-PSS1S,megfú-j-om
megkóstolhatod,1,megkós,megkós-ACC-IND.PRS.INDF.2.SG-POT-PSS2S,megkós-t-ol-hat-od
olvadni,1,olvad,V.IND.PRS.INDF.3.SG-NFIN,olvad-ni
tojáska,1,tojás,N.NOM-PL-PSS3S,tojás-k-a
ingecske,1,ingecs,ingecs-PL-PSS3S,ingecs-k-e
beleittál,1,belei,N.PL-IND.PST.INDF.2.SG,belei-ttál
poharamba,1,pohar,pohar-PSS1S.SG-IN+ALL,pohar-am-ba
poharad,1,pohar,pohar-PSS2S.SG,pohar-ad
halacskásból,1,halacs,halacs-PL-V.MSDR-IN+ABL,halacs-k-ás-ból
halacskából,1,halacská,halacská-IN+ABL,halacská-ból
mutatsz,1,mutat,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,mutat-sz
nyomta,1,nyom,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,nyom-ta
párokat,4,pár,N.NOM-PL-ACC,pár-ok-at
teknőcnek,1,teknőc,teknőc-DAT,teknőc-nek
megkapom,1,megkap,V.IND.PRS.INDF.3.SG-PSS1S,megkap-om
megpróbáljunk,1,megpróbál,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.PL,megpróbál-junk
gyümölcsöknek,1,gyümölcs,N.NOM-PL-DAT,gyümölcs-ök-nek
gyümölcsnek,1,gyümölcs,N.NOM-DAT,gyümölcs-nek
banánnak,1,banán,N.NOM-DAT,banán-nak
emellé,1,emell,emell-PSS4S,emell-é
rakhatod,2,rak,V.IND.PRS.INDF.3.SG-POT-PSS2S,rak-hat-od
szőlőke,1,szőlő,N.NOM-PL-PSS3S,szőlő-k-e
ringló,1,ringl,ringl-V.PTCP.PRS,ringl-ó
gondolj,2,gondol,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG,gondol-j
függönytől,1,függöny,N.NOM-AT+ABL,függöny-től
tulajdonképpen,1,tulajdonképp,tulajdonképp-ON+ESS,tulajdonképp-en
hozzányúltál,1,hozzányúl,hozzányúl-IND.PST.INDF.2.SG,hozzányúl-tál
vonatba,2,vonat,N.NOM-IN+ALL,vonat-ba
összekapcsolom,1,összekapcsol,V.IND.PRS.INDF.3.SG-PSS1S,összekapcsol-om
függönyre,1,függöny,N.NOM-ON+ALL,függöny-re
szára,3,szár,N.NOM-PSS3S,szár-a
cseresznyének,1,csereszny,csereszny-PSS4S-DAT,csereszny-é-nek
csukk,1,csuk,V.IND.PRS.INDF.3.SG-PL,csuk-k
párkereső,1,párkeres,párkeres-V.PTCP.PRS,párkeres-ő
föladod,1,föl,N.NOM-PSS2S.SG-PSS2S,föl-ad-od
kapálsz,1,kapál,kapál-IND.PRS.INDF.2.SG,kapál-sz
törökmehemedet,1,törökmeh,törökmeh-PSS1S-PSS2S-ACC,törökmeh-em-ed-et
mehemed,5,meh,meh-PSS1S-PSS2S,meh-em-ed
számlálgatja,1,számlálg,számlálg-ACC-PSS3S,számlálg-at-ja
hányfélék,1,hányfél,hányfél-PSS4S-PL,hányfél-é-k
tarkát,1,tarká,tarká-ACC,tarká-t
megeheted,2,megeh,megeh-PSS3S-IND.PST.DEF.2.SG,megeh-e-ted
értettem,3,ért,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG,ért-ettem
maszatod,1,ma,N.NOM-IND.PRS.INDF.2.SG-ACC-PSS2S,ma-sz-at-od
megdobni,1,megdob,megdob-NFIN,megdob-ni
írsz,1,ír,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,ír-sz
őszibarackot,1,őszibarack,N.NOM-ACC,őszibarack-ot
sárgabarackot,1,sárgabarack,N.NOM-ACC,sárgabarack-ot
sárgabajack,1,sárgabajac,sárgabajac-PL,sárgabajac-k
mikrobuszt,1,mikrobu,mikrobu-IND.PRS.INDF.2.SG-ACC,mikrobu-sz-t
mikekisfiast,1,mikekisfias,mikekisfias-ACC,mikekisfias-t
csomagold,1,csomagol,V.IND.PRS.INDF.3.SG-PSS2S,csomagol-d
megtöltöttük,1,megtölt,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.PL,megtölt-öttük
hörcsögöt,1,hörcsög,N.NOM-ACC,hörcsög-öt
felírom,1,felír,V.IND.PRS.INDF.3.SG-PSS1S,felír-om
készítenek,1,készít,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.3.PL,készít-enek
olcsón,1,olcsó,ADJ.NOM.SG-ON+ESS,olcsó-n
balatonedericsen,1,balatonederics,balatonederics-ON+ESS,balatonederics-en
tőlük,1,től,től-PSS3P,től-ük
soron,1,sor,N.NOM-ON+ESS,sor-on
dezodort,1,dezodor,N.NOM-ACC,dezodor-t
hónaljamat,1,hónalj,N.NOM-PSS1S.SG-ACC,hónalj-am-at
kérhetek,1,kérh,kérh-PSS2P,kérh-etek
fürdőruhát,1,fürdőruhá,fürdőruhá-ACC,fürdőruhá-t
halai,1,hala,N.SG-PSS3S.PL,hala-i
egereim,1,egere,N.SG-PSS1S.PL,egere-im
csillagokat,1,csillag,N.NOM-PL-ACC,csillag-ok-at
eget,1,ege,N.SG-ACC,ege-t
pejsze,2,p,N.NOM-PSS3S-SBJV.PRS.INDF.2.SG-IND.PRS.INDF.2.SG-PSS3S,p-e-j-sz-e
bírtál,1,bír,V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG,bír-tál
fánkot,4,fánk,N.SG-ACC,fánk-ot
lekvárembert,4,lekvárember,lekvárember-ACC,lekvárember-t
megszórva,2,megszór,megszór-V.CVB,megszór-va
pofánk,1,pofá,pofá-PSS1P,pofá-nk
intezd,1,intez,intez-PSS2S,intez-d
túrósbatyut,1,túrósbatyu,túrósbatyu-ACC,túrósbatyu-t
írogatok,1,írog,írog-PSS2P.SG,írog-atok
égvehagyom,1,égvehagy,égvehagy-PSS1S,égvehagy-om
mikié,6,m,N.NOM-PSS3P.PL-PSS3S.PL-PSS4S,m-ik-i-é
mondjak,2,mond,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.SG,mond-jak
lőrincé,4,lőrinc,lőrinc-PSS4S,lőrinc-é
mondjam,1,mond,V.IND.PRS.INDF.3.SG-SBJV.PRS.DEF.1.SG,mond-jam
beszéltük,1,beszél,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.PL,beszél-tük
lelőni,3,lelő,V.IND.PRS.INDF.3.SG-NFIN,lelő-ni
megigazítom,1,megigazí,megigazí-ACC-PSS1S,megigazí-t-om
tölténytáskádat,1,tölténytáská,tölténytáská-PSS2S-ACC,tölténytáská-d-at
pénztárcát,1,pénztárcá,pénztárcá-ACC,pénztárcá-t
megszületett,1,meg,meg-IND.PRS.INDF.2.SG-BYWAY-ACC-V.PTCP.PST,meg-sz-ül-et-ett
gonoszak,1,gonosz,ADJ.NOM.SG-PL,gonosz-ak
éllatokat,1,éll,éll-PSS2P.SG-ACC,éll-atok-at
lelövöd,3,lelöv,lelöv-IND.PRS.DEF.2.SG,lelöv-öd
kecskéket,2,kecs,N.NOM-PL-PSS4S-PL-ACC,kecs-k-é-k-et
megfő,1,megf,megf-V.PTCP.PRS,megf-ő
levesben,1,leves,N.NOM-IN+ESS,leves-ben
puhára,1,puhá,puhá-ON+ALL,puhá-ra
csavart,1,csavar,V.IND.PRS.INDF.3.SG-ACC,csavar-t
főzzek,3,főzz,főzz-PL,főzz-ek
főzök,1,főz,V.IND.PRS.INDF.3.SG-PL,főz-ök
kisgyerekeket,1,kisgyer,kisgyer-PL-PL-ACC,kisgyer-ek-ek-et
tigrist,1,tigris,N.NOM-ACC,tigris-t
becsípni,1,becsíp,V.IND.PRS.INDF.3.SG-NFIN,becsíp-ni
csípi,1,csíp,V.IND.PRS.INDF.3.SG-PSS3S.PL,csíp-i
bábel,9,báb,N.NOM-IND.PRS.INDF.2.SG,báb-el
mikicinek,6,mikic,mikic-PSS3S.PL-DAT,mikic-i-nek
bábelt,2,báb,N.NOM-IND.PRS.INDF.2.SG-ACC,báb-el-t
bőbel,2,bőb,bőb-IND.PRS.INDF.2.SG,bőb-el
borjat,2,bor,N.NOM-SBJV.PRS.INDF.2.SG-ACC,bor-j-at
apart,1,apar,apar-ACC,apar-t
álldiga,4,áll,V.IND.PRS.INDF.3.SG-PSS2S-TERM-PSS3S,áll-d-ig-a
várdiga,4,vár,V.IND.PRS.INDF.3.SG-PSS2S-TERM-PSS3S,vár-d-ig-a
járdiga,4,jár,V.IND.PRS.INDF.3.SG-PSS2S-TERM-PSS3S,jár-d-ig-a
tánciga,4,tánc,N.NOM-TERM-PSS3S,tánc-ig-a
mintsem,4,mints,mints-PSS1S,mints-em
tikitiki,1,ti,N.NOM-PL-PSS3S.PL-ACC-PSS3P.PL-PSS3S.PL,ti-k-i-t-ik-i
kisegérke,1,kisegér,kisegér-PL-PSS3S,kisegér-k-e
tehénkém,1,tehén,N.NOM-PL-PSS4S-PSS1S,tehén-k-é-m
kabátkát,1,kabátká,kabátká-ACC,kabátká-t
gallérja,1,gallér,N.NOM-PSS3S,gallér-ja
csatja,1,csat,N.NOM-PSS3S,csat-ja
mélyén,2,mély,ADJ.NOM.SG-PSS4S-ON+ESS,mély-é-n
tánci,1,tánc,N.NOM-PSS3S.PL,tánc-i
gyjti,4,gy,gy-SBJV.PRS.INDF.2.SG-ACC-PSS3S.PL,gy-j-t-i
köti,4,köt,V.IND.PRS.INDF.3.SG-PSS3S.PL,köt-i
hányja,3,hány,V.IND.PRS.INDF.3.SG-PSS3S,hány-ja
szekérre,2,szekér,N.NOM-ON+ALL,szekér-re
kiszedjük,1,kisz,kisz-PSS2S-PSS3P,kisz-ed-jük
fenekedből,1,fene,N.NOM-PL-PSS2S-IN+ABL,fene-k-ed-ből
kútágasat,1,kútágas,kútágas-ACC,kútágas-at
kútját,1,kútjá,kútjá-ACC,kútjá-t
kaszást,1,kaszás,ADJ.SG-ACC,kaszás-t
pereuttyát,1,pereuttyá,pereuttyá-ACC,pereuttyá-t
mélyént,1,mély,ADJ.NOM.SG-PSS4S-ON+ESS-ACC,mély-é-n-t
énekelje,1,énekel,V.IND.PRS.INDF.3.SG-PSS3S,énekel-je
