Word,Frequency
pancsizol,2
megnyitni,1
elzárta,2
kertet,1
kertész,1
alzárta,1
nyafoggal,1
pancs,1
becsavarni,3
leesni,6
kidobom,3
bedobom,1
tíz,10
nézs,1
megfogtál,2
odadobta,1
odadobtad,2
belészortál,1
beledobtad,1
följössz,2
poharadat,1
biciklizel,1
pillanatra,4
mezit,2
kulcsot,2
f,1
sziatok,1
julius,1
másodika,1
amivel,7
fúj,9
fákat,2
fák,6
mozognak,1
megesett,1
bátor,4
fíú,1
égy,1
párnára,2
nyaklánc,8
rádtegyek,1
nyakláncot,3
begombolom,1
darumádár,1
csipes,1
óraszij,1
bokor,18
szagold,2
szagolo,1
csipest,1
csipett,1
nyakláncod,3
miaz,1
almos,2
csomóba,1
fogjál,2
játékok,5
alsznnk,1
lessik,1
visszateszek,4
takarlak,1
lefekszünk,2
talicskám,2
hariskád,1
labdámat,1
magának,7
talicskát,2
föláll,2
takarom,1
fújik,1
ida,1
épitjünk,1
kockád,1
csinalom,1
fölállni,2
ronda,9
kinéz,3
mac,1
mz,1
abogár,1
elbújjunk,1
megmutatni,6
lefeküszünk,3
lefölöt,1
Heti,8
fölemellek,1
titeket,4
gyönyürü,1
babacskám,1
betakarom,1
megfésülöm,2
fésülödni,1
dolgom,1
dolgod,2
papának,4
megfésülködöm,1
babfözelék,2
elfelejtem,1
elfelejted,1
menjel,1
reggelizünk,1
mellette,7
orát,1
szíj,1
lecsüccsülünk,1
almokat,1
keperet,1
keper,1
orracskádon,1
füleden,1
Hetike,3
csoportba,1
tilos,1
szerv,2
sz,4
pancsizitunk,1
megnéztél,1
párnákat,1
fölszállok,1
asztalra,17
dolgoziki,1
hintegessetek,1
hintegetni,2
telefonál,6
lemegyünk,3
ugrálni,4
hülyeskedsz,2
hülyeskedik,1
hülyeskedjél,1
nézegeti,4
haragus,1
faragó,1
megngzni,1
Bélust,2
menjü,1
Lacié,1
pelénkád,2
pelénka,1
csipesz,2
kú,1
csipeszeidet,2
csipeszeiteket,1
peszeidet,1
ledobta,1
desis,1
tú,1
fülemre,1
afogomra,1
megcsíptem,1
fogomat,1
hentes,4
kik,10
husika,11
Ilo,1
fillért,2
húsz,4
usika,1
ucikát,1
megveszem,1
pénzed,12
vatta,4
orracskájara,1
uszika,1
megvesznek,1
uszikát,1
nyuszika,11
nyuszikát,4
nyulat,2
fáztok,1
fáznak,2
valamid,1
Andikám,5
bújjál,1
begombolok,1
gombolni,1
ifjú,1
hem,1
néger,3
babam,2
várost,3
nyaklánca,1
düdöld,1
megütni,4
lánc,2
eszterlánc,1
eszterlánci,1
cérna,4
elfáradtunk,1
csipeszedet,1
elmenni,8
Hetihez,1
stok,1
zárni,1
szervsz,1
fíúval,1
veszekedtek,1
veszeked,1
veszekedjél,1
hallottunk,2
megverte,1
verekedjünk,1
fában,2
éneklik,1
Zolival,1
megigérsz,1
ágyban,14
bújjel,1
essél,3
fekszel,1
jeled,1
tetön,1
ledobják,1
követ,3
fényképezlek,1
lefényképezlek,1
álljuk,1
bújni,8
Józsikám,1
papucstornyot,1
fantasztikus,2
harisnya,2
értelmes,1
mondatot,1
lepedöre,5
sírna,2
szégény,1
kirázta,1
zoknit,4
örökké,3
nyafogsz,2
nyafog,1
síró,1
révó,2
fölhúztam,1
fordulsz,1
fölhúztál,1
köszönbm,1
megkapja,2
dalolni,1
lép,4
telefonja,1
kigombolsz,1
kilincs,3
segíteni,7
elmentél,2
táskát,7
tanult,2
beszel,1
legtöbbet,1
homokozzunk,1
fussunk,1
elbújtunk,1
bújhely,1
szaladok,3
föt,1
rekedve,2
odaülni,1
allitsd,1
fölállítani,1
pokrocra,2
pokroc,3
arnyékban,1
maradez,1
arnyék,1
gyomrodban,1
csoportnál,2
csoporthoz,1
jöhetsz,2
méssz,1
jöttünk,4
mozgott,1
könyvben,7
uzsonnában,1
iskolába,16
szedés,1
virágszedés,1
helyett,1
magamnak,3
kicsoda,21
bekapcsolunk,1
állati,1
sziati,1
megugat,1
akicsi,1
simogassunk,1
simogatni,2
kösz,11
Krisztike,21
fön,1
hödzső,1
öcsikém,17
csili,3
csa,3
opan,2
tönyvön,1
matót,1
eszt,1
hop,8
mackója,1
Krisztikének,1
hoppáré,2
öcsike,21
adjam,3
öcsi,20
laksz,14
cibaván,1
házsiba,1
kéjem,1
mackók,1
ülnek,15
ülnet,1
mató,1
fonat,3
Krisztikém,2
kejek,1
megcsiolt,1
ete,1
nézzd,1
ezte,1
hap,1
gujult,1
eldujult,1
üsd,1
magad,14
játsszál,3
vovamt,1
kelék,1
húzzuk,7
locsi,2
néty,2
képen,10
tesz,5
felmászni,3
kívül,2
húúé,1
felsáll,1
vegyelek,3
ellopta,2
menájt,1
hajtsd,3
lees,1
kinyitotta,2
csappal,1
cöjög,2
bírja,3
szakadt,1
öcsite,1
aa,1
tolod,3
tes,1
tutut,1
rajzoltál,4
tutu,1
töröljük,3
mostuk,2
tetét,1
kezetek,1
rajzoltatok,2
kitéptem,1
babáét,2
kezdjél,1
elpakolni,1
játétot,1
sipol,2
tört,3
többit,9
tettő,2
tetéjem,1
felteszem,2
nyerít,1
íii,2
mackóst,2
éppen,11
raktad,4
tol,1
bevenni,4
töltőtoll,1
bácsiéé,2
füzet,3
füzset,1
jé,3
bácsiééé,1
kimégy,1
visszamegyünk,5
Jól,8
tussz,1
írjunk,3
ellop,1
yhüm,2
csigától,1
elál,1
elült,1
gyerekhez,1
húzod,1
Mit,18
hangosabban,2
elkapod,1
fogjam,3
gurítsuk,1
kető,1
pacika,1
elborult,2
moszt,1
asz,1
mattó,2
otfan,1
ugye,198
reggeliszni,1
rendet,8
összerakjuk,9
segitsél,1
összerakod,2
összerakom,1
ebédelünk,4
látol,2
motorozol,1
szemüveg,3
kopogó,7
adda,5
csészét,1
óvónéni,2
ebédeltek,1
lerakni,1
niss,1
fogtak,1
kopogok,2
leszedni,5
másikba,7
kötenyet,1
papája,1
helikoptere,1
felszáll,1
helikopterre,1
lábáját,1
luk,4
belátott,1
igazad,8
kihúzom,1
propellert,1
felbontani,1
szoritani,2
jujj,3
ssss,1
hej,3
felszállt,1
leszállt,1
napszemüveg,1
lábuk,1
kiszoritani,2
sajnálom,1
kilát,1
nevem,3
rókanak,1
bemennek,5
orvosok,1
tál,2
megvenni,1
villannyal,1
hagyót,1
megmaradt,1
mohó,1
gyönyörűen,6
egyénileg,1
sokkal,17
tömegben,1
kedden,1
hajóról,1
Dunán,1
énekeld,12
lemaradt,1
korban,1
forditsa,1
visszateszzük,1
vi,2
vegye,2
rólad,3
belerakunk,1
beleteszük,2
padon,1
almás,1
pizsama,2
autóba,7
gyereke,2
fölemelni,3
lehozni,1
motort,17
odaadsz,1
könyvecskét,3
könyvecske,1
kitolom,1
segithetsz,1
köpenyt,1
láttál,20
vitorlást,1
teszün,1
k,2
hozzak,16
hintálozok,1
kutyával,4
feltéve,1
csacsikát,1
kapaszkodjál,2
frizurát,2
fésűt,1
ráült,6
meghintáztattam,1
Fradiba,1
sportpálya,1
Fradi,1
betűt,4
kimondani,2
Fadiba,2
taxi,1
hányas,3
busszal,3
ötvenötössel,1
hányadik,1
emeleten,3
nyolcadik,4
megmondta,2
Vörösvári,2
géten,1
nagypapával,2
mindenkivel,1
lakásotok,1
szobátok,1
szobád,1
szoruld,1
haromszázezerbe,1
került,3
lakás,1
szoba,5
vették,1
öröklakás,1
fürdőszoba,1
kádad,2
zuhanyozóm,1
kád,3
épitettek,2
kádat,3
pech,1
kádam,1
fürdeni,25
vacsorázni,3
málnát,3
iszol,13
vajas,1
főzeléket,1
virslit,2
mustárt,2
csípős,2
csipős,1
tormát,1
szilvát,1
sehova,1
alszom,6
alszok,1
aludnék,1
ráfeküdtél,1
csacsira,1
frizuráját,1
összeborzoltad,1
csináltunk,6
csacsinak,35
lovagolni,1
frizura,1
föemelni,1
fölött,3
viszont,6
látásra,1
teherautóban,1
forditsam,1
forditani,2
forditnak,1
gumi,8
teherautón,1
városba,3
város,5
hídon,1
prima,1
bezártad,1
ebédelsz,1
kapu,8
betegségem,1
magasak,1
felüljáró,2
felüjáró,1
felől,1
teher,1
asztalfiókban,1
beesett,3
betüvel,1
selypit,2
szt,1
használ,1
pakoltál,1
megnézhetem,1
szepen,1
megengeded,2
mókás,1
jaték,1
képeskönyvet,1
keressél,7
úsznak,2
felüljáróban,1
folyóba,7
legombolódott,1
zsinór,1
széttépte,1
gombolyagot,4
tehénke,4
csikó,4
csikónak,1
ajtaja,4
házra,2
amiben,5
kocsika,2
állatkertben,13
láttal,1
viziló,14
Jumbi,1
Jumbónak,1
fénykép,2
fényképen,2
lompos,1
farkú,1
lóka,2
eltörve,3
várja,11
absztrakt,1
szörnytől,1
hold,3
csillagok,2
varázsló,2
forditsunk,1
egymásnak,4
tengerben,1
zsákot,2
nézzél,2
sár,2
zocsi,1
kiesett,8
liba,2
gyerekeit,1
megcsinálsz,1
kinyitani,2
csukták,2
sétál,5
tanár,4
házacska,3
szoktunk,4
házacskába,1
nyáron,7
télen,2
fuj,1
beülök,2
medünk,1
tavaszon,1
tu,4
házon,1
szóltál,4
ruhád,4
bűvös,3
elhallgat,1
vigyázzál,2
legőbe,1
hamhamham,1
taktor,1
levegőbe,2
szántja,1
földet,2
része,3
0whispers,1
hohó,2
rálép,1
utazásra,1
repülógép,1
miez,1
mászi,2
száj,1
kocsije,1
szőnyegen,1
téis,1
nyekeregj,1
érteni,3
kerület,2
emelet,2
emeletre,3
gyalog,1
liftezni,1
lifttel,1
jöttök,2
papsi,1
mamsi,1
rudi,1
vacsorára,1
sütemeny,1
Miklóskám,1
húz,3
kihúzta,1
bajusz,1
huztam,1
húztad,1
motorja,2
biciklizni,2
jatszani,1
Évikével,1
fürdessétek,1
fürdesd,3
gyúrjuk,1
szappanozd,1
arcát,3
lábat,3
füledet,3
dehogyis,1
papirvatta,1
alaposan,1
megfésüljük,1
örül,5
visszadani,1
tudják,7
szin,4
szinű,29
eleged,1
kérdés,2
felfűzni,1
fűzd,4
megmondjuk,2
kiszóródott,1
sikerül,2
befűzni,2
súgunk,1
könnyű,1
csalni,1
gondolkozz,1
fűző,3
kiszóródik,2
kigurul,2
csin,2
teszunk,1
rakd,17
segithetek,1
valamivel,2
emeli,16
vasdorongokat,1
emelő,1
vasdorongot,1
rakod,8
autókat,3
ablakokat,2
vasdorongok,1
autobuszt,1
leszorul,1
belebujt,1
vitrolás,1
árbóca,1
arc,1
felszedünk,1
lehetne,3
rögziteni,1
lecsúszik,3
gurul,2
szobát,2
halaska,1
uszkál,1
gyönyörűt,1
beszorultál,2
csapkodunk,1
duru,1
elborul,1
eeej,1
kalap,5
levetem,1
nemcsak,3
összeszedte,12
kalapot,4
bácsinél,1
szélű,1
eldőlt,1
tehetem,2
megszámolom,2
meglegyen,1
lenyelik,1
simán,2
Gyurinak,2
piroska,1
szinekkel,1
figyelitek,1
levágom,2
résszel,1
próbáltam,2
gombot,3
helyettesitette,1
bohóc,85
pamacs,2
vágjak,2
vágni,1
normális,1
képzelsz,1
összeszedek,1
lényeg,1
összekeverte,2
kever,1
elfáradt,1
elfaradt,1
halász,2
nézted,1
gallér,1
fűzünk,1
visszatesszünk,3
karácsonyra,4
karácsony,5
beköte,1
befűztem,1
nyakamra,1
nyakon,1
minálunk,1
köteni,3
meséljetek,4
halgassatok,1
hozzon,5
jándékot,2
fűzőt,2
édesanyja,2
játszál,4
meséljétek,2
télapócska,1
vödörbe,4
szabade,1
vödörből,1
ertem,1
tovabb,1
lépcső,1
visszamennek,3
enyéd,1
kiko,2
kikokalapácsot,3
beteszünk,2
manuska,2
Lacikának,1
golya,1
bekötötte,1
ágika,1
mas,2
hellyin,1
gyerenek,1
elteszi,2
csinálhatunk,2
tudni,6
motorozz,1
rádioval,1
idemenni,1
házára,1
hintaló,4
tudtuk,1
had,3
padló,6
majomat,5
elvett,2
pir,1
fujj,1
nyálas,3
összenyálazták,2
szádat,6
lukat,1
végét,4
szétesett,1
óoo,1
szétesik,2
lenyeled,2
szájba,1
számba,3
olaj,7
színjáték,2
okozott,1
vízbe,6
háj,1
épitőkockával,1
várban,2
lakni,6
anyukával,2
kiabalálj,1
kiabálni,3
nénitől,1
pókot,1
pók,1
kipkop,6
kalapácsomat,1
elvetted,2
diót,1
reggelizel,1
röptérbe,1
röptér,1
felett,1
próbálni,1
forditsuk,1
fejüket,1
propeller,1
áh,1
rész,5
Kriszty,1
bántotta,1
ültötted,1
fordítva,3
lennie,3
erõltetni,2
finoman,6
haha,2
becsaptad,1
szedje,2
visszaépítjük,1
Panka,311
rács,1
mögé,9
kettõ,23
építsük,4
újra,1
fiókban,2
pisil,22
apával,4
Katival,2
Zsuzsával,1
küld,1
kupi,8
kópé,3
világos,10
fürdõszoba,7
megmutassam,8
mhm,9
beteszed,3
fürdõszobába,2
fürdõszobában,2
fürdõszobánkban,2
gyurmázunk,1
fejezzük,3
Panna,43
soha,5
teáskancsó,1
teákancsó,1
ágytakarót,1
fürdik,26
járókába,3
csalafinta,1
nagyágyon,1
fürdõszobai,1
kinn,11
belülre,2
nagypapa,16
telefonozik,1
nézi,6
kiskacsa,1
tűnt,4
fönn,4
vécén,4
kiskutyám,6
asztalról,7
kiskutyukám,1
kutyuska,8
végképp,1
bemenned,1
kisbabák,2
megértetted,4
kintrõl,1
nézheted,1
járókát,2
beengedi,1
százszor,4
ételt,2
összekoszolod,1
étkezõt,1
lejönni,5
teremtette,7
rosszcsont,6
elmegyünk,21
oké,27
méghozzá,1
viselkedj,1
úton,1
hallgat,3
szóra,2
felmászott,4
szekrényre,1
kutyuskám,4
kénytelen,1
kizárni,1
mondhatom,7
engedékeny,1
kijössz,5
igenis,1
engedhetem,1
mindenre,2
fölmásszál,1
összesározz,1
lábaddal,4
futkározni,1
vacsoraidõbe,1
bejössz,2
akik,10
csúszdáznak,3
hű,26
nagypapának,1
bejnye,5
kormos,1
szekrényrõl,1
fogadjál,2
mérgeld,1
nagypapát,1
csúszká,1
mulatság,1
Pannának,4
kutyussal,4
játsszon,2
bútorokra,1
Panni,41
megkértelek,1
viselkedjen,1
öreg,22
segíts,13
tartani,4
babakocsiba,4
kirándulni,6
kimozogja,1
magát,16
szomorkodni,2
sírva,1
fakadni,1
meglásd,3
szomorú,42
kezdeni,1
megpuszilod,2
pelust,21
ebbõl,7
rosszalkodsz,7
vécébe,9
pisiljél,4
õ,48
rosszalkodást,1
segítek,25
rosszalkodik,7
csináljon,20
fölüljön,1
rosszalkodhatok,1
anyához,1
megpuszil,1
Nem,66
Gyere,10
párducnak,1
Vigyél,1
nekik,25
ennivalót,14
Aztán,3
bábokat,1
elõvesszük,1
Teszem,1
Mi,20
Milyen,7
És,66
párduc,9
Ide,5
Jó,56
étvágyat,5
integet,2
Hamm,2
A,19
bábud,1
Én,10
Hühű,2
Kijöttek,1
Kicsoda,1
Sorban,1
várják,3
Adunk,1
mosogató,4
Nincsen,1
édesem,27
tigris,11
összetévesztettem,1
õket,24
Így,6
Csüccs,2
Esznek,1
esznek,7
Igen,56
Ki,5
segít,15
Te,13
segítesz,25
Jaj,8
agyonnyomod,1
pocakomat,1
másutt,2
csavarog,1
Hozok,1
nyuszibábot,1
Ott,10
kiscicák,2
Látod,1
Sziasztok,1
voltatok,10
csináltatok,6
Iá,1
Brumbrum,3
Mindegyik,2
brumbrum,1
Hápháp,1
Hangos,1
olyasmit,2
Mijaú,1
szunyókálni,1
oket,1
Nagyszobába,1
Szia,12
Szervusz,2
soforbácsi,1
tigrisnek,2
Róka,1
megkeresi,2
Baba,2
Merre,1
látlak,4
Hallod,2
véletlenül,6
kisdiákot,1
Megnézem,1
Segíts,2
megkeresni,11
Hű,1
Megreggelizel,1
Azt,5
Mindjárt,10
Hol,17
diákjaim,1
Ó,2
lehetnek,1
Nincsenek,3
között,5
sincsenek,4
Lehet,1
Pannni,1
Ha,3
Jön,1
tanító,4
diákokat,1
Hát,39
buszba,4
diákok,3
Párducnál,1
macinál,1
sátorban,4
Segítesz,1
Megint,3
elbújtak,4
nyomja,3
sokxx,1
Megkeresi,1
Nagymaci,1
pakolászott,1
pakolásztál,1
Rápakoltál,1
Akkor,16
Úgy,6
hálózsákot,9
Gyertek,2
szálljunk,1
Az,12
Pillanat,1
Vége,1
felvételnek,6
Na,59
babával,15
Benne,1
hasában,4
Itt,15
Nézd,10
Huha,1
Játsszunk,1
Szedd,2
Miben,1
Juj,2
Ez,19
gereblye,2
Mutasd,2
Hogy,10
Tudsz,1
lapátolni,1
Kérem,1
Kész,1
mehetnénk,1
játszóra,1
Késõbb,1
Tedd,2
Kérd,1
Vigyázok,1
történik,19
Kinek,1
Krokodilnak,1
El,2
Vizilovakat,1
megfogni,5
Segítek,1
Micsodát,2
Falat,1
Hozzál,3
Be,3
Engedjetek,1
vizilovak,4
eszlek,1
Hammhammhamm,1
De,10
krokodil,17
velük,12
krokodilt,3
növényeket,2
Hajhaj,1
barátaim,2
kisbékát,1
Maci,3
gyermek,2
csúszdán,1
nagybaba,4
pandamaci,1
hálózsákban,1
szunyókáló,1
kisgyerek,10
vödörben,1
rozmárok,1
Biztos,2
fal,8
békuci,1
Körbejártam,1
vidéket,1
bújok,1
Odabújtál,1
Inkább,3
kivéve,1
bekapta,3
anyóka,8
Szóljak,1
békának,1
szórtál,1
Kis,3
bogarakat,1
Majd,2
megjavítjuk,1
Most,6
késõbb,5
Otthon,3
Jövök,6
Krokodil,1
kimászol,1
ablakon,23
huncut,27
kimásszon,1
Becsuktad,1
ablakot,6
krokodilgyermek,1
Á,1
Üljetek,1
rágyújtok,1
cigarettára,1
Addig,5
anyunak,24
Elbújunk,1
megtalále,1
nagyzsiráf,2
nagyzsiráfot,1
Miért,9
Hova,4
Iskolába,2
Hátizsákba,1
visz,2
hátizsákban,1
Könyvet,1
Könyv,1
Innivaló,2
Szabad,5
Itthon,2
itthon,10
máris,4
létrám,2
feljönni,1
találom,5
Gyorsan,3
létrát,3
Nagyon,17
Tanár,1
fölforgatta,1
Tényleg,9
Ilyeneket,1
Hoppá,2
Nagyszerű,1
addigra,1
fölállítjuk,2
padokat,1
Vagy,4
feneke,3
eltakarja,1
hátizsák,2
lecsücsülni,1
fiúk,9
állva,3
pisilnek,6
egyébként,3
Aha,4
asztalokat,1
tudjunk,2
tanulni,3
székek,1
megvannak,2
áthozzuk,1
Pár,1
berendezni,1
csúszdáról,1
leveszük,1
lepakolom,1
tanári,1
Várjál,7
Sárga,1
iskolás,6
Megtanultad,1
házi,3
feladatot,1
tanultad,1
megtanulni,1
fogtad,3
papírokat,2
tollakat,5
amik,1
hátuljában,1
Olyan,2
picik,2
táskádban,1
Toll,1
Azért,4
legynek,1
szomjasak,1
tűntél,1
Simsont,1
Fél,1
Igazad,1
állnak,5
Simson,4
verset,6
Elmondod,1
Mondd,1
elmondanál,1
Hátizsák,1
Hátamon,1
zsákom,4
Tanítsa,1
megtanítom,1
apához,1
Hú,3
megjöttek,5
Szimszongyerekek,1
Szimszon,4
Verset,1
tanuljunk,1
kincsem,1
Még,4
tart,1
tanóra,1
elkéstél,1
késtél,2
Foglalj,1
anyukáddal,1
messzirõl,2
Messze,1
Dolgoznak,1
Hátizsákkal,1
Tessék,14
Menjünk,5
játszótérre,3
kedves,9
állatok,17
Voltatok,1
állatokat,14
Sokat,1
Pici,4
Mondjál,1
másmilyen,1
állatot,7
ismersz,1
Megmondja,1
Láttál,2
Nagy,3
ormánya,4
Okos,1
zsiráfot,8
kettő,49
forgatni,4
mintákat,1
pont,52
vesszőcske,9
alapbaba,1
rajzold,4
kiszínezed,1
fejecske,5
sálat,3
sapsap,3
sapka,8
lábára,5
gombokat,2
cipőt,13
fülecskét,2
odadja,1
rajzoljon,2
emberke,2
bibije,18
törökbasa,2
sál,4
cipő,10
szőre,3
másikkal,3
popója,5
popo,3
po,1
popsija,2
papírra,7
kezét,32
körberajzoljuk,2
elfér,7
színnel,3
válassz,1
könnyebb,2
tányért,14
körberajzolom,1
rajzolja,3
pirossal,2
firkáld,1
belefirkáltál,1
megpróbál,1
apád,2
kormány,1
ülés,2
pedál,2
tekerő,1
pedálja,1
tekerni,3
biciklidnek,1
elől,6
bicikliknek,1
hátul,5
körberajzolod,4
senga,4
írás,2
körül,1
ujjadal,1
sátrat,3
száját,7
búvárszemüveget,1
bölcsője,1
rajzolta,5
klassz,9
búvrszemüveget,1
babára,1
halakat,1
megnézi,26
jelentene,1
búvár,4
előbb,9
legugolás,1
felállás,1
kedved,2
elmennénk,1
postára,2
nyúllal,1
mégiscsak,7
feladjuk,1
pénzzel,1
megkeressük,13
kimászni,4
mégse,1
járja,1
közlekedjen,1
hogyhogy,4
közelébe,1
ablaknak,1
egyszerűen,2
lakásba,3
kimászik,3
kimászott,1
dicsértelek,1
megü,1
töd,1
beverje,1
hálózsákba,2
kádból,4
építettél,4
kalapáltad,1
állnia,1
orvosi,3
hívni,3
sürgõsen,1
akarják,3
beteghez,1
fölhívni,1
telefont,9
hív,2
ruhája,10
bokrot,6
hátad,1
miér,4
szobabokor,1
fõzzön,2
fõz,4
fõzi,1
cumisüvegbe,1
megfürdik,3
csúszdát,1
sapkáját,2
csúszdára,1
csúszdázni,1
Manci,3
manó,8
hű,10
rakosgattad,1
kavicsokkal,2
ültessük,6
bohócot,11
kavicsokat,1
kaviccsal,2
eltűnt,1
bohócnak,30
kövünk,1
óvatosan,12
bohóchoz,2
húzódom,1
kavicsok,1
messziről,1
Olaszországból,1
hoztuk,1
tengerparton,1
szedtük,1
őket,24
manóka,17
színes,2
belőlük,1
körbetesszük,1
rávertem,1
kezedre,5
idehozod,8
macis,3
eső,16
nézegessük,1
lássuk,6
macikával,3
beviszi,4
megtörölgetik,5
törölgeti,1
közbe,5
behúzza,2
szennyest,1
fogat,1
torkát,1
bekötik,2
vihogizás,1
manólány,2
szandállal,1
heverõrõl,1
ehet,4
ehetek,2
almából,1
felrakod,1
dinnyét,17
bennmaradt,1
elveszel,1
beleteszed,2
maradt,3
mag,2
almában,1
magába,2
belenézni,1
megegyem,1
bedug,1
pocakja,4
hasadba,1
beraktuk,2
hasát,10
rég,4
láttalak,3
jártál,6
ezer,6
éve,1
szunyókáltál,1
lefeküdjön,1
tejecskémet,1
pocakjában,1
találkoztál,2
nénivel,3
ehhez,7
ugrálsz,2
hátán,5
ugráljál,1
kérnek,1
adhatsz,1
gombát,2
odaadhatod,1
pocakod,2
körberakjuk,1
dobókocka,2
adjad,5
apunak,14
elõbb,12
õt,7
eszkimó,2
eszkimópuszi,2
Gizi,13
Sára,1
hello,2
falusi,1
kiskutya,4
látjuk,3
sárival,1
Sári,7
krumplipaprikás,1
fõzte,3
krumplipaprikást,7
tévedtél,1
fõzött,1
Ti,1
binek,1
kisbábinak,1
krumplipaprikással,1
megettük,2
kanálban,1
dolgot,4
titkos,1
célom,1
kipikopi,1
kopogjál,1
kanalazz,1
kanalazni,3
hip,1
szádban,2
krumpli,10
megrágod,1
megrágtad,2
ebédelt,3
megmondjam,1
kapd,3
ebédeltem,1
innivalót,3
lassabban,2
melléöntöd,1
bekapja,6
egyelõre,1
másképp,2
kiscica,1
kiscicia,1
gyanúm,1
jóllehet,1
jéghideg,3
edzett,1
jéghidegen,1
elhűlhetett,1
szádtól,1
finnya,1
manci,2
névsorolvasás,1
eléggé,2
formában,1
illeti,2
túlozzak,1
locsolókannát,1
gyümölcsöt,24
gyümölcs,11
valamilyen,4
hoztunk,4
banánt,18
finomságot,3
hűha,3
kihozza,1
szerinted,9
karamell,1
kistányért,2
kistányérba,1
sütött,1
ingem,1
kisvillát,1
villát,9
eszek,1
kért,3
urizáljon,1
helló,4
Tamás,2
Petinek,1
eheted,1
mélyen,2
szádra,1
villára,1
maszatos,5
amíg,8
tányérodon,1
ugyanolyan,2
nagyra,6
taktikus,1
megeheti,3
almakarikát,2
mázsa,1
almának,2
nyers,1
rágja,1
hajlandó,1
nyúlós,1
almakarikákat,1
bábika,1
narancsot,4
asszem,2
bekajáltál,1
válogatok,1
maradtak,2
aminek,2
magháza,1
kiharapom,1
keményet,2
belõle,9
elõször,12
Sárit,1
legalábbis,1
legutóbb,1
kortyot,2
ivott,5
duplózzak,1
behozom,1
kissámlit,1
ceruzákat,2
elraktad,2
ülnél,1
szembe,3
székeddel,1
Apa,2
puszika,3
Péter,4
teljesen,10
begubóztál,1
találkozunk,3
közelrõl,1
zel,1
családdal,2
hozzájuk,3
csingiling,1
családban,3
feküdtek,1
betegek,1
küldték,1
meggyógyította,1
szerencse,3
fürödhet,1
szóljak,3
ejnyebejnye,6
irgumburgum,7
ennyit,1
lefekteti,1
odalent,1
rosszcsontok,1
leugrik,2
megfáztál,1
ágynemű,1
bemászott,1
mosogatóba,3
leugrott,1
megégeted,1
tűznél,1
dehogynem,4
lefele,1
egykettõ,2
mosogat,5
kutyuson,1
elmosogat,1
telefonálnak,2
mindenkit,3
ledobáltál,1
oldalra,2
zuhanyozó,1
megkérdezte,1
tetõdarab,1
fölszeded,1
rosszalkodnak,1
megfürdeni,3
feküdjön,1
ripszropsz,1
mos,4
vezeti,9
menjenek,3
szélesebb,1
vigyék,3
júj,7
táskával,5
kire,5
levecskét,1
irgum,3
burgum,3
szólnál,2
megütnének,1
csinálnál,2
ütötte,9
megütne,1
lennél,3
talál,1
sárkány,8
szálka,6
megtalál,1
fából,1
darab,1
padlóból,1
elõszobában,2
darabkák,1
feljönnek,1
szúrósak,1
beleállnak,1
talpadba,1
tudtad,6
meséljek,13
szálkát,2
elõszobába,1
megmutatja,1
tartsd,2
találunk,1
Szeptember,4
huszanhat,1
Ja,6
felébredjen,2
kismaci,5
Jöttél,1
meglátogatni,3
Tudod,7
Vonat,1
Párnát,1
Hm,8
aludtál,9
álmodtál,11
Szomjas,2
Nagypárna,1
szeretnél,54
Hoztad,1
ágyadba,2
mégsem,2
Mondjuk,1
férni,3
Csak,3
Kislány,1
kisfiúknak,2
ágyuk,3
Nekik,1
nagyfiúknak,2
ágyad,5
szivacsra,4
Ühüm,2
Hazatelefonálok,1
Mert,10
csütörtökön,1
xxbe,1
akarunk,3
garázsok,1
oldalával,1
szemben,1
Nézem,1
ráülni,5
bilóra,3
Hanem,3
Játszótéren,1
Azoknak,1
embereknek,1
Szereted,1
megfázzál,2
Melyik,6
bal,2
amelyik,4
megnézegetem,2
lehorzsolódott,1
Kopp,1
kopp,6
megvizsgálom,2
megvizsgálni,1
Kicsi,2
tarsd,1
horzsolás,2
Csúnya,1
Bevigyünk,1
anyuval,5
Kórházba,1
Szerbusz,1
szerbusz,3
kórházban,2
látogatási,1
idö,1
Egyedül,3
Hozzad,1
Hazaviszi,1
vizsgálja,2
Hó,2
gyerköc,1
bújócskázunk,1
befeküdni,1
meggyógyultál,3
kijöhetsz,1
kettöt,1
mutatod,6
Melyiket,2
Hová,3
verted,5
Kavicsba,1
Ugy,2
bekötözni,1
szaladgálni,2
doktornéni,1
dönti,1
gyógyultál,1
megvizsgállak,1
Nézzük,1
Kijöhetsz,1
ágyból,6
Pannikám,4
Végre,2
jajj,3
Szep,1
kilencvenöt,1
szeptember,1
manókám,3
eszegetőset,1
csacsival,9
pirítóskenyér,1
tányérba,5
evőeszközt,2
kiskanál,2
nagykanál,2
egyen,11
nagykanállal,1
paradicsom,9
paradicsomot,4
ettünk,4
emlékszel,34
Városerdőn,1
picitibi,1
nagytibi,1
ők,17
ették,2
részét,2
kinézek,1
szegénykém,2
riasztója,1
dinnyeszüret,1
falatot,5
nyam,12
banán,19
leöntöttem,1
hasamat,1
ideömlött,1
hasamra,1
számat,1
iá,10
krumplit,20
pohárból,10
cumisüvegből,4
m,11
igyon,6
edénybe,5
segítsen,6
főzni,4
szeleteled,1
fölszeleteled,1
husit,4
sült,17
megsózod,3
magáét,1
