SF	Freq	Lemma	Analysis	Segmentation
megfogtam	5	megfog	V-IND.PST.INDF.1.SG	megfog-tam
megfogtam	5	megfog	V-IND.PST.DEF.1.SG	megfog-tam
házikóba	5	házikó	N.SG-IN+ALL	házikó-ba
gonosz	4	gonosz	N.NOM.SG	gonosz
gonosz	4	gonosz	ADJ.NOM.SG	gonosz
babának	6	baba	N.SG-DAT	baba-nak
babának	6	baba	ADJ.SG-DAT	baba-nak
beszél	4	beszél	V.IND.PRS.INDF.3.SG	beszél
Zoltán	5	Zoltán	N.NOM.SG	Zoltán
állok	1	áll	V-IND.PRS.INDF.1.SG	áll-ok
tettem	4	tettem	N.NOM.SG	tettem
tettem	4	tett	N.NOM-PSS1S.SG	tett-em
tettem	4	tesz	V-IND.PST.INDF.1.SG	tesz-ttem
tettem	4	tesz	V-IND.PST.DEF.1.SG	tesz-ttem
tettem	4	tetik	V-IND.PST.INDF.1.SG	tetik-tem
lekvárt	3	lekvár	N.SG-ACC	lekvár-t
pilóta	3	pilóta	N.NOM.SG	pilóta
ül	52	ül	V.IND.PRS.INDF.3.SG	ül
kiabál	3	kiabál	V.IND.PRS.INDF.3.SG	kiabál
Dani	1	Dani	N.NOM.SG	Dani
mennék	1	megy	V-COND.PRS.INDF.1.SG	megy-nék
mennék	1	menik	V-COND.PRS.INDF.1.SG	menik-nék
kiabáltál	1	kiabál	V-IND.PST.INDF.2.SG	kiabál-tál
bántott	4	bánt	V-IND.PST.INDF.3.SG	bánt-ott
bántott	4	bánt	V-V.PTCP.PST	bánt-ott
szedjük	4	szed	V-IND.PRS.DEF.1.PL	szed-jük
szedjük	4	szed	V-SBJV.PRS.DEF.1.PL	szed-jük
leszállt	1	leszáll	V-IND.PST.INDF.3.SG	leszáll-t
leszállt	1	leszáll	V-V.PTCP.PST	leszáll-t
taxi	2	taxi	N.NOM.SG	taxi
fogja	1	fog	V-IND.PRS.DEF.3.SG	fog-ja
fogja	1	fog	V-SBJV.PRS.DEF.3.SG	fog-ja
rakott	1	rak	V-IND.PST.INDF.3.SG	rak-ott
rakott	1	rak	V-V.PTCP.PST	rak-ott
rakott	1	rakott	ADJ.NOM.SG	rakott
görbe	3	görbe	N.NOM.SG	görbe
görbe	3	görbe	ADJ.NOM.SG	görbe
adtak	1	ad	V-IND.PST.INDF.3.PL	ad-tak
fán	3	fa	N.SG-ON+ESS	fa-n
ablak	23	ablak	N.NOM.SG	ablak
kocka	22	kocka	N.NOM.SG	kocka
kijöttem	1	kijön	V-IND.PST.INDF.1.SG	kijön-ttem
kértem	2	kér	V-IND.PST.INDF.1.SG	kér-tem
kértem	2	kér	V-IND.PST.DEF.1.SG	kér-tem
fáznak	1	fázik	V-IND.PRS.INDF.3.PL	fázik-nak
vesz	1	vesz	V.IND.PRS.INDF.3.SG	vesz
papucsod	1	papucs	N.NOM-PSS2S.SG	papucs-od
nagyobb	4	nagyobb	ADJ.NOM.SG	nagyobb
nagyobb	4	nagy	ADJ.NOM.SG-CMPR	nagy-obb
hajót	21	hajó	N.SG-ACC	hajó-t
traktort	6	traktor	N.SG-ACC	traktor-t
falu	1	falu	N.NOM.SG	falu
Gabit	2	Gabi	N.SG-ACC	Gabi-t
vitorlás	2	vitorlás	N.NOM.SG	vitorlás
füstje	1	füst	N.NOM-PSS3S.SG	füst-je
puskás	4	puskás	N.NOM.SG	puskás
puskás	4	puskás	ADJ.NOM.SG	puskás
tenger	1	tenger	N.NOM.SG	tenger
pisztoly	2	pisztoly	N.NOM.SG	pisztoly
Gyurit	1	Gyuri	N.SG-ACC	Gyuri-t
hallottad	1	hall	V-IND.PST.DEF.2.SG	hall-ottad
mondott	3	mond	V-IND.PST.INDF.3.SG	mond-ott
mondott	3	mond	V-V.PTCP.PST	mond-ott
öntöttem	2	önt	V-IND.PST.INDF.1.SG	önt-öttem
öntöttem	2	önt	V-IND.PST.DEF.1.SG	önt-öttem
rózsa	1	rózsa	N.NOM.SG	rózsa
megijedtem	3	megijed	V-IND.PST.INDF.1.SG	megijed-tem
leveszem	2	levesz	V-IND.PRS.DEF.1.SG	levesz-em
kezdi	1	kezd	V-IND.PRS.DEF.3.SG	kezd-i
fogjuk	2	fog	V-IND.PRS.DEF.1.PL	fog-juk
fogjuk	2	fog	V-SBJV.PRS.DEF.1.PL	fog-juk
potyka	11	potyka	N.NOM.SG	potyka
eltörik	2	eltör	V-IND.PRS.DEF.3.PL	eltör-ik
dúlni	1	dúl	V-NFIN	dúl-ni
földön	10	föld	N.SG-ON+ESS	föld-ön
jeges	2	jeges	N.NOM.SG	jeges
jeges	2	jeges	ADJ.NOM.SG	jeges
elájultam	2	elájul	V-IND.PST.INDF.1.SG	elájul-tam
Dunába	6	Duna	N.SG-IN+ALL	Duna-ba
csúsztam	1	csúszik	V-IND.PST.INDF.1.SG	csúszik-tam
él	2	él	N.NOM.SG	él
él	2	él	V.IND.PRS.INDF.3.SG	él
Duna	5	Duna	N.NOM.SG	Duna
esünk	2	esik	V-IND.PRS.INDF.1.PL	esik-ünk
büdös	4	büdös	ADJ.NOM.SG	büdös
szag	1	szag	N.NOM.SG	szag
szaladni	1	szalad	V-NFIN	szalad-ni
csi	16	csi	N.NOM.SG	csi
tornyot	8	torony	N.SG-ACC	torony-ot
Debrecenbe	1	Debrecen	N.SG-IN+ALL	Debrecen-be
dongó	6	dongó	N.NOM.SG	dongó
dongó	6	dong	V-V.PTCP.PRS	dong-ó
dongó	6	dongó	ADJ.NOM.SG	dongó
asztal	24	asztal	N.NOM.SG	asztal
rontottam	1	ront	V-IND.PST.INDF.1.SG	ront-ottam
rontottam	1	ront	V-IND.PST.DEF.1.SG	ront-ottam
emeletes	1	emeletes	ADJ.NOM.SG	emeletes
rontani	1	ront	V-NFIN	ront-ani
összeszedem	2	összeszed	V-IND.PRS.DEF.1.SG	összeszed-em
kalapács	7	kalapács	N.NOM.SG	kalapács
kalapálok	8	kalapál	V-IND.PRS.INDF.1.SG	kalapál-ok
kalapáltam	2	kalapál	V-IND.PST.INDF.1.SG	kalapál-tam
kalapáltam	2	kalapál	V-IND.PST.DEF.1.SG	kalapál-tam
kapa	5	kapa	N.NOM.SG	kapa
macska	4	macska	N.NOM.SG	macska
megmondtam	1	megmond	V-IND.PST.INDF.1.SG	megmond-tam
megmondtam	1	megmond	V-IND.PST.DEF.1.SG	megmond-tam
szemetes	1	szemetes	N.NOM.SG	szemetes
szemetes	1	szemetes	ADJ.NOM.SG	szemetes
elkezd	1	elkezd	V.IND.PRS.INDF.3.SG	elkezd
tárcsázni	1	tárcsáz	V-NFIN	tárcsáz-ni
lenne	4	lesz	V-COND.PRS.INDF.3.SG	lesz-ne
Ilona	1	Ilona	N.NOM.SG	Ilona
bú	7	bú	N.NOM.SG	bú
elbújok	20	elbújik	V-IND.PRS.INDF.1.SG	elbújik-ok
autóm	7	autó	N.NOM-PSS1S.SG	autó-m
fordul	3	fordul	V.IND.PRS.INDF.3.SG	fordul
csinálnak	11	csinál	V-IND.PRS.INDF.3.PL	csinál-nak
néz	21	néz	V.IND.PRS.INDF.3.SG	néz
elindult	2	elindul	V-IND.PST.INDF.3.SG	elindul-t
elindult	2	elindul	V-V.PTCP.PST	elindul-t
foci	2	foci	N.NOM.SG	foci
mangó	18	mangó	N.NOM.SG	mangó
magnót	10	magnó	N.SG-ACC	magnó-t
mangót	5	mangó	N.SG-ACC	mangó-t
nézzünk	7	néz	V-SBJV.PRS.INDF.1.PL	néz-jünk
megállt	1	megáll	V-IND.PST.INDF.3.SG	megáll-t
megállt	1	megáll	V-V.PTCP.PST	megáll-t
füstöl	5	füstöl	V.IND.PRS.INDF.3.SG	füstöl
elbújt	29	elbújik	V-IND.PST.INDF.3.SG	elbújik-t
elbújt	29	elbújik	V-V.PTCP.PST	elbújik-t
nagyobbat	2	nagyobb	ADJ.SG-ACC	nagyobb-at
gödör	2	gödör	N.NOM.SG	gödör
dobolok	1	dobol	V-IND.PRS.INDF.1.SG	dobol-ok
megfog	8	megfog	V.IND.PRS.INDF.3.SG	megfog
süt	8	süt	V.IND.PRS.INDF.3.SG	süt
nap	14	nap	N.NOM.SG	nap
visszamegyünk	1	visszamegy	V-IND.PRS.INDF.1.PL	visszamegy-ünk
becsukjuk	4	becsuk	V-IND.PRS.DEF.1.PL	becsuk-juk
becsukjuk	4	becsuk	V-SBJV.PRS.DEF.1.PL	becsuk-juk
rádiót	8	rádió	N.SG-ACC	rádió-t
alszunk	18	alszik	V-IND.PRS.INDF.1.PL	alszik-unk
párnát	5	párna	N.SG-ACC	párna-t
Andié	12	Andi	N.SG-PSS4S	Andi-é
párna	21	párna	N.NOM.SG	párna
párnák	1	párna	N.NOM-PL	párna-k
kockával	4	kocka	N.SG-INST	kocka-val
nyisd	11	nyit	V-SBJV.PRS.DEF.2.SG	nyit-d
nyuszim	1	nyuszi	N.NOM-PSS1S.SG	nyuszi-m
kimegyünk	6	kimegy	V-IND.PRS.INDF.1.PL	kimegy-ünk
udvarban	1	udvar	N.SG-IN+ESS	udvar-ban
virágot	43	virág	N.SG-ACC	virág-ot
forintot	7	forint	N.SG-ACC	forint-ot
ötöst	2	ötös	N.SG-ACC	ötös-t
pogácsát	2	pogácsa	N.SG-ACC	pogácsa-t
siessünk	6	siet	V-SBJV.PRS.INDF.1.PL	siet-jünk
dob	15	dob	N.NOM.SG	dob
dob	15	dob	V.IND.PRS.INDF.3.SG	dob
sárba	5	sár	N.SG-IN+ALL	sár-ba
sikerült	8	sikerül	V-IND.PST.INDF.3.SG	sikerül-t
sikerült	8	sikerül	V-V.PTCP.PST	sikerül-t
bácsim	6	bácsi	N.NOM-PSS1S.SG	bácsi-m
sört	2	sör	N.SG-ACC	sör-t
bá	67	bá	N.NOM.SG	bá
bogárnak	2	bogár	N.SG-DAT	bogár-nak
simogatom	2	simogat	V-IND.PRS.DEF.1.SG	simogat-om
sütök	1	süt	V-IND.PRS.INDF.1.SG	süt-ök
sarkába	2	sarka	N.SG-IN+ALL	sarka-ba
beviszem	2	bevisz	V-IND.PRS.DEF.1.SG	bevisz-em
sétálunk	3	sétál	V-IND.PRS.INDF.1.PL	sétál-unk
öntöm	2	önt	V-IND.PRS.DEF.1.SG	önt-öm
tortába	1	torta	N.SG-IN+ALL	torta-ba
lapátod	1	lapát	N.NOM-PSS2S.SG	lapát-od
keres	1	keres	V.IND.PRS.INDF.3.SG	keres
elbújtam	1	elbújik	V-IND.PST.INDF.1.SG	elbújik-tam
Moncsi	184	Moncsi	N.NOM.SG	Moncsi
egér	35	egér	N.NOM.SG	egér
lyukba	10	lyuk	N.SG-IN+ALL	lyuk-ba
elmentek	3	elment	V-IND.PRS.INDF.1.SG	elment-ek
egeret	5	egér	N.SG-ACC	egér-et
alszanak	6	alszik	V-IND.PRS.INDF.3.PL	alszik-anak
motor	13	motor	N.NOM.SG	motor
kalapácsom	2	kalapács	N.NOM-PSS1S.SG	kalapács-om
mossuk	4	mos	V-IND.PRS.DEF.1.PL	mos-juk
mossuk	4	mos	V-SBJV.PRS.DEF.1.PL	mos-juk
kezet	8	kéz	N.SG-ACC	kéz-et
keressünk	2	keres	V-SBJV.PRS.INDF.1.PL	keres-jünk
mangóhoz	6	mangó	N.SG-AT+ALL	mangó-hoz
kockák	3	kocka	N.NOM-PL	kocka-k
dolgozunk	5	dolgozik	V-IND.PRS.INDF.1.PL	dolgozik-unk
Moncsinak	13	Moncsi	N.SG-DAT	Moncsi-nak
kupa	1	kupa	N.NOM.SG	kupa
fának	1	fa	N.SG-DAT	fa-nak
kupája	1	kupa	N.NOM-PSS3S.SG	kupa-ja
fent	1	fen	N.SG-ACC	fen-t
fent	1	fen	V-IND.PST.INDF.3.SG	fen-t
fent	1	fen	V-V.PTCP.PST	fen-t
pipára	1	pipa	N.SG-ON+ALL	pipa-ra
pipára	1	pipa	ADJ.SG-ON+ALL	pipa-ra
Moncsihoz	6	Moncsi	N.SG-AT+ALL	Moncsi-hoz
elfér	2	elfér	V.IND.PRS.INDF.3.SG	elfér
tapsolunk	1	tapsol	V-IND.PRS.INDF.1.PL	tapsol-unk
kijön	8	kijön	V.IND.PRS.INDF.3.SG	kijön
Moncsival	7	Moncsi	N.SG-INST	Moncsi-val
kör	1	kör	N.NOM.SG	kör
nevet	4	név	N.SG-ACC	név-et
nevet	4	nevet	V.IND.PRS.INDF.3.SG	nevet
bírom	9	bír	V-IND.PRS.DEF.1.SG	bír-om
megfogok	2	megfog	V-IND.PRS.INDF.1.SG	megfog-ok
várjátok	1	vár	V-IND.PRS.DEF.2.PL	vár-játok
várjátok	1	vár	V-SBJV.PRS.DEF.2.PL	vár-játok
öld	5	öl	V-SBJV.PRS.DEF.2.SG	öl-d
alszom	5	alszik	V-IND.PRS.DEF.1.SG	alszik-om
narancs	1	narancs	N.NOM.SG	narancs
elrepült	3	elrepül	V-IND.PST.INDF.3.SG	elrepül-t
elrepült	3	elrepül	V-V.PTCP.PST	elrepül-t
ég	9	ég	N.NOM.SG	ég
ég	9	ég	V.IND.PRS.INDF.3.SG	ég
vége	9	vége	N.NOM.SG	vége
vége	9	vég	N.NOM-PSS3S.SG	vég-e
buborék	1	buborék	N.NOM.SG	buborék
megmossuk	2	megmos	V-IND.PRS.DEF.1.PL	megmos-juk
megmossuk	2	megmos	V-SBJV.PRS.DEF.1.PL	megmos-juk
szerda	1	szerda	N.NOM.SG	szerda
villámlik	1	villámlik	V.IND.PRS.INDF.3.SG	villámlik
jöttek	1	jön	V-IND.PST.INDF.3.PL	jön-ttek
autózunk	1	autózik	V-IND.PRS.INDF.1.PL	autózik-unk
Zoli	33	Zoli	N.NOM.SG	Zoli
tánc	1	tánc	N.NOM.SG	tánc
hintával	1	hinta	N.SG-INST	hinta-val
magnó	17	magnó	N.NOM.SG	magnó
picit	14	pici	N.SG-ACC	pici-t
picit	14	pici	ADJ.SG-ACC	pici-t
autók	3	autó	N.NOM-PL	autó-k
papucsom	4	papucs	N.NOM-PSS1S.SG	papucs-om
papirost	1	papiros	N.SG-ACC	papiros-t
kötény	5	kötény	N.NOM.SG	kötény
szobába	21	szoba	N.SG-IN+ALL	szoba-ba
áll	18	áll	N.NOM.SG	áll
áll	18	áll	V.IND.PRS.INDF.3.SG	áll
tisztába	1	tiszta	N.SG-IN+ALL	tiszta-ba
tisztába	1	tiszta	ADJ.SG-IN+ALL	tiszta-ba
tejet	4	tej	N.SG-ACC	tej-et
megkeresem	2	megkeres	V-IND.PRS.DEF.1.SG	megkeres-em
tegyünk	3	tesz	V-SBJV.PRS.INDF.1.PL	tesz-jünk
fusd	1	fut	V-SBJV.PRS.DEF.2.SG	fut-d
söpört	1	söpör	V-IND.PST.INDF.3.SG	söpör-t
söpört	1	söpör	V-V.PTCP.PST	söpör-t
házikóban	3	házikó	N.SG-IN+ESS	házikó-ban
pénzem	4	pénz	N.NOM-PSS1S.SG	pénz-em
kóma	7	kóma	N.NOM.SG	kóma
autóval	10	autó	N.SG-INST	autó-val
játszom	2	játszik	V-IND.PRS.DEF.1.SG	játszik-om
siess	2	siet	V-SBJV.PRS.INDF.2.SG	siet-j
megmutasd	3	megmutat	V-SBJV.PRS.DEF.2.SG	megmutat-d
kocsit	3	kocsi	N.SG-ACC	kocsi-t
labdát	12	labda	N.SG-ACC	labda-t
indít	1	indít	V.IND.PRS.INDF.3.SG	indít
leszállunk	2	leszáll	V-IND.PRS.INDF.1.PL	leszáll-unk
autóból	1	autó	N.SG-IN+ABL	autó-ból
rádióhoz	2	rádió	N.SG-AT+ALL	rádió-hoz
szedjünk	2	szed	V-SBJV.PRS.INDF.1.PL	szed-jünk
lyuk	3	lyuk	N.NOM.SG	lyuk
papucsa	5	papucs	N.NOM-PSS3S.SG	papucs-a
verekedünk	7	verekedik	V-IND.PRS.INDF.1.PL	verekedik-ünk
puskával	1	puska	N.SG-INST	puska-val
kardom	1	kard	N.NOM-PSS1S.SG	kard-om
verekedjetek	1	verekszik	V-SBJV.PRS.INDF.2.PL	verekszik-jetek
verekedjetek	1	verekedik	V-SBJV.PRS.INDF.2.PL	verekedik-jetek
Moncsit	6	Moncsi	N.SG-ACC	Moncsi-t
táncol	3	táncol	V.IND.PRS.INDF.3.SG	táncol
papuccsal	2	papucs	N.SG-INST	papucs-val
elhúztam	1	elhúz	V-IND.PST.INDF.1.SG	elhúz-tam
elhúztam	1	elhúz	V-IND.PST.DEF.1.SG	elhúz-tam
szeg	1	szeg	N.NOM.SG	szeg
szeg	1	szeg	V.IND.PRS.INDF.3.SG	szeg
virág	19	virág	N.NOM.SG	virág
verekedni	1	verekszik	V-NFIN	verekszik-ni
verekedni	1	verekedik	V-NFIN	verekedik-ni
mászunk	2	mászik	V-IND.PRS.INDF.1.PL	mászik-unk
koca	1	koca	N.NOM.SG	koca
egérnek	1	egér	N.SG-DAT	egér-nek
mag	4	mag	N.NOM.SG	mag
gól	2	gól	N.NOM.SG	gól
focizzunk	2	focizik	V-SBJV.PRS.INDF.1.PL	focizik-junk
maradsz	1	marad	V-IND.PRS.INDF.2.SG	marad-sz
pénzt	2	pénz	N.SG-ACC	pénz-t
kapunk	1	kapunk	N.NOM.SG	kapunk
kapunk	1	kapu	N.NOM-PSS1P.SG	kapu-nk
kapunk	1	kap	V-IND.PRS.INDF.1.PL	kap-unk
anyuk	1	anyu	N.NOM-PL	anyu-k
lapátom	1	lapát	N.NOM-PSS1S.SG	lapát-om
körbe	9	kör	N.SG-IN+ALL	kör-be
tép	15	tép	V.IND.PRS.INDF.3.SG	tép
té	9	té	N.NOM.SG	té
félek	11	fél	V-IND.PRS.INDF.1.SG	fél-ek
autónak	1	autó	N.SG-DAT	autó-nak
Balaton	1	Balaton	N.NOM.SG	Balaton
tormán	1	torma	N.SG-ON+ESS	torma-n
told	2	tol	V-SBJV.PRS.DEF.2.SG	tol-d
told	2	told	V.IND.PRS.INDF.3.SG	told
tor	1	tor	N.NOM.SG	tor
ideg	1	ideg	N.NOM.SG	ideg
mamut	1	mamut	N.NOM.SG	mamut
megmosta	1	megmos	V-IND.PST.DEF.3.SG	megmos-ta
nénié	5	néni	N.SG-PSS4S	néni-é
tisza	5	tisza	N.NOM.SG	tisza
kivegyünk	1	kivesz	V-SBJV.PRS.INDF.1.PL	kivesz-jünk
ó	35	ó	V.IND.PRS.INDF.3.SG	ó
ó	35	ó	ADJ.NOM.SG	ó
Moncsié	35	Moncsi	N.SG-PSS4S	Moncsi-é
akar	5	akar	V.IND.PRS.INDF.3.SG	akar
látni	2	lát	V-NFIN	lát-ni
adtad	4	ad	V-IND.PST.DEF.2.SG	ad-tad
ajtóba	3	ajtó	N.SG-IN+ALL	ajtó-ba
mászik	4	mászik	V.IND.PRS.INDF.3.SG	mászik
duma	1	duma	N.NOM.SG	duma
alma	19	alom	N.NOM-PSS3S.SG	alom-a
alma	19	alma	N.NOM.SG	alma
tába	1	tá	N.SG-IN+ALL	tá-ba
éje	3	éj	N.NOM-PSS3S.SG	éj-e
fütyülöm	1	fütyül	V-IND.PRS.DEF.1.SG	fütyül-öm
ént	1	én	N.SG-ACC	én-t
nézzek	4	néz	V-SBJV.PRS.INDF.1.SG	néz-jek
apa	263	apa	N.NOM.SG	apa
kos	1	kos	N.NOM.SG	kos
elvesz	2	elvesz	V.IND.PRS.INDF.3.SG	elvesz
ték	1	té	N.NOM-PL	té-k
toron	2	tor	N.SG-ON+ESS	tor-on
csap	4	csap	N.NOM.SG	csap
csap	4	csap	V.IND.PRS.INDF.3.SG	csap
Zolié	1	Zoli	N.SG-PSS4S	Zoli-é
táncolni	1	táncol	V-NFIN	táncol-ni
táncolok	1	táncol	V-IND.PRS.INDF.1.SG	táncol-ok
vé	3	vé	N.NOM.SG	vé
hal	20	hal	N.NOM.SG	hal
hal	20	hal	V.IND.PRS.INDF.3.SG	hal
nadrágot	2	nadrág	N.SG-ACC	nadrág-ot
dám	2	dám	N.NOM.SG	dám
hozta	5	hoz	V-IND.PST.DEF.3.SG	hoz-ta
egyike	2	egyike	N.NOM.SG	egyike
kocsiba	4	kocsi	N.SG-IN+ALL	kocsi-ba
toldom	2	told	V-IND.PRS.DEF.1.SG	told-om
ók	1	ó	ADJ.NOM-PL	ó-k
bombák	1	bomba	N.NOM-PL	bomba-k
vegyünk	5	vesz	V-SBJV.PRS.INDF.1.PL	vesz-jünk
papír	6	papír	N.NOM.SG	papír
tükör	10	tükör	N.NOM.SG	tükör
sütit	7	süti	N.SG-ACC	süti-t
kalapácsot	2	kalapács	N.SG-ACC	kalapács-ot
anyuka	22	anyuka	N.NOM.SG	anyuka
fejembe	3	fej	N.SG-PSS1S-IN+ALL	fej-em-be
fejembe	3	fejem	N.SG-IN+ALL	fejem-be
fél	3	fél	N.NOM.SG	fél
fél	3	fél	V.IND.PRS.INDF.3.SG	fél
félsz	3	félsz	N.NOM.SG	félsz
félsz	3	fél	V-IND.PRS.INDF.2.SG	fél-sz
mászom	3	mászik	V-IND.PRS.DEF.1.SG	mászik-om
vezet	7	vezet	V.IND.PRS.INDF.3.SG	vezet
fát	3	fa	N.SG-ACC	fa-t
elvit	1	elvi	ADJ.SG-ACC	elvi-t
tok	1	tok	N.NOM.SG	tok
dobál	1	dobál	V.IND.PRS.INDF.3.SG	dobál
Zoltánba	1	Zoltán	N.SG-IN+ALL	Zoltán-ba
isi	2	isi	N.NOM.SG	isi
építünk	1	épít	V-IND.PRS.INDF.1.PL	épít-ünk
víz	24	víz	N.NOM.SG	víz
mátok	1	ma	N.NOM-PSS2P.SG	ma-tok
nyiss	1	nyit	V-SBJV.PRS.INDF.2.SG	nyit-j
süti	7	süti	N.NOM.SG	süti
süti	7	süt	V-IND.PRS.DEF.3.SG	süt-i
bún	1	bú	N.SG-ON+ESS	bú-n
dobáld	1	dobál	V-SBJV.PRS.DEF.2.SG	dobál-d
földalatti	1	földalatti	ADJ.NOM.SG	földalatti
zöldek	1	zöld	ADJ.NOM-PL	zöld-ek
telefon	11	telefon	N.NOM.SG	telefon
hideg	11	hideg	N.NOM.SG	hideg
hideg	11	hideg	ADJ.NOM.SG	hideg
tára	3	tár	N.NOM-PSS3S.SG	tár-a
tára	3	tá	N.SG-ON+ALL	tá-ra
há	66	há	N.NOM.SG	há
táncoljunk	1	táncol	V-SBJV.PRS.INDF.1.PL	táncol-junk
lovat	2	ló	N.SG-ACC	ló-at
ablakon	2	ablak	N.SG-ON+ESS	ablak-on
odaadta	2	odaad	V-IND.PST.DEF.3.SG	odaad-ta
hajók	4	hajó	N.NOM-PL	hajó-k
mamánál	3	mama	N.SG-AT+ESS	mama-nál
veszem	5	vesz	V-IND.PRS.DEF.1.SG	vesz-em
rigók	2	rigó	N.NOM-PL	rigó-k
golyók	2	golyó	N.NOM-PL	golyó-k
megnézzük	13	megnéz	V-IND.PRS.DEF.1.PL	megnéz-jük
megnézzük	13	megnéz	V-SBJV.PRS.DEF.1.PL	megnéz-jük
sétálni	5	sétál	V-NFIN	sétál-ni
hinta	14	hinta	N.NOM.SG	hinta
pihen	4	pihen	V.IND.PRS.INDF.3.SG	pihen
odaadja	3	odaad	V-IND.PRS.DEF.3.SG	odaad-ja
odaadja	3	odaad	V-SBJV.PRS.DEF.3.SG	odaad-ja
tányér	5	tányér	N.NOM.SG	tányér
ebédelni	5	ebédel	V-NFIN	ebédel-ni
pipák	3	pipa	N.NOM-PL	pipa-k
pipák	3	pipa	ADJ.NOM-PL	pipa-k
pipája	6	pipa	N.NOM-PSS3S.SG	pipa-ja
világba	1	világ	N.SG-IN+ALL	világ-ba
virágba	1	virág	N.SG-IN+ALL	virág-ba
elvett	1	elvesz	V-IND.PST.INDF.3.SG	elvesz-tt
elvett	1	elvesz	V-V.PTCP.PST	elvesz-tt
kivesz	7	kivesz	V.IND.PRS.INDF.3.SG	kivesz
pipát	2	pipa	N.SG-ACC	pipa-t
pipát	2	pipa	ADJ.SG-ACC	pipa-t
nevetem	1	nevet	V-IND.PRS.DEF.1.SG	nevet-em
labdák	2	labda	N.NOM-PL	labda-k
mar	2	mar	N.NOM.SG	mar
mar	2	mar	V.IND.PRS.INDF.3.SG	mar
labdával	3	labda	N.SG-INST	labda-val
lány	2	lány	N.NOM.SG	lány
lovaink	1	ló	N.NOM-PSS1P.PL	ló-aink
rág	10	rág	V.IND.PRS.INDF.3.SG	rág
lap	1	lap	N.NOM.SG	lap
galambok	1	galamb	N.NOM-PL	galamb-ok
galamb	1	galamb	N.NOM.SG	galamb
könyvek	1	könyv	N.NOM-PL	könyv-ek
olvasunk	1	olvas	V-IND.PRS.INDF.1.PL	olvas-unk
zokni	2	zokni	N.NOM.SG	zokni
vécére	1	vécé	N.SG-ON+ALL	vécé-re
hagyni	1	hagy	V-NFIN	hagy-ni
rágok	1	rág	V-IND.PRS.INDF.1.SG	rág-ok
meggyógyítod	1	meggyógyít	V-IND.PRS.DEF.2.SG	meggyógyít-od
betesszük	2	betesz	V-IND.PRS.DEF.1.PL	betesz-jük
p	3	p	N.NOM.SG	p
pereg	4	pereg	V.IND.PRS.INDF.3.SG	pereg
aduk	2	adu	N.NOM-PL	adu-k
szobatiszta	1	szobatiszta	ADJ.NOM.SG	szobatiszta
oldal	1	oldal	N.NOM.SG	oldal
domb	5	domb	N.NOM.SG	domb
hagyunk	1	hagy	V-IND.PRS.INDF.1.PL	hagy-unk
elveszünk	1	elvész	V-IND.PRS.INDF.1.PL	elvész-ünk
elveszünk	1	elveszik	V-IND.PRS.INDF.1.PL	elveszik-ünk
elveszünk	1	elvesz	V-IND.PRS.INDF.1.PL	elvesz-ünk
elvettük	1	elvesz	V-IND.PST.DEF.1.PL	elvesz-ttük
autózni	4	autózik	V-NFIN	autózik-ni
apja	1	apa	N.NOM-PSS3S.SG	apa-ja
dugom	1	dug	V-IND.PRS.DEF.1.SG	dug-om
fa	13	fa	N.NOM.SG	fa
utas	3	utas	N.NOM.SG	utas
mát	2	ma	N.SG-ACC	ma-t
cukrot	2	cukor	N.SG-ACC	cukor-ot
bír	2	bír	V.IND.PRS.INDF.3.SG	bír
pipa	5	pipa	N.NOM.SG	pipa
pipa	5	pipa	ADJ.NOM.SG	pipa
énekel	2	énekel	V.IND.PRS.INDF.3.SG	énekel
vidám	1	vidám	ADJ.NOM.SG	vidám
báj	2	báj	N.NOM.SG	báj
papucs	12	papucs	N.NOM.SG	papucs
torna	1	torna	N.NOM.SG	torna
teretek	1	tér	N.NOM-PSS2P.SG	tér-etek
téptem	1	tép	V-IND.PST.INDF.1.SG	tép-tem
téptem	1	tép	V-IND.PST.DEF.1.SG	tép-tem
ebédelünk	2	ebédel	V-IND.PRS.INDF.1.PL	ebédel-ünk
várunk	1	várunk	N.NOM.SG	várunk
várunk	1	vár	N.NOM-PSS1P.SG	vár-unk
várunk	1	vár	V-IND.PRS.INDF.1.PL	vár-unk
készül	1	készül	V.IND.PRS.INDF.3.SG	készül
levesszük	2	levesz	V-IND.PRS.DEF.1.PL	levesz-jük
traktor	11	traktor	N.NOM.SG	traktor
fánkba	1	fa	N.SG-PSS1P-IN+ALL	fa-nk-ba
fánkba	1	fánk	N.SG-IN+ALL	fánk-ba
eldobni	2	eldob	V-NFIN	eldob-ni
kihúzni	1	kihúz	V-NFIN	kihúz-ni
bácsival	5	bácsi	N.SG-INST	bácsi-val
bácsival	5	bácsi	ADJ.SG-INST	bácsi-val
jöttünk	5	jön	V-IND.PST.INDF.1.PL	jön-ttünk
pingvin	18	pingvin	N.NOM.SG	pingvin
küldöm	2	küld	V-IND.PRS.DEF.1.SG	küld-öm
pisilek	6	pisil	V-IND.PRS.INDF.1.SG	pisil-ek
eltörni	2	eltör	V-NFIN	eltör-ni
pingvint	3	pingvin	N.SG-ACC	pingvin-t
pingvinek	4	pingvin	N.NOM-PL	pingvin-ek
