SF	Freq	Lemma	Analysis	Segmentation
megpuszilom	4	megpuszil	megpuszil-PSS1S	megpuszil-om
visszarakja	2	visszar	visszar-PL-PSS3S	visszar-ak-ja
füzetedbe	1	füzet	N.NOM-PSS2S-IN+ALL	füzet-ed-be
ujjaidon	1	ujj	N.NOM-PSS2S.PL-ON+ESS	ujj-aid-on
megfordítani	1	megfordí	megfordí-ACC-NFIN	megfordí-t-ani
huncutkodott	2	huncu	huncu-ACC-PL-PSS2S-V.PTCP.PST	huncu-t-k-od-ott
huncutkodtam	1	huncu	huncu-ACC-PL-PSS2S-IND.PST.INDF.1.SG	huncu-t-k-od-tam
csavarogjunk	1	csavarog	csavarog-SBJV.PRS.INDF.1.PL	csavarog-junk
kortyintást	1	korty	N.NOM-PSS3S.PL-ON+ESS-ACC-V.MSDR-ACC	korty-i-n-t-ás-t
zsebibabának	6	zsebibabá	zsebibabá-DAT	zsebibabá-nak
pumukli	3	pumukl	pumukl-PSS3S.PL	pumukl-i
pumuklit	2	pumukl	pumukl-PSS3S.PL-ACC	pumukl-i-t
meglátogathatja	1	meglátogat	V.IND.PRS.INDF.3.SG-POT-PSS3S	meglátogat-hat-ja
barátomat	1	barát	N.NOM-PSS1S-ACC	barát-om-at
pumuklival	1	pumukl	pumukl-PSS3S.PL-INST	pumukl-i-val
meggyógyított	1	meggyógyít	V.IND.PRS.INDF.3.SG-V.PTCP.PST	meggyógyít-ott
gyógyteát	1	gyógyteá	gyógyteá-ACC	gyógyteá-t
köszönjenek	1	köszön	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.3.PL	köszön-jenek
megfürdesz	1	megfür	megfür-PSS2S-PSS3S-IND.PRS.INDF.2.SG.asz	megfür-d-e-sz
vizecske	1	vizecs	vizecs-PL-PSS3S	vizecs-k-e
tengerbe	1	tenger	N.NOM-IN+ALL	tenger-be
térdeddel	1	térd	N.NOM-PSS2S-PSS2S-IND.PRS.INDF.2.SG.Ol	térd-ed-d-el
körösbe	1	körös	körös-IN+ALL	körös-be
olvasgatod	1	olvasg	olvasg-ACC-PSS2S	olvasg-at-od
cumizni	1	cumiz	cumiz-NFIN	cumiz-ni
lepottyantál	1	lepotty	lepotty-PSS3S-ON+ESS-IND.PST.INDF.2.SG	lepotty-a-n-tál
nyakadba	2	nyaka	N.SG-PSS2S-IN+ALL	nyaka-d-ba
púpostevét	1	púpos	púpos-IND.PST.DEF.3.SG-TRANS-ACC	púpos-te-vé-t
alássan	1	aláss	aláss-PSS3S-ON+ESS	aláss-a-n
gabóval	1	gab	gab-V.PTCP.PRS-INST	gab-ó-val
életedben	1	élet	N.NOM-PSS2S-IN+ESS	élet-ed-ben
öledben	1	öle	N.SG-PSS2S-IN+ESS	öle-d-ben
mesélt	1	mesél	mesél-ACC	mesél-t
megmoccanni	1	megmocc	megmocc-PSS3S-NFIN	megmocc-a-nni
pelenkázunk	1	pelenkáz	pelenkáz-PSS1P	pelenkáz-unk
manyi	1	many	many-PSS3S.PL	many-i
gabó	1	gab	gab-V.PTCP.PRS	gab-ó
látszódik	1	lát	V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG.asz-V.PTCP.PRS-PSS2S-PSS3P.PL	lát-sz-ó-d-ik
gabóka	1	gab	gab-V.PTCP.PRS-PL-PSS3S	gab-ó-k-a
mátrafüreden	1	mátrafür	mátrafür-PSS2S-ON+ESS	mátrafür-ed-en
mátrában	1	mátrá	mátrá-IN+ESS	mátrá-ban
mindennel	1	m	N.NOM-PSS3S.PL-ON+ESS-PSS2S-ON+ESS-ON+ESS-IND.PRS.INDF.2.SG.Ol	m-i-n-d-en-n-el
szülinapod	2	szülinap	szülinap-PSS2S	szülinap-od
szülinapodra	1	szülinap	szülinap-PSS2S-ON+ALL	szülinap-od-ra
fölköszönteni	1	fölkö	fölkö-IND.PRS.INDF.2.SG.asz-ON+ESS-ACC-NFIN	fölkö-sz-ön-t-eni
fölmászhattál	1	fölmászh	fölmászh-PSS3S-IND.PST.INDF.2.SG	fölmászh-a-ttál
ugrálhattál	1	ugrálh	ugrálh-PSS3S-IND.PST.INDF.2.SG	ugrálh-a-ttál
előle	3	elől	elől-PSS3S	elől-e
festék	5	fest	V.IND.PRS.INDF.3.SG-PSS4S-PL	fest-é-k
színeket	2	szín	N.NOM-PL-ACC	szín-ek-et
ecsetkét	1	ecset	N.NOM-PL-PSS4S-ACC	ecset-k-é-t
ecsetkével	1	ecset	N.NOM-PL-PSS4S-INST	ecset-k-é-vel
függlegesen	2	függleges	függleges-ON+ESS	függleges-en
különben	1	különb	ADJ.SG-ON+ESS	különb-en
festéket	7	fest	V.IND.PRS.INDF.3.SG-PSS4S-PL-ACC	fest-é-k-et
máshová	2	másho	másho-TRANS	másho-vá
megtanítani	1	megtaní	megtaní-ACC-NFIN	megtaní-t-ani
megszárad	2	megszár	megszár-PSS2S.SG	megszár-ad
pocakodra	1	pocak	N.NOM-PSS2S-ON+ALL	pocak-od-ra
napocskát	1	napocská	napocská-ACC	napocská-t
festékkel	1	fest	V.IND.PRS.INDF.3.SG-PSS4S-PL-PL-IND.PRS.INDF.2.SG.Ol	fest-é-k-k-el
ráfestek	1	ráfes	ráfes-IND.PST.INDF.3.PL	ráfes-tek
meglátszik	1	meglát	V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG.asz-PSS3P.PL	meglát-sz-ik
összekeveredtek	2	összekever	V.IND.PRS.INDF.3.SG-PSS2S-IND.PST.INDF.3.PL	összekever-ed-tek
kékbol	1	kékb	kékb-IND.PRS.INDF.2.SG.Ol	kékb-ol
vízbol	1	vízb	vízb-IND.PRS.INDF.2.SG.Ol	vízb-ol
festmvész	1	fest	V.IND.PRS.INDF.3.SG-PSS1S-TRANS-IND.PRS.INDF.2.SG.asz	fest-m-vé-sz
színut	3	színu	színu-ACC	színu-t
legfeljebb	2	legf	legf-IND.PRS.INDF.2.SG.Ol-SBJV.PRS.INDF.2.SG-CMPR	legf-el-j-ebb
lábacskádat	1	lábacská	lábacská-PSS2S-ACC	lábacská-d-at
egyikkel	1	egy	N.NOM-PSS3P.PL-PL-IND.PRS.INDF.2.SG.Ol	egy-ik-k-el
festékbe	1	fest	V.IND.PRS.INDF.3.SG-PSS4S-PL-IN+ALL	fest-é-k-be
festéken	1	fest	V.IND.PRS.INDF.3.SG-PSS4S-PL-ON+ESS	fest-é-k-en
közötte	1	köz	N.NOM-IND.PST.DEF.3.SG	köz-ötte
festékgombon	1	festékgomb	festékgomb-ON+ESS	festékgomb-on
festhetünk	1	festh	festh-PSS3S-IND.PST.INDF.1.PL	festh-e-tünk
lemosnálak	1	lemos	V.IND.PRS.INDF.3.SG-COND.PRS.LGSPEC1.1.SG	lemos-nálak
levetkőzni	1	levetkőz	levetkőz-NFIN	levetkőz-ni
hálóingben	1	hálóing	N.NOM-IN+ESS	hálóing-ben
mesélted	1	mesél	mesél-IND.PST.DEF.2.SG	mesél-ted
pofonszerűt	1	pofonszerű	pofonszerű-ACC	pofonszerű-t
kisfiútól	1	kisfiú	kisfiú-AT+ABL	kisfiú-tól
kajabált	1	kajabál	kajabál-ACC	kajabál-t
megpofozta	1	megpofoz	megpofoz-IND.PST.DEF.3.SG	megpofoz-ta
pannit	1	p	N.NOM-PSS3S-NFIN-ACC	p-a-nni-t
bölcsődés	1	bölcső	N.NOM-PSS2S-V.MSDR	bölcső-d-és
megvígasztaltalak	1	megvígasztal	megvígasztal-IND.PST.LGSPEC1.1.SG	megvígasztal-talak
belőle	14	belől	belől-PSS3S	belől-e
könyökölsz	1	könyököl	V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG.asz	könyököl-sz
horgászás	1	horgász	N.NOM-V.MSDR	horgász-ás
magadat	5	mag	N.NOM-PSS2S.SG-ACC	mag-ad-at
nagypapáék	1	nagypapá	nagypapá-PSS4S-PL	nagypapá-é-k
panóka	1	p	N.NOM-PSS3S-ON+ESS-V.PTCP.PRS-PL-PSS3S	p-a-n-ó-k-a
virágját	2	virágjá	virágjá-ACC	virágjá-t
májhúskrémet	1	májhúskr	májhúskr-PSS4S-PSS1S-ACC	májhúskr-é-m-et
csirkekrémet	1	csirkekr	csirkekr-PSS4S-PSS1S-ACC	csirkekr-é-m-et
popsidon	1	popsi	N.NOM-PSS2S-ON+ESS	popsi-d-on
fölveszed	1	föl	N.NOM-V.CVB-IND.PRS.INDF.2.SG.asz-PSS2S	föl-ve-sz-ed
látsszanak	1	láts	láts-IND.PRS.INDF.2.SG.asz-IND.PRS.INDF.3.PL	láts-sz-anak
szemükkel	1	szem	N.NOM-PSS3P-PL-IND.PRS.INDF.2.SG.Ol	szem-ük-k-el
nyakamat	1	nyaka	N.SG-PSS1S-ACC	nyaka-m-at
mibe	5	m	N.NOM-PSS3S.PL-IN+ALL	m-i-be
gyereknapra	1	gyereknap	gyereknap-ON+ALL	gyereknap-ra
csitcsat	1	csitcs	csitcs-ACC	csitcs-at
lábaidra	1	lába	N.SG-PSS2S.PL-ON+ALL	lába-id-ra
párat	2	pára	N.NOM-ACC	pára-t
fölrakunk	1	fölr	fölr-PL-PSS1P	fölr-ak-unk
krumplidombot	1	krumplidomb	krumplidomb-ACC	krumplidomb-ot
ujjaidat	1	ujj	N.NOM-PSS2S.PL-ACC	ujj-aid-at
narancslét	7	narancsl	narancsl-PSS4S-ACC	narancsl-é-t
narancslé	2	narancsl	narancsl-PSS4S	narancsl-é
kismacit	2	kismac	kismac-PSS3S.PL-ACC	kismac-i-t
gyjt	1	gy	gy-SBJV.PRS.INDF.2.SG-ACC	gy-j-t
micimackóhoz	1	micimac	micimac-PL-V.PTCP.PRS-AT+ALL	micimac-k-ó-hoz
miket	6	m	N.NOM-PSS3P.PL-ACC	m-ik-et
hintáznak	4	hintáz	hintáz-DAT	hintáz-nak
mászókára	1	mászóká	mászóká-ON+ALL	mászóká-ra
nagyágyba	2	nagyágy	nagyágy-IN+ALL	nagyágy-ba
megázzanak	1	megázz	megázz-IND.PRS.INDF.3.PL	megázz-anak
síne	1	sín	N.NOM-PSS3S	sín-e
kisfiúhoz	1	kisfiú	kisfiú-AT+ALL	kisfiú-hoz
lapátol	1	lapát	N.NOM-IND.PRS.INDF.2.SG.Ol	lapát-ol
megtörölgetni	2	megtörölg	megtörölg-ACC-NFIN	megtörölg-et-ni
megázott	1	megáz	megáz-V.PTCP.PST	megáz-ott
megkukucskáljuk	2	megkukucskál	megkukucskál-PSS3P	megkukucskál-juk
púpostevés	1	púpostev	púpostev-V.MSDR	púpostev-és
eszkimópuszit	1	eszkimópu	eszkimópu-IND.PRS.INDF.2.SG.asz-PSS3S.PL-ACC	eszkimópu-sz-i-t
eseményeket	2	esemény	N.NOM-PL-ACC	esemény-ek-et
mögötted	6	mög	mög-IND.PST.DEF.2.SG	mög-ötted
fenekedbe	1	fene	N.NOM-PL-PSS2S-IN+ALL	fene-k-ed-be
tányérodat	1	tányér	N.NOM-PSS2S-ACC	tányér-od-at
ormányába	1	ormányá	ormányá-IN+ALL	ormányá-ba
föladjam	1	föl	N.NOM-PSS2S.SG-SBJV.PRS.DEF.1.SG	föl-ad-jam
kalapját	1	kalapjá	kalapjá-ACC	kalapjá-t
szólhatsz	1	szól	V.IND.PRS.INDF.3.SG-POT-IND.PRS.INDF.2.SG.asz	szól-hat-sz
szivacshuzata	1	szivacshuz	szivacshuz-PSS3S-IND.PST.DEF.3.SG	szivacshuz-a-ta
bákom	1	bá	N.NOM-PL-PSS1S	bá-k-om
zsákó	1	zsák	N.NOM-V.PTCP.PRS	zsák-ó
beletetted	2	bele	N.SG-ACC-IND.PST.DEF.2.SG	bele-t-etted
bántsad	1	bánts	bánts-PSS2S.SG	bánts-ad
anyucinak	3	anyuc	anyuc-PSS3S.PL-DAT	anyuc-i-nak
rácsosba	1	rácsos	rácsos-IN+ALL	rácsos-ba
hátulját	1	hátuljá	hátuljá-ACC	hátuljá-t
orromon	1	orr	N.NOM-PSS1S-ON+ESS	orr-om-on
öltözködni	1	öltöz	öltöz-PL-IND.PRS.DEF.2.SG-NFIN	öltöz-k-öd-ni
szuszmákolás	1	szuszmá	szuszmá-PL-IND.PRS.INDF.2.SG.Ol-V.MSDR	szuszmá-k-ol-ás
fölhúzzuk	1	fölhúzz	fölhúzz-PSS3P	fölhúzz-uk
fényképa	1	fénykép	N.NOM-PSS3S	fénykép-a
mindakettt	1	m	N.NOM-PSS3S.PL-ON+ESS-PSS2S-PL-ACC-V.PTCP.PST	m-i-n-d-ak-et-tt
megnézegetjük	1	megnézeg	megnézeg-ACC-PSS3P	megnézeg-et-jük
sárinak	1	sár	N.NOM-PSS3S.PL-DAT	sár-i-nak
család	1	csalá	csalá-PSS2S	csalá-d
fanni	1	fa	N.NOM-NFIN	fa-nni
keresztelje	1	keresztel	V.IND.PRS.INDF.3.SG-PSS3S	keresztel-je
keresztanyukája	1	keresztanyuká	keresztanyuká-PSS3S	keresztanyuká-ja
keresztapukája	1	keresztapuká	keresztapuká-PSS3S	keresztapuká-ja
popi	1	pop	N.NOM-PSS3S.PL	pop-i
éppenséggel	1	éppenségg	éppenségg-IND.PRS.INDF.2.SG.Ol	éppenségg-el
szárítókötélen	1	szárítókö	szárítókö-IND.PST.INDF.2.SG-ON+ESS	szárítókö-tél-en
piacol	1	piac	N.NOM-IND.PRS.INDF.2.SG.Ol	piac-ol
papucsát	2	papucsá	papucsá-ACC	papucsá-t
sajátodat	1	saját	ADJ-PSS2S-ACC	saját-od-at
becsöngetett	1	becsöng	becsöng-ACC-V.PTCP.PST	becsöng-et-ett
kisza	1	kisz	kisz-PSS3S	kisz-a
kiszalad	2	kiszal	kiszal-PSS2S.SG	kiszal-ad
ablakkeretek	1	ablakker	ablakker-PSS2P	ablakker-etek
megfürdött	2	megfür	megfür-PSS2S-V.PTCP.PST	megfür-d-ött
gyerekoroszlán	1	gyerekoroszlá	gyerekoroszlá-ON+ESS	gyerekoroszlá-n
pannával	1	p	N.NOM-PSS3S-ON+ESS-COND.PRS.DEF.3.SG-INST	p-a-n-ná-val
könnyen	3	könny	N.NOM-ON+ESS	könny-en
légyszi	2	légy	N.NOM-IND.PRS.INDF.2.SG.asz-PSS3S.PL	légy-sz-i
vihogi	1	vihog	V.IND.PRS.INDF.3.SG-PSS3S.PL	vihog-i
oltást	1	olt	V.IND.PRS.INDF.3.SG-V.MSDR-ACC	olt-ás-t
meséled	1	mesél	mesél-PSS2S	mesél-ed
legközelebb	5	legköz	legköz-IND.PRS.INDF.2.SG.Ol-CMPR	legköz-el-ebb
megin	1	meg	meg-PSS3S.PL-ON+ESS	meg-i-n
hallgatózás	1	hallgatóz	hallgatóz-V.MSDR	hallgatóz-ás
kacagókrumplit	1	kacagókrumpl	kacagókrumpl-PSS3S.PL-ACC	kacagókrumpl-i-t
porszívózni	1	porszívóz	porszívóz-NFIN	porszívóz-ni
elvan	1	elv	N.NOM-PSS3S-ON+ESS	elv-a-n
apróságokat	1	apróság	N.NOM-PL-ACC	apróság-ok-at
nyomjad	6	nyom	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG-PSS2S.SG	nyom-j-ad
harisnyanadrágok	1	harisnyanadrág	harisnyanadrág-PL	harisnyanadrág-ok
pólók	1	póló	N.NOM-PL	póló-k
harisnyanadrágot	1	harisnyanadrág	harisnyanadrág-ACC	harisnyanadrág-ot
köpenybe	1	köpeny	N.NOM-IN+ALL	köpeny-be
tréfálsz	1	tréfál	tréfál-IND.PRS.INDF.2.SG.asz	tréfál-sz
melyikőtök	1	mely	mely-PSS3P.PL-V.PTCP.PRS-PSS2P	mely-ik-ő-tök
többieket	1	többi	ADJ.SG-PL-ACC	többi-ek-et
mindannyian	1	mindanny	mindanny-PSS3S.PL-PSS3S-ON+ESS	mindanny-i-a-n
gatyóban	1	gaty	gaty-V.PTCP.PRS-IN+ESS	gaty-ó-ban
picikém	6	pici	ADJ.SG-PL-PSS4S-PSS1S	pici-k-é-m
megigazítod	1	megigazí	megigazí-ACC-PSS2S	megigazí-t-od
pólyásbaba	2	póly	póly-V.MSDR-IN+ALL-IN+ALL	póly-ás-ba-ba
megpuszilni	3	megpuszil	megpuszil-NFIN	megpuszil-ni
lábacskádon	1	lábacská	lábacská-PSS2S-ON+ESS	lábacská-d-on
mitől	17	m	N.NOM-PSS3S.PL-AT+ABL	m-i-től
talpacska	3	talpacs	talpacs-PL-PSS3S	talpacs-k-a
kosárkával	1	kosárká	kosárká-INST	kosárká-val
porszívozott	1	porszívoz	porszívoz-V.PTCP.PST	porszívoz-ott
söpörhetsz	1	söpör	V.IND.PRS.INDF.3.SG-POT-IND.PRS.INDF.2.SG.asz	söpör-het-sz
adhatok	5	adh	adh-PSS2P.SG	adh-atok
zöldborsót	4	zöldbors	zöldbors-V.PTCP.PRS-ACC	zöldbors-ó-t
mozoghatsz	1	mozog	V.IND.PRS.INDF.3.SG-POT-IND.PRS.INDF.2.SG.asz	mozog-hat-sz
álunk	1	ál	ADJ.SG-PSS1P	ál-unk
felemeli	3	felem	N.SG-IND.PRS.INDF.2.SG.Ol-PSS3S.PL	felem-el-i
megetetni	2	meg	meg-ACC-ACC-NFIN	meg-et-et-ni
utánozod	1	utánoz	V.IND.PRS.INDF.3.SG-PSS2S	utánoz-od
szemecskédre	1	szemecs	szemecs-PL-PSS4S-PSS2S-ON+ALL	szemecs-k-é-d-re
egyszerűen	1	egyszerű	ADJ.NOM.SG-ON+ESS	egyszerű-en
békajátékot	1	békajá	békajá-IND.PST.DEF.3.PL-ACC	békajá-ték-ot
megnézegessük	1	megnézegess	megnézegess-PSS3P	megnézegess-ük
verseket	1	verse	N.SG-PL-ACC	verse-k-et
barátaiktól	1	barát	N.NOM-PSS3P.PL-AT+ABL	barát-aik-tól
gyümölcsökből	1	gyümölcs	N.NOM-PL-IN+ABL	gyümölcs-ök-ből
zöldségekből	1	zöldség	N.NOM-PL-IN+ABL	zöldség-ek-ből
pattogtatni	1	pattog	V.IND.PRS.INDF.3.SG-ACC-ACC-NFIN	pattog-t-at-ni
magáé	1	magá	magá-PSS4S	magá-é
mindenhol	1	mindenh	mindenh-IND.PRS.INDF.2.SG.Ol	mindenh-ol
egyelore	1	egyelo	egyelo-ON+ALL	egyelo-re
kiszedi	1	kisz	kisz-PSS2S-PSS3S.PL	kisz-ed-i
hazajön	1	haza	N.NOM-SBJV.PRS.INDF.3.SG	haza-jön
asztalkám	1	asztalká	asztalká-PSS1S	asztalká-m
kangának	11	kangá	kangá-DAT	kangá-nak
megsütötted	1	megsü	megsü-ACC-IND.PST.DEF.2.SG	megsü-t-ötted
félretesszük	1	félretes	félretes-IND.PRS.INDF.2.SG.asz-PSS3P	félretes-sz-ük
másikhoz	1	más	ADJ.NOM.SG-PSS3P.PL-AT+ALL	más-ik-hoz
melyikbe	4	mely	mely-PSS3P.PL-IN+ALL	mely-ik-be
mindegyiket	1	mindegy	mindegy-PSS3P.PL-ACC	mindegy-ik-et
megpusziltad	2	megpuszil	megpuszil-IND.PST.DEF.2.SG	megpuszil-tad
zsebibabát	4	zsebibabá	zsebibabá-ACC	zsebibabá-t
kangát	2	kangá	kangá-ACC	kangá-t
másikból	1	más	ADJ.NOM.SG-PSS3P.PL-IN+ABL	más-ik-ból
narancslevet	1	narancslev	narancslev-ACC	narancslev-et
főzdögélhetsz	1	főzdögél	főzdögél-POT-IND.PRS.INDF.2.SG.asz	főzdögél-het-sz
megsül	1	megs	megs-BYWAY	megs-ül
ananászturmixot	1	ananászturmix	ananászturmix-ACC	ananászturmix-ot
zöldborsóból	1	zöldbors	zöldbors-V.PTCP.PRS-IN+ABL	zöldbors-ó-ból
zöldborsó	1	zöldbors	zöldbors-V.PTCP.PRS	zöldbors-ó
fedelét	1	fed	V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG.Ol-PSS4S-ACC	fed-el-é-t
megkavarod	1	megkavar	megkavar-PSS2S	megkavar-od
előkészítheted	1	előkészíth	előkészíth-PSS3S-IND.PST.DEF.2.SG	előkészíth-e-ted
tányérokat	2	tányér	N.NOM-PL-ACC	tányér-ok-at
elkezdheted	1	elkezdh	elkezdh-PSS3S-IND.PST.DEF.2.SG	elkezdh-e-ted
tányéromba	2	tányér	N.NOM-PSS1S-IN+ALL	tányér-om-ba
tányéromra	1	tányér	N.NOM-PSS1S-ON+ALL	tányér-om-ra
tányérjába	1	tányérjá	tányérjá-IN+ALL	tányérjá-ba
fölvágod	1	fölvág	fölvág-PSS2S	fölvág-od
tányéromhoz	1	tányér	N.NOM-PSS1S-AT+ALL	tányér-om-hoz
fölvágtad	1	fölvág	fölvág-IND.PST.DEF.2.SG	fölvág-tad
fölszeleteli	1	föl	N.NOM-IND.PRS.INDF.2.SG.asz-IND.PRS.INDF.2.SG.Ol-ACC-IND.PRS.INDF.2.SG.Ol-PSS3S.PL	föl-sz-el-et-el-i
almalét	3	almalé	N.NOM-ACC	almalé-t
eperlét	1	eperl	eperl-PSS4S-ACC	eperl-é-t
megtanítjuk	1	megtaní	megtaní-ACC-PSS3P	megtaní-t-juk
zöldborsófőzelék	1	zöldborsófőz	zöldborsófőz-IND.PRS.INDF.2.SG.Ol-PSS4S-PL	zöldborsófőz-el-é-k
tányéromból	1	tányér	N.NOM-PSS1S-IN+ABL	tányér-om-ból
madarakat	3	madara	N.SG-PL-ACC	madara-k-at
galambokat	1	galamb	N.NOM-PL-ACC	galamb-ok-at
megetetjük	1	meg	meg-ACC-ACC-PSS3P	meg-et-et-jük
ananászodat	5	ananász	N.NOM-PSS2S-ACC	ananász-od-at
visszadjam	1	vissza	N.NOM-PSS2S-SBJV.PRS.DEF.1.SG	vissza-d-jam
evészet	1	evész	evész-ACC	evész-et
sótartó	2	sótar	sótar-ACC-V.PTCP.PRS	sótar-t-ó
poharával	1	pohará	pohará-INST	pohará-val
lepihenek	1	lepih	lepih-IND.PRS.INDF.3.PL	lepih-enek
kispárna	2	kispár	kispár-COND.PRS.INDF.3.SG	kispár-na
sparheltot	1	sparhelt	N.NOM-ACC	sparhelt-ot
megkevered	1	megkever	megkever-PSS2S	megkever-ed
pankát	2	panká	panká-ACC	panká-t
takarítást	1	takarít	V.IND.PRS.INDF.3.SG-V.MSDR-ACC	takarít-ás-t
bohócosat	1	bohócos	bohócos-ACC	bohócos-at
dobozába	1	dobozá	dobozá-IN+ALL	dobozá-ba
papucsboltból	1	papucsb	papucsb-IND.PRS.INDF.2.SG.Ol-ACC-IN+ABL	papucsb-ol-t-ból
meglököd	1	megl	megl-PL-IND.PRS.DEF.2.SG	megl-ök-öd
lelökted	1	lel	V.IND.PRS.INDF.3.SG-PL-IND.PST.DEF.2.SG	lel-ök-ted
ellökted	1	ell	N.NOM-PL-IND.PST.DEF.2.SG	ell-ök-ted
rosszalkodtál	3	rosszal	rosszal-PL-PSS2S-IND.PST.INDF.2.SG	rosszal-k-od-tál
sírhatnak	1	sír	V.IND.PRS.INDF.3.SG-POT-DAT	sír-hat-nak
lelökheti	2	lel	V.IND.PRS.INDF.3.SG-PL-POT-PSS3S.PL	lel-ök-het-i
lelöki	1	lel	V.IND.PRS.INDF.3.SG-PL-PSS3S.PL	lel-ök-i
puszikák	1	pusziká	pusziká-PL	pusziká-k
pankától	1	panká	panká-AT+ABL	panká-tól
puszikat	1	puszi	N.NOM-PL-ACC	puszi-k-at
házasságunkra	1	házasság	N.NOM-PSS1P-ON+ALL	házasság-unk-ra
lepottyant	1	lepotty	lepotty-PSS3S-ON+ESS-ACC	lepotty-a-n-t
hiányzott	1	hiányz	hiányz-V.PTCP.PST	hiányz-ott
csavarogtál	2	csavarog	csavarog-IND.PST.INDF.2.SG	csavarog-tál
jajjajjajjajj	1	jaj	N.NOM-PSS3S-SBJV.PRS.INDF.2.SG-PSS3S-SBJV.PRS.INDF.2.SG-PSS3S-SBJV.PRS.INDF.2.SG-SBJV.PRS.INDF.2.SG	jaj-ja-j-ja-j-ja-j-j
jajjajjajj	1	jaj	N.NOM-PSS3S-SBJV.PRS.INDF.2.SG-PSS3S-SBJV.PRS.INDF.2.SG-SBJV.PRS.INDF.2.SG	jaj-ja-j-ja-j-j
játékaidat	1	játék	N.NOM-PSS2S.PL-ACC	játék-aid-at
fölülre	1	fölül	V.IND.PRS.INDF.3.SG-ON+ALL	fölül-re
hajjaj	1	haj	N.NOM-PSS3S-SBJV.PRS.INDF.2.SG	haj-ja-j
gyerekre	1	gyer	gyer-PL-ON+ALL	gyer-ek-re
kisgyerekem	1	kisgyer	kisgyer-PL-PSS1S	kisgyer-ek-em
felébresztjük	1	felébreszt	V.IND.PRS.INDF.3.SG-PSS3P	felébreszt-jük
gyerkocöm	1	gyerkoc	gyerkoc-IND.PRS.DEF.1.SG	gyerkoc-öm
gyerkőcömet	1	gyerkőc	gyerkőc-IND.PRS.DEF.1.SG-ACC	gyerkőc-öm-et
macikához	1	maciká	maciká-AT+ALL	maciká-hoz
egérkéhez	1	egér	N.NOM-PL-PSS4S-AT+ALL	egér-k-é-hez
elmehetünk	1	elmeh	elmeh-PSS3S-IND.PST.INDF.1.PL	elmeh-e-tünk
helyedre	4	hely	N.NOM-PSS2S-ON+ALL	hely-ed-re
lábacska	1	lábacs	lábacs-PL-PSS3S	lábacs-k-a
elvehetem	1	elveh	elveh-PSS3S-IND.PST.DEF.1.SG	elveh-e-tem
zuhanyfülke	1	zuhanyf	zuhanyf-BYWAY-PL-PSS3S	zuhanyf-ül-k-e
megfürdeti	1	megfür	megfür-PSS2S-ACC-PSS3S.PL	megfür-d-et-i
megnyom	1	megny	megny-PSS1S	megny-om
fölemeljem	1	föl	N.NOM-PSS1S-IND.PRS.INDF.2.SG.Ol-SBJV.PRS.DEF.1.SG	föl-em-el-jem
nadrágját	6	nadrágjá	nadrágjá-ACC	nadrágjá-t
arcocskáját	1	arcocskájá	arcocskájá-ACC	arcocskájá-t
kézmosó	1	kézmos	kézmos-V.PTCP.PRS	kézmos-ó
építkeznek	1	építkez	építkez-DAT	építkez-nek
magával	1	magá	magá-INST	magá-val
macikáját	1	macikájá	macikájá-ACC	macikájá-t
babáját	1	babájá	babájá-ACC	babájá-t
megissza	1	megis	megis-IND.PRS.INDF.2.SG.asz-PSS3S	megis-sz-a
darabkáját	1	darabkájá	darabkájá-ACC	darabkájá-t
ablakait	1	ablak	N.NOM-PSS3S.PL-ACC	ablak-ai-t
visszaviszi	1	visszav	visszav-PSS3S.PL-IND.PRS.INDF.2.SG.asz-PSS3S.PL	visszav-i-sz-i
visszavigye	1	visszavigy	visszavigy-PSS3S	visszavigy-e
dobhatjuk	1	dob	V.IND.PRS.INDF.3.SG-POT-PSS3P	dob-hat-juk
porszívózunk	1	porszívóz	porszívóz-PSS1P	porszívóz-unk
zsebemben	1	zseb	N.NOM-PSS1S-IN+ESS	zseb-em-ben
mézescsuporba	2	mézescsupor	mézescsupor-IN+ALL	mézescsupor-ba
körtemagod	1	körtemag	körtemag-PSS2S	körtemag-od
szülinapjára	1	szülinapjá	szülinapjá-ON+ALL	szülinapjá-ra
mézescsuprot	1	mézescsupr	mézescsupr-ACC	mézescsupr-ot
mézescsuporban	1	mézescsupor	mézescsupor-IN+ESS	mézescsupor-ban
elmeséljem	3	elmesél	elmesél-SBJV.PRS.DEF.1.SG	elmesél-jem
körbeállták	1	körbeáll	körbeáll-IND.PST.DEF.3.PL	körbeáll-ták
szárára	1	szárá	szárá-ON+ALL	szárá-ra
fölkeljen	1	föl	N.NOM-PL-IND.PRS.INDF.2.SG.Ol-SBJV.PRS.INDF.3.SG	föl-k-el-jen
csibi	1	csib	csib-PSS3S.PL	csib-i
süni	5	sün	N.NOM-PSS3S.PL	sün-i
ecsetével	1	ecset	N.NOM-PSS4S-INST	ecset-é-vel
