Word,Frequency
törölted,1
vátá,1
tietek,1
Levici,1
jávijágítsál,1
rávilágítsak,1
bagoly,1
bagolyhoz,1
elle,1
dícsérhetek,2
kisangyal,1
babajazok,1
babbabababa,1
iszonyatos,1
fektettünk,1
érdemes,2
állatokról,2
beszélgettünk,1
Mátrába,1
beszélgethetünk,1
megkérjük,2
Misiéket,1
maradjanak,1
anyuék,3
Zsuzsival,2
Évivel,2
mehessünk,1
kempingezni,2
maradna,1
Orsiék,4
jöjjének,1
maradnátok,1
vigyázna,1
rátok,2
csinálna,1
sütnének,1
ugjok,1
maladok,2
megérted,1
anyuéknak,1
sokára,3
sokája,1
veszitek,2
hangotokat,1
jukkát,1
izénél,1
fogmosóknál,1
motojt,11
igazit,1
fenekem,5
töröltem,1
pukiztál,1
motorod,6
Ojsinak,3
Jevinek,1
zöjdet,1
Levinek,5
biciklijük,2
mokort,1
hátamat,1
raj,1
vélzik,1
lekapartad,1
kapartad,1
akalom,4
ittunk,1
megnéze,1
Lincike,3
Lőrinccel,5
majadok,2
istene,1
hosszan,1
gondolkodik,1
elfáradna,1
harmadikba,1
tudododada,1
kaparjátok,1
falát,1
beengedünk,1
bezárod,1
kopogunk,2
dunyhát,2
hősök,1
viszel,1
kettőnek,1
arasat,1
Lőrincét,1
pilosamat,1
beszéljük,3
Szlovákiából,1
Mikijé,3
kissebbet,1
tárolóba,1
garázsban,1
bicikliztél,1
gajázsba,2
Szlovákiába,3
kempingben,1
hoznánk,1
örülnél,1
matchboxot,3
egyetlen,3
nécsi,1
bekoszoljak,1
arrggh,2
ígérd,1
vizibiciklit,1
igérem,1
modjad,2
akajom,19
vennénk,1
vennétek,1
szoktuk,2
anyúzok,1
jaaa,3
nyúzol,1
ledoblak,3
magamról,3
rámászol,1
ledobhatlak,1
bagolynak,1
alvóhelye,1
dumdum,1
meghajok,2
meghaj,1
meghalsz,3
nongojis,1
könyvejej,1
amilyen,1
dehod,1
motolja,3
keleke,2
kolmánya,1
jójzsaszín,1
vízipisztolyt,2
megölö,1
Mikitől,2
szeretnee,1
megígéred,2
hullámba,1
vízipisztoly,1
motoj,5
ígérem,1
deeee,2
csúnyán,1
megtéplek,2
védsz,1
magadtól,1
zsojnttól,1
ravaszok,3
lavasz,2
békák,2
rrravaszok,1
huncutok,1
harapol,1
tudode,2
Leventével,1
meghajapta,1
tigliskuta,1
játtam,2
játom,3
sajnáltad,1
Levit,4
szerepelt,1
rókaházba,1
ééé,1
Akos,1
medek,2
malad,2
iszonyú,11
hős,1
maradtok,1
adtok,1
tündériek,1
azökiste,1
dehajahajánávijaka,1
ajádat,1
hod,23
micsodám,1
vijágod,1
velágok,1
bajátod,2
barátod,1
ajándék,1
ufó,2
vadis,3
macidat,1
választ,1
adododa,1
vizpa,1
adodo,1
sijá,1
mbá,1
párnádra,2
neeee,1
megfoghatlak,1
anyuhoz,2
rámfekszel,1
elviszlek,1
betakajsz,1
méltatlankodsz,1
hájózsákot,1
kismajom,2
utánzod,1
Lőrincet,3
kisgorilla,1
csimpánz,1
kókuszdiót,1
kókuszdióval,1
Siccset,1
Siccet,5
dobálták,1
Sicc,3
kókuszdiótól,1
kobakom,1
kinevették,1
aszondták,1
kobakja,1
buták,7
hülyék,2
elszaxxx,1
megdobta,1
jugdosni,1
széttépni,2
fogaival,1
szétmarcangolja,1
bekapni,2
embeleket,1
csizjajap,1
utánafut,1
iszonyatosan,2
réteg,1
takaróért,1
jelentem,1
hagyjam,1
hagyhatod,2
dobájos,1
köveket,5
közepes,1
méretû,1
ajom,1
lekapcsolni,1
vijjanyt,2
jekapcsolni,1
exxxba,1
alulról,1
nyüszíts,1
fölkapcsolni,2
takalózva,1
kiköpöd,1
cumikád,1
párologtatóban,1
beszéget,2
szemedben,1
jajajajajajajjajajaj,1
gyémánt,9
félkrajcára,1
prakas,1
tüsszentett,1
emegy,3
vicc,1
akaj,2
kitöröljük,1
szemedet,1
trutyi,1
szerelmem,1
krémet,1
ici,2
pot,1
kapcsoljunk,3
félkrajcárját,1
verjük,2
fenekedben,3
kiv,1
kimossuk,2
bijikébe,1
kakasnak,3
gazdája,3
kukorékol,3
kalácsonfa,1
jökék,1
kakastól,3
félkrajcárt,4
gondolok,1
török,8
császár,6
undok,1
kiskakastól,1
visszavette,2
császárnak,1
vakarni,2
tekenó,1
tyip,3
hatása,1
kakast,2
misüt,2
világít,1
napocs,1
elmondjuk,3
embert,13
nyújtya,1
nyújtta,1
sári,4
fekekecs,1
beteges,1
pápika,1
betegecs,1
hektikás,2
hóc,4
lóra,2
dudája,1
gyulai,8
fiszek,1
vásárra,2
gyite,4
ráró,1
félkracjáromat,3
égece,2
mégecej,1
hihihí,1
hjuj,1
futa,1
pattó,2
dobogás,5
zúgó,3
fodás,1
patkó,3
megeszlek,3
pakolok,1
pakolsz,2
pakolni,2
tálba,1
oú,1
hagja,1
kikapcsojod,1
magnózzunk,1
megnyomjuk,1
felveszünk,1
nnn,8
dottó,9
gyógyítta,1
fókus,1
mókuka,1
lejejtett,1
lesetett,2
dódítta,2
nosz,1
kiemellek,1
törölöm,2
zsebkendőt,2
0tiszta,1
vigyázott,1
játoktunk,1
játszottatok,3
jácok,1
tofujjal,2
tofuval,1
tofu,1
bolondozik,2
ovo,1
kapcso,1
orroddal,1
orrodból,1
dobókockockát,3
dobókockák,1
bábuk,3
bábukat,5
bábut,10
ötös,1
bábu,21
dobókockát,4
zacskóból,2
bábuka,7
kisbábu,1
jegujút,2
hófehérkés,1
társasjáték,1
izt,1
enye,2
jejesét,1
eztis,1
eccej,14
játszon,1
fananu,1
nökjed,1
nédd,2
zacskó,3
hájom,11
zacskót,1
nebosi,1
bolhával,3
dobozukba,1
bolhás,2
előlhagyhatjuk,1
pattingatni,2
pattingassak,1
pattingatok,1
téjapó,1
bolhát,6
njo,1
jakom,2
bolha,9
ispattint,1
ehhe,1
játhat,2
bohát,4
játszhatok,2
jáchan,1
kicsikkel,1
odapattintom,1
pattintani,1
ekén,1
pattanthatsz,1
pattotita,1
pattanti,1
pattantihahatsz,1
pattanthatok,2
pattintok,2
pahatni,1
pattintottál,1
patto,1
üdes,3
bohádzoluk,1
ejős,1
vagytam,1
erős,5
patatihátite,1
pattantok,2
ilyenre,1
ideti,1
éka,1
antantati,1
pattantani,1
meséljük,6
szamaras,1
mágneses,2
pattanthati,1
Jézuska,10
Jézuskától,1
Karácsonyra,2
macikát,5
panci,1
mozgat,1
mozgatja,2
megyügyü,1
tugom,1
Ákos,2
kéjtem,1
fontotom,1
medutatom,1
vot,4
ajatos,5
minda,1
állatos,4
óvodásat,4
játszóteres,1
megtaláljuk,1
megtaláltukaz,1
ólomkatonával,1
ólomkatonát,5
vonata,1
ajatóval,3
röfi,1
ivajanopépet,1
vájat,2
miből,1
építi,1
kockából,3
mesének,1
találtuk,1
cirkuszos,1
ottvota,1
mozdonyka,3
tehervonat,1
szállítanak,1
mozdonyban,1
mozdonyvezető,2
masiniszta,2
elénekeljem,1
gőzös,2
Kanizsára,1
mozdonyt,7
meséljem,3
mozdonynak,2
lámpái,1
kerekei,1
fülkéje,1
fûti,1
gőz,2
hajtja,1
gőzmozdony,6
modern,2
lámpája,1
mozdonyvezetőbácsi,1
vetető,1
vezető,7
személyvonat,1
csihuhuhu,25
csihu,1
öjeg,4
huh,3
versre,1
súly,1
mozdul,1
risszenek,1
bekapok,1
csuhuhuhu,1
gőzmozdonynak,1
oktalan,1
oktondi,1
füje,1
mozdonyvezetőnek,1
cirkuszban,1
ugrálnak,2
megkejesem,2
cammogni,2
camogi,1
futni,2
sosan,1
társasjátékkal,1
társasjátékon,1
hófehérke,2
picikék,1
törpék,1
jájakom,1
dobókockája,1
játszhatunk,1
elkapott,1
összehajtani,1
teríteni,1
lépegessél,1
bábuval,2
vajó,8
ezekilencszázkilencvenhárom,1
június,2
huzat,2
kivisz,1
betak,1
betakarsz,1
feküdjek,2
odafekszem,1
miéj,1
jaktál,1
nyitattáti,1
rárakjuk,5
lefekhetünk,1
pájnája,2
idefeküd,1
jábadat,1
elnyújtottam,1
kimostad,1
trikódat,1
jemasarta,1
jemasajta,1
lemostad,1
evésnél,1
azéttajátat,1
vadászofádét,1
fokállat,1
mmmeg,1
jáültem,1
kityit,1
illetve,7
pihenjél,2
krém,2
felhozza,1
Pestről,1
butog,1
butabuta,1
kjém,2
étazért,1
nemjátszok,1
ezittegyétegyé,1
elzsér,1
felhozzam,1
teis,1
bijizel,1
Tyutyu,1
idehoznátok,1
haragudjatok,1
aputól,1
bilik,1
megkérdezéd,1
nádon,1
alanos,1
fölhozta,1
kedétegyik,1
elfész,1
elférek,1
ajjébb,1
arrébb,2
jöjjek,1
csináj,1
pucojómat,1
ejső,1
embejek,2
éjed,1
ővá,1
tanájkid,1
jengeteg,1
gyejeket,1
vada,1
mijá,1
najobb,1
vijágo,2
tévében,5
najam,1
bigyi,1
hoja,2
boruljon,1
vaja,1
vajaki,4
jement,1
pohárban,2
attatis,1
miéjt,1
szúnyogháló,2
szúnoghájó,1
idehoztad,1
énis,1
szúnyogok,1
necs,1
tőled,9
kérdezni,3
gyescsacs,1
mondsz,2
kerdezni,1
akarsze,1
hazamenni,3
Almádiban,2
takajózni,1
ittü,1
zsijáf,5
kérdezzem,1
kérdezem,4
jovacska,11
ojoszlány,2
hrráá,1
ejkaptajak,1
kisegéjke,1
úúúúú,1
függön,3
nynyny,1
nyikorog,1
beee,1
kidincs,1
nyekereg,1
olajozva,1
segény,1
pak,1
kiég,1
vijjankaptojó,1
pk,1
felkapcsoljuk,3
kaptojója,1
öhöhöhöhö,1
csavaj,1
csavajhúzó,1
mmmmmmmm,2
hmmmmm,1
kijincs,1
csinde,1
pájna,6
pájn,1
Jőjincé,2
Jevijé,2
várlak,7
apué,1
hallgassál,5
apujé,2
pálna,3
őtt,1
bejebe,1
vájak,1
aludjatok,1
tajánkukuzzá,1
jácsapok,1
kikicsje,1
fenekedle,1
begö,1
begötátok,1
amoma,1
angigangi,1
annihanni,1
nájad,1
pálnám,2
sajnalom,1
idejöttem,1
simogatott,1
ajanos,1
kispárnát,1
aludnál,1
tégedet,2
megszorítalak,1
hancúrozol,1
sajátodra,1
sajátomra,1
vakarjatok,1
viza,1
jetekejem,1
vizzezzetek,1
vijjany,1
kapcsojója,1
föjkapcsojom,1
vijjankapcsojója,1
fájadt,1
sajátom,1
legujult,1
mászkáljál,1
tijedet,1
kakada,1
kukujikú,1
vájjak,1
buboteve,1
amontaho,1
nyihahaaa,1
nyihaaaa,1
nyihanyiha,2
dudaján,1
hán,1
sajáto,1
vetig,1
sajátomon,1
mmama,1
bimbombimbom,3
betakajózni,1
betakajózok,1
szejeted,3
kopogtam,1
kopogtattál,2
hátranyúltam,3
núztáj,1
pogokott,1
szejetlek,1
fejvételt,2
akajunk,1
brumbrumbrum,4
elhoztunk,1
valamennyit,1
hájomat,1
jehoztuk,1
lehoztam,1
miéjrt,1
alvó,1
társat,1
alvótársad,1
mott,1
kifeni,1
vaad,1
jeszel,6
jeszek,5
vodás,1
fölkelünk,2
kelünk,1
aludtunk,2
ajudtam,3
huncutkodik,2
figyej,5
konyha,1
kisszoba,2
miert,1
szobájuk,1
tudjanak,1
fölkelni,1
tévedés,1
tojnázzunk,1
tornázzunk,1
fölébredtünk,1
tornázunk,1
tornázni,2
feji,1
feri,1
anuci,8
mikivel,3
gépel,2
készít,1
lesztek,2
vögö,1
vaká,1
hívja,3
cuppanósat,2
pusziljak,1
anyucit,2
mikicit,2
elhúzta,1
könyből,4
hapát,1
vödöjke,1
vödörke,1
l,1
leszeded,1
lecsücsültél,1
bekapcsolod,3
kikapcsoltad,1
visszak,1
visszakapcsoltad,2
számítógépet,2
budi,2
ködö,1
köldöke,1
öldöke,1
pocija,1
mutatta,1
popó,5
bekapcsoltad,4
felvesszük,3
gombja,1
zongora,2
zongorán,1
hajja,1
psz,5
meséljen,1
mani,6
manika,1
repülővel,2
sakkal,1
assa,1
kijó,3
satt,1
játékos,1
bont,1
bontjuk,1
lekapta,1
odarakjuk,4
ököjütö,1
metete,1
satty,3
sakkozik,2
asa,1
idelépek,1
sinke,1
legújabb,1
találmányomat,1
ejde,1
odarakjad,1
visszaveszed,2
visszaveszi,1
sakktábláról,1
figurákat,2
eltegyük,1
kiborítjuk,1
szőnyegen,1
hovaz,1
megsímogatja,1
elvigyük,3
pocidat,1
mpo,1
pokróc,1
pénztárgépet,1
pénztárgép,1
makók,1
puk,1
ou,1
bedughatod,3
azha,1
belenyomni,2
beledughatod,1
mennyibe,3
pénztárnak,1
fiókját,1
beledugom,1
számok,3
visszadugod,2
nyolcas,7
bedugja,3
visszadugja,2
bedugta,2
bugyiban,3
elvigyelek,1
ezerkilencszáz,2
augusztus,1
harminc,3
megállítottad,1
elxxx,1
cumiba,1
rizsecskét,4
zeze,6
teája,1
cumis,1
üveggel,1
toa,1
rárakjam,1
cumikáját,2
rátekerjük,1
anyanana,1
rakjak,1
zezét,1
hani,6
hanyi,6
rizsecske,2
hamizunk,1
megmelegítjük,1
iderakjuk,3
tûzhelyre,1
melegedni,1
megmelegszik,1
cumikába,1
kidugtad,1
visszabujtassuk,1
trikódba,1
eldugta,1
eldugod,1
dobozka,2
turmixgép,1
legóbol,1
mászott,1
enenene,1
anyahahaha,1
ehehe,2
fölépítjük,1
mária,1
megöleled,1
sehogy,1
megkeverjük,2
körmével,1
körmét,3
áúúú,1
mikice,1
körmöm,1
anyué,1
körmöd,2
mikié,1
saját,2
körmére,1
körme,6
fogdossa,1
lábujjaimat,1
körmei,1
felvetted,1
visszaraktad,1
visszarakta,1
fogóját,2
ojsi,9
levente,2
csönget,6
leici,2
levici,3
ojzó,1
rárakta,2
csiklandoz,1
csikiz,1
kormánya,1
vakard,2
visszarakjam,1
st,1
felhúzza,1
ültessünk,1
bumbumra,2
embej,22
ráültessük,2
énszeretnék,1
autóra,3
ráülhetek,2
togytogytogy,1
ülhetek,1
tuty,7
zsüzsü,1
ráülj,1
hugó,1
ráüljek,1
toty,3
nyitom,1
belülről,1
ráültek,2
dugója,1
fogója,1
építette,1
misi,1
gyuszi,2
duszi,1
kicsimikikém,1
kávéja,1
fojó,2
nyúsz,1
zitáé,2
ekély,1
erkélyre,2
kivigyük,1
indúj,11
böö,1
billenője,1
dömpernek,1
billenő,1
tálja,1
epüdő,1
repülő,9
messzi,1
kukástütü,4
sokszor,2
kukástütût,2
kiabálta,2
kukátütû,4
anita,8
testvérét,1
gabi,2
kamika,1
ojsici,1
ládá,1
brbrbr,1
megnézheted,3
veici,2
szétjön,2
visszaültessük,1
zsüzsüt,1
hamikádat,1
husiká,1
csücskéről,1
oó,1
erkély,1
hovamész,1
atya,1
tanya,3
elővesszük,2
villanytûzhely,1
kapcsolója,1
mejeg,3
fojszó,1
bojosz,1
fff,1
felvágjuk,1
megmelegedett,1
sziom,1
kidobjuk,2
kidobtuk,1
csontocskája,1
vágja,1
megfújjuk,2
tálcát,3
nyí,1
idebübül,1
éred,1
megfújja,2
fúhafúhafúhafúha,2
fújjad,1
kevergessed,1
keverjed,1
fújjuk,2
hafúhafú,1
csapódott,1
padhoz,1
felállítsa,1
felállítjuk,1
elessen,1
eldûljön,1
visszahúzod,1
rárakod,1
előkét,2
éjszak,1
békucit,3
alvótársat,5
megtálalom,1
énekeljünk,3
teketeketekete,1
énekeljed,3
boksi,1
kuskát,1
teked,1
szeletnék,4
világost,3
vijágost,1
bíró,3
Csalánéknál,1
dömdömdömdöm,1
Erdő,1
Világéknál,1
sütik,1
lántott,1
énekelheted,2
kekke,1
kecské,1
ejkapták,4
fajkas,3
szájá,1
falkas,4
második,19
lész,1
jovaskocsi,1
ejkapta,1
mekmekmek,1
kukurikú,1
múú,2
dejekek,2
fidejjetek,3
ejőször,7
mostmar,1
énekeljek,1
halljam,1
fajkast,1
kéld,1
eltalt,1
leggelig,1
agojsi,2
Bogika,1
Bogi,1
Mikinél,1
dühös,2
velünk,1
vijágot,1
kelek,1
annyija,2
jécci,1
igyatok,1
lassabb,2
szelintem,1
finomabb,2
jél,1
maladj,1
ejveszi,1
kimész,1
kéldezel,1
nincse,2
akartok,1
törődjetek,1
magnóval,3
kivételes,1
eset,1
nyúljatok,1
fényet,3
Zoji,10
amikol,1
akaltál,1
mutcs,1
ajtóhoz,1
mindenemet,1
kicsa,1
vaskrakot,1
Zojit,1
pedis,1
kijitva,1
ánokos,1
csináljad,1
Tomis,50
kettőtől,1
kapat,1
kapatkodhat,1
lovagoljak,1
meghalni,4
hátrafelé,2
metammegtam,1
folduljál,2
nagymamáéknál,1
kitsz,1
szeletsz,1
fölöttünk,1
szeleted,2
lovaim,1
hátladőlünk,1
előszöl,1
ejője,1
dőlök,2
hátla,2
itteni,1
temes,1
csináltuk,1
dőljél,1
hátladőljél,1
tûzben,1
papírtáncosnő,1
fölemeli,4
áci,1
ólomkatona,6
meséd,1
lemutat,1
lek,1
nenei,1
emel,2
egyenesen,2
lő,1
puskájával,1
nic,1
ninc,2
tüzet,3
bedobja,1
tûzbe,1
haló,6
rugi,1
rugiján,1
motoz,2
eti,1
nee,1
összekapcsoltad,1
rárakni,2
leülteted,1
megszámoltad,1
megszámoljuk,1
embereket,2
paka,1
előbbre,1
kinenc,2
hátrébb,1
idecsücsültetjük,1
összenyomjuk,2
induj,9
rendezni,1
botoz,1
mozdonyra,2
jajaja,1
ubojka,1
megtörölni,1
prrrprrr,1
odaraktuk,1
apide,1
csücsültessed,1
prrprrprr,1
tütö,1
bruuum,1
sínt,7
orrocskádat,1
bödös,1
hané,1
csücsültessük,1
ígyuj,1
hhhmmm,1
találd,2
vijá,1
buum,1
motog,1
bojka,1
Bojika,10
páln,1
Bojikával,1
lefeküdtél,1
Bajikaval,1
fektessek,1
Bojikát,2
teze,1
ellátod,1
jajajajaja,1
szegén,1
pájná,1
Bojikának,1
Lincié,1
becsukja,6
szempillája,1
behúnyja,1
jajajajajajaj,1
emo,1
cak,1
elutazik,1
elutazott,1
taknyod,2
fiúnak,1
hmhmhm,1
vigyázzak,2
tütütütü,1
másfelé,1
szandival,1
szandit,6
sájt,1
lavegyük,1
énem,1
ráragad,1
megtörlöm,1
jócskágós,1
ráhúzzuk,2
lábodra,2
lábodat,1
acsis,1
szerencsére,3
szájaddal,1
megtöröltük,1
kutis,1
brubru,1
trrrr,1
fantasztikusan,2
tüsszentettél,1
ráültetni,1
ültesse,1
tüjütütü,1
estél,1
létájój,1
létráról,5
mejézze,1
jábomat,1
lefényképezték,2
fényképezték,1
megnéztétek,1
ráhúzom,1
jeja,2
jam,2
mamija,1
nefejküdöm,1
lebajad,1
nyomtam,1
nyomtad,1
fölhúzta,1
aput,3
bekenjük,19
kiteregeti,1
odaülhetünk,1
játszhatunkketten,1
könyvvel,2
ágyja,1
emeltelek,1
kajod,1
karom,1
tudtalak,1
emelni,1
felépítsük,2
pályát,7
lerakjalak,1
kacsojad,2
nnnn,1
kikacsojod,1
addíg,2
kapcsolhatom,1
bekenni,1
karodat,1
gyógyulni,1
bekented,1
bekentem,1
megyógyult,1
kacsojjad,2
felvételen,10
ike,1
ajó,1
ojjomból,2
ojakom,1
rakja,3
pályának,2
alkatrészei,1
föjü,1
elhiszed,3
hiszed,1
állsz,1
múlni,1
fájás,1
tejefon,1
elborultak,1
pályarészt,1
útjelzőtábla,1
útjelző,1
benzinkút,3
tankolni,2
megtölti,1
psss,1
benzinnel,1
jevesszük,3
lerak,1
ráállsz,1
ledőtöttem,1
visszalököm,1
számojja,3
ajato,1
arrafelé,1
megérkezett,1
odacsaptad,1
ajatójój,1
autóról,1
ajajajjajajaj,1
ejesett,1
kapucka,1
ajatóka,1
zutyizutyi,1
dszunkui,1
dzsunkoji,1
tankolásnak,1
kijesett,1
egény,1
kiestem,1
behintőporozzuk,1
eljöjjön,1
bacsihoz,1
bekenheted,2
embernek,2
kenőcse,1
zsebkendő,3
bekenhetem,1
ipicipi,1
bekenyem,1
kendővel,1
embertől,1
bejüttöttem,1
ojjomat,1
kiabálja,2
beütöttem,1
orromat,2
megüti,1
orrokat,1
beteget,1
kendő,3
hiha,1
crying,1
föjáni,1
zsebét,1
nyúljál,2
védd,1
megyótyítja,1
megtörölgetjük,2
vért,1
nemfáj,1
gyógyszert,1
legyek,2
vécézzél,1
kakijjál,1
meggyógyítottam,1
orvoshoz,1
járni,2
bejeféjük,1
buszt,1
rárakja,1
pályára,1
jajty,1
jájak,1
ajtanya,1
belefúny,1
belefúj,1
kijettem,1
gyógyítom,1
meggyógyítom,1
kenyőccsel,1
ojját,1
vanegy,1
gyógyítsam,2
kenyőccsej,1
kenyőcsej,1
lefényképeztem,1
elővegyünk,1
bekacsojom,2
felemellek,1
gőgös,1
gúnár,1
gedeon,1
lexiconja,1
mesélünk,1
kipkopot,1
recsegett,2
cipőfûződdel,1
ködd,2
kössem,1
valakivel,1
meggyógyítalak,1
bekenjem,6
meséjjek,1
tiptop,1
tiptopnak,1
ketenét,1
július,1
bemelegszek,1
bemelegszel,1
Mik,2
Jevi,9
ututa,1
csukjam,1
bexxx,2
összegombolsz,1
hintőporral,1
szórjuk,2
túr,1
szurtam,1
dezodor,1
hónunk,1
szójunk,1
választhatsz,2
bepóbájuk,1
raktuk,1
hintőport,1
lélegezzed,1
nyújtsd,1
lélegezze,1
nélegezze,1
tudlak,1
ejindult,2
bugyit,3
dünnyögsz,3
dünnyög,1
dinnyefej,2
dinnyegő,1
dünnyögő,1
fejedből,1
kenjük,1
popódat,1
csókol,2
fölszájjunk,1
motojunkja,1
fölszállunk,1
motorunkra,1
szálltok,1
motorra,5
ahamammm,1
mmmmmm,1
figyom,1
kocsin,3
sziasz,1
féjes,1
Zojinak,1
nevezetû,1
nezûne,1
etéves,1
megérkeztetek,1
kérdeznéd,1
év,1
tőlem,4
száz,3
öregek,1
otthonába,1
kijenc,2
iskolapadba,1
kezdődik,1
tanítás,1
lajzolni,1
idexxx,1
felelünk,1
kérdése,1
Pesten,4
utca,11
Jéggyár,10
szám,2
egyes,1
odaaa,1
akajtam,3
jaktam,1
fölkeltem,1
laktál,1
egyben,1
Jeggyár,1
sütni,1
délelőtt,3
melegít,1
besülünk,1
palacsintadok,1
vegyeset,1
iskolát,2
csigabigát,5
ééén,2
Tomisnak,1
rajzoljatok,1
tanítónéninek,2
iskolának,2
túlórázik,1
tanítónéninél,1
kinyomni,2
lenyomni,1
gyönge,1
körmöcskéd,1
amikoj,7
jefekszek,1
vejed,2
apukáék,2
elmélyülten,1
rajzolgatni,1
induljál,1
közeli,1
gyelekeknek,1
összenyomod,1
lenyomom,1
cserélje,1
pattanós,1
jajzolok,2
kelessük,1
hagytad,2
motorhoz,1
megrajzoltál,1
megrajzolnak,1
haddad,1
iskolából,3
ének,7
kerünk,1
százhatvan,1
kétszázötven,2
kokos,1
motorbúgás,1
Zitát,1
érdekli,2
tudtok,3
szövet,1
befejezi,1
jehúzni,1
lehúzom,1
engedni,1
motorok,1
motornak,1
motoloknak,1
sebességváltójuk,1
enekóra,1
énekelsz,4
tojnász,1
tojnázok,1
megmutatjátok,1
énekelünk,1
föjjaksz,1
fölrakoke,1
éneket,3
fölrakni,1
énekünk,1
appom,1
felvett,1
papíjja,1
tornaóra,2
beszedi,1
füzeteket,1
kamilla,1
tanáti,1
fölugrunk,1
elnyomjuk,1
vigyázunk,1
kimer,1
énekóra,2
tollak,1
megszúrják,3
kisfiúkat,1
feldobom,1
repüljön,1
tanításnak,1
sebességváltó,3
elszalad,4
kifliért,3
szajadok,1
fogadom,1
szeretnem,1
elénekelnéd,1
énekórán,1
legkedvesebb,1
dalodat,1
berregjetek,1
jágót,4
rágót,3
epreset,1
mentolosat,1
epjeset,1
kedvencem,1
mentolost,1
neglót,1
rágóval,1
elmedek,1
juháéjt,1
ólához,2
ruháért,1
motolosok,1
állunk,2
motol,2
cirkuszosok,2
fölálltak,1
scinészek,1
színészek,1
kérdezzed,1
kérdezek,1
voltále,1
színházban,2
színházat,1
gijágot,1
boltbol,1
jágósból,1
rágós,1
szereztél,1
vájá,1
becsimegez,1
kejjett,2
jegós,1
brekit,4
blekit,5
leelőztelek,1
akárhogy,1
leugrani,1
beütöd,1
szaladhatunk,1
sebészetre,1
énekórával,1
fála,1
sálba,1
berregni,1
haggyad,1
kimondja,1
kon,1
odaéjkeztem,1
forinttal,1
motorom,1
motoroddal,1
motojjal,2
motolozok,1
pakajok,1
pakaszkodni,1
edde,1
pakaszkodik,1
ejengedte,1
kapaszkodni,3
kapaszkodik,1
lógni,1
motojom,2
motola,1
szálhatsz,1
fölszállhatsz,1
születésnapot,2
hátsót,1
külsőt,1
szíven,1
ededül,1
elmennék,1
motojjajal,1
megszolída,1
Orsika,1
szorongasd,1
Levente,3
külső,1
megsülünk,1
motollal,1
leszállna,3
felvetelt,1
Lőlinc,2
motoron,1
ből,1
kértél,2
tápot,1
tálcája,2
piskóta,1
tekercset,1
bekaptolja,1
kapcsoltam,1
előre,5
pörgetni,1
visszafelé,7
visszapörgetni,1
főkapcsojója,1
tekejed,1
okosakat,1
középje,1
középre,1
morzsával,1
morzsákba,1
maradékba,1
homenyanyanyos,1
raknak,1
pörget,2
belekoppantál,1
mikrofonba,1
mikjofont,1
belerakhatjuk,1
kukuty,1
idejakjuk,1
felirat,3
kapcsolók,2
tadam,1
jájgit,1
szigetben,2
Margit,1
jégdáj,1
Mikjós,1
testvéreid,1
bejejakjuk,1
kikapcsolni,1
berreg,1
hajadban,2
morzsa,3
malacság,1
jájakod,2
rárakom,2
anyukádat,1
tili,1
bekapcsojni,1
állítólag,1
ejem,2
ragasztót,1
puskáról,1
tináljunk,1
kijabált,1
lakásban,1
Tamáskáék,1
lakásában,1
minta,1
kisgyejek,1
lakott,2
Indi,2
hátában,1
felnőtt,2
ágynemûtartója,1
jajeki,1
kiknek,1
hánem,1
nagyfiús,1
írjuk,4
kin,1
jabdázunk,1
magnója,1
írjad,2
hátratekered,1
fölvennénk,1
előszörmondjuk,1
pingponglabdázni,1
pingponglabdáztunk,1
kettőnknek,1
ütője,1
pingpongütője,1
ütöttük,1
pingponglabdát,1
semada,1
jemegyünk,1
teniszbajnok,1
bekendet,1
ajé,1
jepakojtam,1
levakartad,1
kezeden,1
arcocskádra,1
elvakartad,1
gönyörû,2
arcocskája,2
gyurmából,4
pohájjaj,1
töltelék,1
raksz,2
palacsintába,1
tejfölt,1
kakajót,2
kéké,1
mátyól,1
pajacsintát,1
nadot,4
kakajó,2
ute,1
br,1
mostöj,2
denő,1
ajacso,1
kijá,1
kejéket,1
magadból,1
babásanbeszéljél,1
babásan,2
Mikolt,1
Turzsa,1
bácsiéknál,1
Tündike,1
tinálsz,2
fölszállt,2
zmm,1
eltoj,1
repülőket,1
jepüjőket,1
elmenünk,1
ahoogy,1
vitorlázó,1
vezette,2
pilótát,1
pajacsinta,4
eszéjcsa,1
sétöjé,1
szeded,1
szétszedték,1
szétszedik,1
indo,1
énekeljük,2
csigabigás,1
káfákáfá,1
káfá,1
házad,1
ideki,1
gan,1
vajat,1
ijetéde,1
kapvaj,1
jat,1
szarvadat,1
összetöröm,1
házadat,1
énye,1
fölötü,1
jópofa,1
nemmm,1
igeeeen,1
megbûvölsz,1
iiigen,1
bebebe,1
beabe,2
füllel,1
menekül,1
rrdri,1
rrdididri,1
elkapta,1
meggyújta,1
meggyúrta,1
legkevesebb,1
megúszta,1
fülû,1
gyigyi,2
gyigyigyi,1
megkérte,2
jejőtte,1
lelőtte,1
nocsak,1
nézünk,1
jájátok,2
kigyó,1
neknek,1
testemet,1
helyé,1
idenött,1
közted,1
ejőveszem,1
lereszeli,1
reszelő,2
jeszejő,1
reszelőt,1
bej,1
föltöjölöd,1
föltörlöm,1
föltö,1
nyap,1
besüt,1
szobádba,1
