row_number	subject_code	subject_age	subject_sex	stem	1st_option	2nd_option	option_chosen	nak_rating	nek_rating	nak_advantage	AGREE(back,nonlocal)	AGREE(nonhigh_front,local)	AGREE(low_front,local)	AGREE(double_front,local)	USE_FRONT/bilabial__	USE_FRONT/[+cor,+son]__	USE_FRONT/sibilant__	USE_FRONT/CC__	USE_BACK/[C0i:C0]__
1635	151	60	female	ogózéb	ogózébnak	ogózébnek	nek	3	5	-2	1	1	0	0	1	0	0	0	0
1636	151	60	female	nyopeny	nyopenynak	nyopenynek	nak	4	2	2	1	1	1	0	0	1	0	0	0
1637	151	60	female	kogybis	kogybisnek	kogybisnak	nak	5	3	2	1	0	0	0	0	0	1	0	0
1638	151	60	female	anzílc	anzílcnak	anzílcnek	nak	5	3	2	1	0	0	0	0	0	1	1	0
1639	151	60	female	nyem	nyemnek	nyemnak	nek	2	6	-4	0	1	1	0	1	0	0	0	0
1640	151	60	female	hátrín	hátrínnak	hátrínnek	nak	6	3	3	1	0	0	0	0	1	0	0	0
1641	151	60	female	hónes	hónesnek	hónesnak	nek	2	6	-4	1	1	1	0	0	0	1	0	0
1642	151	60	female	szibb	szibbnak	szibbnek	nek	4	6	-2	0	0	0	0	1	0	0	1	0
1644	151	60	female	ókezge	ókezgénak	ókezgének	nek	3	5	-2	1	1	1	1	0	0	0	0	0
1645	151	60	female	tetty	tettynak	tettynek	nek	2	6	-4	0	1	1	0	0	0	0	1	0
1646	151	60	female	atálek	atáleknek	atáleknak	nak	6	3	3	1	1	1	0	0	0	0	0	0
1647	152	23	male	milcs	milcsnak	milcsnek	nek	1	7	-6	0	0	0	0	0	0	1	1	0
1648	152	23	male	hafséb	hafsébnak	hafsébnek	nek	3	4	-1	1	1	0	0	1	0	0	0	0
1649	152	23	male	jádin	jádinnak	jádinnek	nak	6	2	4	1	0	0	0	0	1	0	0	0
1650	152	23	male	nin	ninnak	ninnek	nek	1	7	-6	0	0	0	0	0	1	0	0	0
1651	152	23	male	konátís	konátísnek	konátísnak	nak	7	1	6	1	0	0	0	0	0	1	0	0
1652	152	23	male	rikt	riktnek	riktnak	nek	1	7	-6	0	0	0	0	0	0	0	1	0
1653	152	23	male	mágodék	mágodéknak	mágodéknek	nak	7	1	6	1	1	0	0	0	0	0	0	0
1654	152	23	male	trés	trésnak	trésnek	nek	1	7	-6	0	1	0	0	0	0	1	0	0
1655	152	23	male	coltozzim	coltozzimnek	coltozzimnak	nak	5	3	2	1	0	0	0	1	0	0	0	0
1656	152	23	male	konzérr	konzérrnak	konzérrnek	nak	5	4	1	1	1	0	0	0	1	0	1	0
1657	152	23	male	vébb	vébbnek	vébbnak	nek	1	7	-6	0	1	0	0	1	0	0	1	0
1658	152	23	male	táimlet	táimletnak	táimletnek	nek	1	7	-6	1	1	1	1	0	0	0	0	0
1659	152	23	male	orkitt	orkittnak	orkittnek	nek	3	6	-3	1	0	0	0	0	0	0	1	0
1673	154	40	male	nótykólsen	nótykólsennak	nótykólsennek	nek	2	6	-4	1	1	1	0	0	1	0	0	0
1674	154	40	male	kúrgakém	kúrgakémnak	kúrgakémnek	nek	2	6	-4	1	1	0	0	1	0	0	0	0
1675	154	40	male	kardég	kardégnek	kardégnak	nek	2	6	-4	1	1	0	0	0	0	0	0	0
1676	154	40	male	tokik	tokiknak	tokiknek	nak	5	1	4	1	0	0	0	0	0	0	0	0
1677	154	40	male	masztátkis	masztátkisnek	masztátkisnak	nek	3	4	-1	1	0	0	0	0	0	1	0	0
1678	154	40	male	rákalett	rákalettnak	rákalettnek	nek	2	5	-3	1	1	1	0	0	0	0	1	0
1679	154	40	male	tasszes	tasszesnak	tasszesnek	nek	3	5	-2	1	1	1	0	0	0	1	0	0
1680	154	40	male	aszentebb	aszentebbnak	aszentebbnek	nek	2	6	-4	1	1	1	1	1	0	0	1	0
1681	154	40	male	dáréll	dáréllnak	dáréllnek	nek	3	4	-1	1	1	0	0	0	1	0	1	0
1682	154	40	male	elt	eltnek	eltnak	nek	1	7	-6	0	1	1	0	0	0	0	1	0
1683	154	40	male	ajtíep	ajtíepnak	ajtíepnek	nek	2	6	-4	1	1	1	1	1	0	0	0	0
1684	154	40	male	kénc	kéncnak	kéncnek	nek	1	7	-6	0	1	0	0	0	0	1	1	0
1685	154	40	male	friny	frinynek	frinynak	nek	2	5	-3	0	0	0	0	0	1	0	0	0
1686	155	30	male	rékt	réktnek	réktnak	nek	1	7	-6	0	1	0	0	0	0	0	1	0
1687	155	30	male	spés	spésnak	spésnek	nek	1	7	-6	0	1	0	0	0	0	1	0	0
1688	155	30	male	fem	femnek	femnak	nek	1	7	-6	0	1	1	0	1	0	0	0	0
1689	155	30	male	rómattér	rómattérnek	rómattérnak	nek	1	7	-6	1	1	0	0	0	1	0	0	0
1690	155	30	male	kebb	kebbnak	kebbnek	nek	1	7	-6	0	1	1	0	1	0	0	1	0
1691	155	30	male	lér	lérnak	lérnek	nek	1	7	-6	0	1	0	0	0	1	0	0	0
1692	155	30	male	ódikeg	ódikegnak	ódikegnek	nek	1	7	-6	1	1	1	1	0	0	0	0	0
1693	155	30	male	álorens	álorensnak	álorensnek	nek	1	7	-6	1	1	1	0	0	0	1	1	0
1694	156	70	male	aveg	avegnak	avegnek	nek	1	7	-6	1	1	1	0	0	0	0	0	0
1695	156	70	male	csem	csemnek	csemnak	nek	1	7	-6	0	1	1	0	1	0	0	0	0
1696	155	30	male	rágzéng	rágzéngnak	rágzéngnek	nek	1	7	-6	1	1	0	0	0	0	0	1	0
1697	155	30	male	hulyéb	hulyébnak	hulyébnek	nek	1	7	-6	1	1	0	0	1	0	0	0	0
1698	155	30	male	ket	ketnek	ketnak	nek	1	7	-6	0	1	1	0	0	0	0	0	0
1699	155	30	male	jes	jesnek	jesnak	nek	1	7	-6	0	1	1	0	0	0	1	0	0
1701	155	30	male	magell	magellnak	magellnek	nek	1	7	-6	1	1	1	0	0	1	0	1	0
1702	156	70	male	kvim	kvimnak	kvimnek	nek	1	7	-6	0	0	0	0	1	0	0	0	0
1703	156	70	male	szugeny	szugenynak	szugenynek	nek	1	7	-6	1	1	1	0	0	1	0	0	0
1704	156	70	male	prársótilt	prársótiltnak	prársótiltnek	nak	7	1	6	1	0	0	0	0	0	0	1	0
1705	156	70	male	sél	sélnak	sélnek	nek	1	7	-6	0	1	0	0	0	1	0	0	0
1706	156	70	male	orzés	orzésnek	orzésnak	nak	7	1	6	1	1	0	0	0	0	1	0	0
1707	156	70	male	zebb	zebbnek	zebbnak	nek	1	7	-6	0	1	1	0	1	0	0	1	0
1708	156	70	male	natotes	natotesnek	natotesnak	nek	1	7	-6	1	1	1	0	0	0	1	0	0
1709	156	70	male	irr	irrnek	irrnak	nek	1	7	-6	0	0	0	0	0	1	0	1	0
1711	156	70	male	cseg	csegnek	csegnak	nek	1	7	-6	0	1	1	0	0	0	0	0	0
1712	156	70	male	kázenks	kázenksnak	kázenksnek	nek	1	7	-6	1	1	1	0	0	0	1	1	0
1713	156	70	male	pantett	pantettnek	pantettnak	nak	7	1	6	1	1	1	0	0	0	0	1	0
1739	160	24	female	zses	zsesnak	zsesnek	nek	4	7	-3	0	1	1	0	0	0	1	0	0
1741	160	24	female	pátóze	pátózének	pátózénak	nek	5	7	-2	1	1	1	0	0	0	0	0	0
1742	160	24	female	hatiss	hatissnek	hatissnak	nak	7	4	3	1	0	0	0	0	0	1	1	0
1743	160	24	female	ep	epnek	epnak	nek	2	7	-5	0	1	1	0	1	0	0	0	0
1744	160	24	female	sapehn	sapehnnek	sapehnnak	nek	4	7	-3	1	1	1	0	0	1	0	1	0
1745	160	24	female	ett	ettnek	ettnak	nek	2	7	-5	0	1	1	0	0	0	0	1	0
1746	160	24	female	kodájtís	kodájtísnek	kodájtísnak	nak	7	5	2	1	0	0	0	0	0	1	0	0
1747	160	24	female	szazebb	szazebbnek	szazebbnak	nek	5	7	-2	1	1	1	0	1	0	0	1	0
1748	160	24	female	hep	hepnak	hepnek	nek	2	7	-5	0	1	1	0	1	0	0	0	0
1749	160	24	female	mákser	máksernak	máksernek	nek	5	7	-2	1	1	1	0	0	1	0	0	0
1750	160	24	female	fásinyszin	fásinyszinnek	fásinyszinnak	nek	6	7	-1	1	0	0	1	0	1	0	0	0
1751	160	24	female	zett	zettnek	zettnak	nek	2	7	-5	0	1	1	0	0	0	0	1	0
1752	160	24	female	ík	íknak	íknek	nak	7	6	1	0	0	0	0	0	0	0	0	1
1775	164	49	male	szélt	széltnak	széltnek	nek	1	7	-6	0	1	0	0	0	0	0	1	0
1777	164	49	male	fártélil	fártélilnak	fártélilnek	nek	1	7	-6	1	0	0	1	0	1	0	0	0
1778	164	49	male	votlélmins	votlélminsnak	votlélminsnek	nek	1	7	-6	1	0	0	1	0	0	1	1	0
1780	164	49	male	kákeg	kákegnek	kákegnak	nek	1	7	-6	1	1	1	0	0	0	0	0	0
1781	164	49	male	buzeln	buzelnnak	buzelnnek	nek	1	7	-6	1	1	1	0	0	1	0	1	0
1782	164	49	male	szes	szesnak	szesnek	nek	1	7	-6	0	1	1	0	0	0	1	0	0
1784	164	49	male	hálmengég	hálmengégnak	hálmengégnek	nek	1	7	-6	1	1	0	1	0	0	0	0	0
1785	164	49	male	móritrip	móritripnek	móritripnak	nek	1	7	-6	1	0	0	1	1	0	0	0	0
1787	164	49	male	zes	zesnak	zesnek	nek	1	7	-6	0	1	1	0	0	0	1	0	0
1788	164	49	male	bazeril	bazerilnak	bazerilnek	nek	1	7	-6	1	0	0	1	0	1	0	0	0
1790	164	49	male	jelm	jelmnak	jelmnek	nek	1	7	-6	0	1	1	0	1	0	0	1	0
1791	164	49	male	vírv	vírvnek	vírvnak	nek	1	7	-6	0	0	0	0	0	0	0	1	1
1793	164	49	male	veb	vebnak	vebnek	nek	1	7	-6	0	1	1	0	1	0	0	0	0
1794	165	47	male	grótitént	grótiténtnak	grótiténtnek	nak	7	1	6	1	1	0	1	0	0	0	1	0
1795	165	47	male	posztes	posztesnak	posztesnek	nek	1	7	-6	1	1	1	0	0	0	1	0	0
1821	165	47	male	boknyil	boknyilnek	boknyilnak	nak	7	1	6	1	0	0	0	0	1	0	0	0
1825	165	47	male	nég	négnek	négnak	nek	1	7	-6	0	1	0	0	0	0	0	0	0
1826	165	47	male	fép	fépnek	fépnak	nek	1	7	-6	0	1	0	0	1	0	0	0	0
1828	165	47	male	fer	fernak	fernek	nek	1	7	-6	0	1	1	0	0	1	0	0	0
1829	165	47	male	áderélgy	áderélgynek	áderélgynak	nek	1	7	-6	1	1	0	1	0	0	0	1	0
1830	165	47	male	langes	langesnak	langesnek	nek	1	7	-6	1	1	1	0	0	0	1	0	0
1831	165	47	male	donéleg	donélegnek	donélegnak	nek	1	7	-6	1	1	1	1	0	0	0	0	0
1832	165	47	male	nágyehn	nágyehnnak	nágyehnnek	nek	1	7	-6	1	1	1	0	0	1	0	1	0
1833	165	47	male	kaedénc	kaedéncnek	kaedéncnak	nak	7	2	5	1	1	0	1	0	0	1	1	0
1834	165	47	male	ébb	ébbnak	ébbnek	nek	1	7	-6	0	1	0	0	1	0	0	1	0
1835	165	47	male	tányem	tányemnak	tányemnek	nek	1	7	-6	1	1	1	0	1	0	0	0	0
1850	168	31	female	vamzérfell	vamzérfellnek	vamzérfellnak	nek	1	7	-6	1	1	1	1	0	1	0	1	0
1851	168	31	female	atahes	atahesnak	atahesnek	nek	1	7	-6	1	1	1	0	0	0	1	0	0
1852	168	31	female	otebb	otebbnak	otebbnek	nek	1	7	-6	1	1	1	0	1	0	0	1	0
1853	168	31	female	gem	gemnek	gemnak	nek	1	7	-6	0	1	1	0	1	0	0	0	0
1854	168	31	female	bes	besnek	besnak	nek	1	7	-6	0	1	1	0	0	0	1	0	0
1855	168	31	female	baladem	balademnak	balademnek	nek	1	7	-6	1	1	1	0	1	0	0	0	0
1856	168	31	female	spámelyinc	spámelyincnak	spámelyincnek	nek	1	7	-6	1	0	0	1	0	0	1	1	0
1857	168	31	female	sartéze	sartézének	sartézénak	nek	1	7	-6	1	1	1	1	0	0	0	0	0
1858	168	31	female	anyert	anyertnak	anyertnek	nek	1	7	-6	1	1	1	0	0	0	0	1	0
1859	168	31	female	fazdi	fazdinak	fazdinek	nak	7	1	6	1	0	0	0	0	0	0	0	0
1860	168	31	female	nen	nennek	nennak	nek	1	7	-6	0	1	1	0	0	1	0	0	0
1861	168	31	female	atuditt	atudittnek	atudittnak	nek	3	4	-1	1	0	0	0	0	0	0	1	0
1863	168	31	female	svoten	svotennak	svotennek	nek	1	7	-6	1	1	1	0	0	1	0	0	0
1864	169	39	male	csessz	csessznek	csessznak	nek	1	7	-6	0	1	1	0	0	0	1	1	0
1865	169	39	male	dúndémb	dúndémbnak	dúndémbnek	nek	1	7	-6	1	1	0	0	1	0	0	1	0
1866	169	39	male	osznelt	oszneltnek	oszneltnak	nek	1	7	-6	1	1	1	0	0	0	0	1	0
1868	169	39	male	moggászég	moggászégnek	moggászégnak	nek	1	7	-6	1	1	0	0	0	0	0	0	0
1869	169	39	male	olit	olitnek	olitnak	nak	5	3	2	1	0	0	0	0	0	0	0	0
1870	169	39	male	áregtim	áregtimnek	áregtimnak	nek	2	6	-4	1	0	0	1	1	0	0	0	0
1871	169	39	male	olcalín	olcalínnak	olcalínnek	nak	5	3	2	1	0	0	0	0	1	0	0	0
1872	169	39	male	mábríkes	mábríkesnak	mábríkesnek	nek	1	7	-6	1	1	1	1	0	0	1	0	0
1873	169	39	male	afilérr	afilérrnak	afilérrnek	nek	2	6	-4	1	1	0	1	0	1	0	1	0
1874	169	39	male	loreny	lorenynak	lorenynek	nek	2	6	-4	1	1	1	0	0	1	0	0	0
1875	170	31	female	plálem	plálemnak	plálemnek	nek	1	6	-5	1	1	1	0	1	0	0	0	0
1876	169	39	male	mágélk	mágélknek	mágélknak	nek	2	6	-4	1	1	0	0	0	0	0	1	0
1877	169	39	male	pes	pesnak	pesnek	nek	1	7	-6	0	1	1	0	0	0	1	0	0
1878	169	39	male	nyem	nyemnek	nyemnak	nek	1	7	-6	0	1	1	0	1	0	0	0	0
1879	170	31	female	szib	szibnak	szibnek	nek	1	7	-6	0	0	0	0	1	0	0	0	0
1880	170	31	female	kászén	kászénnek	kászénnak	nek	1	7	-6	1	1	0	0	0	1	0	0	0
1881	170	31	female	notvóilt	notvóiltnek	notvóiltnak	nak	7	1	6	1	0	0	0	0	0	0	1	0
1882	170	31	female	milm	milmnek	milmnak	nek	1	7	-6	0	0	0	0	1	0	0	1	0
1883	170	31	female	kásszirn	kásszirnnek	kásszirnnak	nak	7	1	6	1	0	0	0	0	1	0	1	0
1884	170	31	female	fré	frénak	frének	nek	1	7	-6	0	1	0	0	0	0	0	0	0
1885	170	31	female	kondlíllís	kondlíllísnak	kondlíllísnek	nak	7	1	6	1	0	0	1	0	0	1	0	0
1886	170	31	female	kávármérz	kávármérznek	kávármérznak	nek	1	7	-6	1	1	0	0	0	0	1	1	0
1887	170	31	female	rufgore	rufgorének	rufgorénak	nak	7	1	6	1	1	1	0	0	0	0	0	0
1888	170	31	female	fovénd	fovéndnak	fovéndnek	nak	7	1	6	1	1	0	0	0	0	0	1	0
1889	171	24	female	pontill	pontillnak	pontillnek	nak	7	1	6	1	0	0	0	0	1	0	1	0
1890	170	31	female	barvaves	barvavesnak	barvavesnek	nek	1	7	-6	1	1	1	0	0	0	1	0	0
1891	171	24	female	zés	zésnak	zésnek	nek	2	7	-5	0	1	0	0	0	0	1	0	0
1892	171	24	female	hem	hemnek	hemnak	nek	1	7	-6	0	1	1	0	1	0	0	0	0
1893	170	31	female	ódátér	ódátérnak	ódátérnek	nek	1	7	-6	1	1	0	0	0	1	0	0	0
1894	171	24	female	almoi	almoinak	almoinek	nak	7	1	6	1	0	0	0	0	0	0	0	0
1895	171	24	female	bádén	bádénnek	bádénnak	nak	7	1	6	1	1	0	0	0	1	0	0	0
1896	171	24	female	arve	arvénak	arvének	nak	7	1	6	1	1	1	0	0	0	0	0	0
1897	171	24	female	onyamses	onyamsesnak	onyamsesnek	nek	1	7	-6	1	1	1	0	0	0	1	0	0
1899	171	24	female	háncenszin	háncenszinnek	háncenszinnak	nek	1	7	-6	1	0	0	1	0	1	0	0	0
1900	171	24	female	irs	irsnek	irsnak	nek	1	7	-6	0	0	0	0	0	0	1	1	0
1901	172	21	female	matezgelt	matezgeltnak	matezgeltnek	nek	1	7	-6	1	1	1	1	0	0	0	1	0
1902	172	21	female	térk	térknek	térknak	nek	1	7	-6	0	1	0	0	0	0	0	1	0
1903	172	21	female	héb	hébnek	hébnak	nek	1	7	-6	0	1	0	0	1	0	0	0	0
1904	172	21	female	csazécs	csazécsnak	csazécsnek	nek	1	7	-6	1	1	0	0	0	0	1	0	0
1905	171	24	female	tent	tentnak	tentnek	nek	1	7	-6	0	1	1	0	0	0	0	1	0
1906	172	21	female	csibb	csibbnek	csibbnak	nek	1	7	-6	0	0	0	0	1	0	0	1	0
1907	172	21	female	tes	tesnak	tesnek	nek	1	7	-6	0	1	1	0	0	0	1	0	0
1908	172	21	female	csossény	csossénynak	csossénynek	nek	1	7	-6	1	1	0	0	0	1	0	0	0
1909	171	24	female	rajizém	rajizémnek	rajizémnak	nek	1	7	-6	1	1	0	1	1	0	0	0	0
1910	172	21	female	pábin	pábinnak	pábinnek	nek	1	7	-6	1	0	0	0	0	1	0	0	0
1911	172	21	female	válkiszeg	válkiszegnak	válkiszegnek	nek	1	7	-6	1	1	1	1	0	0	0	0	0
1912	171	24	female	gyárelt	gyáreltnek	gyáreltnak	nek	1	7	-6	1	1	1	0	0	0	0	1	0
1913	172	21	female	ádsell	ádsellnak	ádsellnek	nek	1	7	-6	1	1	1	0	0	1	0	1	0
1914	172	21	female	ályim	ályimnek	ályimnak	nek	1	7	-6	1	0	0	0	1	0	0	0	0
1915	172	21	female	feg	fegnek	fegnak	nek	1	7	-6	0	1	1	0	0	0	0	0	0
1916	171	24	female	hibb	hibbnak	hibbnek	nek	1	7	-6	0	0	0	0	1	0	0	1	0
1917	172	21	female	léns	lénsnek	lénsnak	nek	1	7	-6	0	1	0	0	0	0	1	1	0
1958	176	36	male	havalel	havalelnek	havalelnak	nek	1	5	-4	1	1	1	0	0	1	0	0	0
1959	176	36	male	káktragep	káktragepnak	káktragepnek	nek	1	6	-5	1	1	1	0	1	0	0	0	0
1960	176	36	male	berv	bervnak	bervnek	nek	1	6	-5	0	1	1	0	0	0	0	1	0
1961	176	36	male	tatijtés	tatijtésnak	tatijtésnek	nek	3	5	-2	1	1	0	1	0	0	1	0	0
1962	176	36	male	táltselt	táltseltnak	táltseltnek	nak	4	4	0	1	1	1	0	0	0	0	1	0
1963	176	36	male	gis	gisnek	gisnak	nek	4	4	0	0	0	0	0	0	0	1	0	0
1964	176	36	male	astole	astolének	astolénak	nak	4	3	1	1	1	1	0	0	0	0	0	0
1965	176	36	male	ahote	ahoténak	ahotének	nak	5	3	2	1	1	1	0	0	0	0	0	0
1966	176	36	male	tébb	tébbnek	tébbnak	nek	2	6	-4	0	1	0	0	1	0	0	1	0
1967	176	36	male	anyins	anyinsnek	anyinsnak	nak	6	3	3	1	0	0	0	0	0	1	1	0
1968	176	36	male	lazlirny	lazlirnynak	lazlirnynek	nek	4	4	0	1	0	0	0	0	1	0	1	0
1969	176	36	male	torém	torémnek	torémnak	nek	4	4	0	1	1	0	0	1	0	0	0	0
1970	176	36	male	tázeny	tázenynak	tázenynek	nak	3	3	0	1	1	1	0	0	1	0	0	0
1987	178	30	female	mákadéls	mákadélsnak	mákadélsnek	nak	7	2	5	1	1	0	0	0	0	1	1	0
1988	178	30	female	ányég	ányégnek	ányégnak	nak	7	4	3	1	1	0	0	0	0	0	0	0
1989	178	30	female	goler	golernek	golernak	nek	5	6	-1	1	1	1	0	0	1	0	0	0
1990	178	30	female	mebb	mebbnak	mebbnek	nek	1	7	-6	0	1	1	0	1	0	0	1	0
1991	178	30	female	més	mésnek	mésnak	nek	1	7	-6	0	1	0	0	0	0	1	0	0
1992	178	30	female	háves	hávesnak	hávesnek	nek	5	6	-1	1	1	1	0	0	0	1	0	0
1993	178	30	female	hény	hénynek	hénynak	nek	1	7	-6	0	1	0	0	0	1	0	0	0
1994	178	30	female	sozéll	sozéllnak	sozéllnek	nek	4	6	-2	1	1	0	0	0	1	0	1	0
1995	178	30	female	dodvi	dodvinek	dodvinak	nek	4	6	-2	1	0	0	0	0	0	0	0	0
1996	178	30	female	dasúlist	dasúlistnak	dasúlistnek	nek	4	5	-1	1	0	0	0	0	0	0	1	0
1997	178	30	female	szustágém	szustágémnek	szustágémnak	nek	4	6	-2	1	1	0	0	1	0	0	0	0
1998	178	30	female	vazigíft	vazigíftnak	vazigíftnek	nek	3	6	-3	1	0	0	1	0	0	0	1	0
1999	178	30	female	pep	pepnek	pepnak	nek	3	7	-4	0	1	1	0	1	0	0	0	0
2019	181	18	female	szakek	szakeknak	szakeknek	nek	4	6	-2	1	1	1	0	0	0	0	0	0
2020	181	18	female	agi	aginek	aginak	nak	7	2	5	1	0	0	0	0	0	0	0	0
2021	181	18	female	kilt	kiltnek	kiltnak	nek	1	7	-6	0	0	0	0	0	0	0	1	0
2022	181	18	female	jábjés	jábjésnek	jábjésnak	nek	4	7	-3	1	1	0	0	0	0	1	0	0
2023	181	18	female	julmebb	julmebbnek	julmebbnak	nek	4	6	-2	1	1	1	0	1	0	0	1	0
2024	181	18	female	filt	filtnek	filtnak	nek	3	7	-4	0	0	0	0	0	0	0	1	0
2025	181	18	female	sposzkázzér	sposzkázzérnek	sposzkázzérnak	nek	4	5	-1	1	1	0	0	0	1	0	0	0
2026	181	18	female	kumbiszés	kumbiszésnek	kumbiszésnak	nek	2	7	-5	1	1	0	1	0	0	1	0	0
2027	181	18	female	tenc	tencnak	tencnek	nek	2	6	-4	0	1	1	0	0	0	1	1	0
2028	181	18	female	hálupem	hálupemnak	hálupemnek	nek	4	5	-1	1	1	1	0	1	0	0	0	0
2029	181	18	female	tádep	tádepnek	tádepnak	nek	4	6	-2	1	1	1	0	1	0	0	0	0
2030	181	18	female	bancsnemer	bancsnemernak	bancsnemernek	nek	3	6	-3	1	1	1	1	0	1	0	0	0
2031	181	18	female	pasern	pasernnak	pasernnek	nek	5	6	-1	1	1	1	0	0	1	0	1	0
2032	182	30	male	fóler	fólernak	fólernek	nak	4	3	1	1	1	1	0	0	1	0	0	0
2033	182	30	male	gyómdét	gyómdétnek	gyómdétnak	nek	2	6	-4	1	1	0	0	0	0	0	0	0
2034	182	30	male	szvázálmép	szvázálmépnek	szvázálmépnak	nek	2	6	-4	1	1	0	0	1	0	0	0	0
2035	182	30	male	donémíbb	donémíbbnak	donémíbbnek	nek	1	7	-6	1	0	0	1	1	0	0	1	0
2036	182	30	male	fákens	fákensnak	fákensnek	nak	5	3	2	1	1	1	0	0	0	1	1	0
2037	182	30	male	londénty	londéntynak	londéntynek	nek	3	5	-2	1	1	0	0	0	0	0	1	0
2038	182	30	male	hájékk	hájékknak	hájékknek	nak	7	1	6	1	1	0	0	0	0	0	1	0
2039	182	30	male	gyánykis	gyánykisnek	gyánykisnak	nek	1	7	-6	1	0	0	0	0	0	1	0	0
2040	182	30	male	vém	vémnak	vémnek	nek	1	7	-6	0	1	0	0	1	0	0	0	0
2041	182	30	male	prafég	prafégnek	prafégnak	nek	1	6	-5	1	1	0	0	0	0	0	0	0
2042	182	30	male	klotel	klotelnek	klotelnak	nek	2	6	-4	1	1	1	0	0	1	0	0	0
2043	182	30	male	ézs	ézsnak	ézsnek	nek	1	7	-6	0	1	0	0	0	0	1	0	0
2044	182	30	male	móntingsztéll	móntingsztéllnak	móntingsztéllnek	nek	1	7	-6	1	1	0	1	0	1	0	1	0
2045	183	29	male	kumett	kumettnak	kumettnek	nek	1	7	-6	1	1	1	0	0	0	0	1	0
2046	183	29	male	butitelt	butiteltnak	butiteltnek	nak	7	1	6	1	1	1	1	0	0	0	1	0
2047	183	29	male	mém	mémnak	mémnek	nek	1	7	-6	0	1	0	0	1	0	0	0	0
2048	183	29	male	protaleb	protalebnak	protalebnek	nak	7	1	6	1	1	1	0	1	0	0	0	0
2049	183	29	male	gelm	gelmnak	gelmnek	nek	1	7	-6	0	1	1	0	1	0	0	1	0
2050	183	29	male	plén	plénnek	plénnak	nek	1	7	-6	0	1	0	0	0	1	0	0	0
2051	183	29	male	dogég	dogégnak	dogégnek	nak	7	1	6	1	1	0	0	0	0	0	0	0
2052	183	29	male	szórtutsérr	szórtutsérrnak	szórtutsérrnek	nek	1	7	-6	1	1	0	0	0	1	0	1	0
2053	183	29	male	múgyes	múgyesnek	múgyesnak	nek	1	7	-6	1	1	1	0	0	0	1	0	0
2054	183	29	male	mávattsiks	mávattsiksnak	mávattsiksnek	nak	7	1	6	1	0	0	0	0	0	1	1	0
2055	183	29	male	juzalé	juzalének	juzalénak	nak	7	1	6	1	1	0	0	0	0	0	0	0
2056	183	29	male	nyis	nyisnak	nyisnek	nak	7	1	6	0	0	0	0	0	0	1	0	0
2057	183	29	male	háráver	hárávernak	hárávernek	nek	1	7	-6	1	1	1	0	0	1	0	0	0
2074	186	56	female	bókték	bóktéknek	bóktéknak	nak	6	3	3	1	1	0	0	0	0	0	0	0
2075	186	56	female	cses	csesnak	csesnek	nek	1	7	-6	0	1	1	0	0	0	1	0	0
2076	186	56	female	tebb	tebbnak	tebbnek	nek	1	7	-6	0	1	1	0	1	0	0	1	0
2077	186	56	female	gyasegyint	gyasegyintnek	gyasegyintnak	nek	2	7	-5	1	0	0	1	0	0	0	1	0
2078	186	56	female	lájér	lájérnak	lájérnek	nek	2	7	-5	1	1	0	0	0	1	0	0	0
2079	186	56	female	traldanins	traldaninsnak	traldaninsnek	nak	7	2	5	1	0	0	0	0	0	1	1	0
2080	186	56	female	szezs	szezsnek	szezsnak	nek	1	7	-6	0	1	1	0	0	0	1	0	0
2081	186	56	female	ádsekszell	ádsekszellnek	ádsekszellnak	nek	1	7	-6	1	1	1	1	0	1	0	1	0
2082	186	56	female	lapeng	lapengnek	lapengnak	nek	3	7	-4	1	1	1	0	0	0	0	1	0
2083	186	56	female	konzem	konzemnak	konzemnek	nek	2	7	-5	1	1	1	0	1	0	0	0	0
2084	186	56	female	gaszedel	gaszedelnak	gaszedelnek	nek	1	7	-6	1	1	1	1	0	1	0	0	0
2085	186	56	female	száttsiked	száttsikednak	száttsikednek	nek	1	7	-6	1	1	1	1	0	0	0	0	0
2086	186	56	female	hasznollem	hasznollemnak	hasznollemnek	nek	2	7	-5	1	1	1	0	1	0	0	0	0
2087	187	18	female	szlind	szlindnek	szlindnak	nek	2	6	-4	0	0	0	0	0	0	0	1	0
2088	187	18	female	jaten	jatennak	jatennek	nek	3	5	-2	1	1	1	0	0	1	0	0	0
2089	187	18	female	err	errnak	errnek	nek	3	5	-2	0	1	1	0	0	1	0	1	0
2090	187	18	female	azalimp	azalimpnak	azalimpnek	nek	4	5	-1	1	0	0	0	1	0	0	1	0
2091	187	18	female	kagúli	kagúlinak	kagúlinek	nak	5	4	1	1	0	0	0	0	0	0	0	0
2092	187	18	female	ranyésír	ranyésírnak	ranyésírnek	nek	4	4	0	1	0	0	1	0	1	0	0	0
2093	187	18	female	szalincsiz	szalincsiznak	szalincsiznek	nak	5	3	2	1	0	0	1	0	0	1	0	0
2094	187	18	female	fem	femnak	femnek	nek	3	6	-3	0	1	1	0	1	0	0	0	0
2095	187	18	female	bóleszk	bóleszknek	bóleszknak	nek	3	6	-3	1	1	1	0	0	0	0	1	0
2096	187	18	female	vázafés	vázafésnek	vázafésnak	nek	2	5	-3	1	1	0	0	0	0	1	0	0
2097	187	18	female	kamodíf	kamodífnek	kamodífnak	nek	2	5	-3	1	0	0	0	0	0	0	0	0
