SF	Freq	Lemma	Analysis	Segmentation
szólás	1	szólás	N.NOM.SG	szólás
mondás	1	mondás	N.NOM.SG	mondás
foglalkozása	2	foglalkozás	N.NOM-PSS3S.SG	foglalkozás-a
veszni	2	vész	V-NFIN	vész-ni
szólsz	2	szól	V-IND.PRS.INDF.2.SG.asz	szól-sz
kártyát	2	kártya	N.SG-ACC	kártya-t
csomót	1	csomó	N.SG-ACC	csomó-t
szádból	2	száj	N.SG-PSS2S-IN+ABL	száj-d-ból
tönkreteszed	1	tönkretesz	V-IND.PRS.DEF.2.SG	tönkretesz-ed
kártyák	1	kártya	N.NOM-PL	kártya-k
tyúk	8	tyúk	N.NOM.SG	tyúk
nagyot	2	nagy	N.SG-ACC	nagy-ot
darázs	1	darázs	N.NOM.SG	darázs
hatodika	1	hatodika	N.NOM.SG	hatodika
negyvenhat	1	negyvenhat	N.NOM.SG	negyvenhat
egyetemre	1	egyetem	N.SG-ON+ALL	egyetem-re
szívet	1	szív	N.SG-ACC	szív-et
táskába	2	táska	N.SG-IN+ALL	táska-ba
szív	1	szív	N.NOM.SG	szív
borotválkozzon	1	borotválkozik	V-SBJV.PRS.INDF.3.SG	borotválkoz-jon
könnyebben	1	könnyebb	ADJ.SG-IN+ESS	könnyebb-ben
viszket	7	viszket	V.IND.PRS.INDF.3.SG	viszket
látnál	1	lát	V-COND.PRS.INDF.2.SG	lát-nál
fogadat	1	fog	N.SG-PSS2S-ACC	fog-ad-at
behúzzuk	1	behúz	V-IND.PRS.DEF.1.PL	behúz-juk
kisbabáé	1	kisbaba	N.SG-PSS4S	kisbaba-é
végénél	1	vég	N.SG-PSS3S-AT+ESS	vég-e-nél
hálózsákok	1	hálózsák	N.NOM-PL	hálózsák-ok
varázslással	3	varázslás	N.SG-INST	varázslás-val
meggyógyítsa	2	meggyógyít	V-SBJV.PRS.DEF.3.SG	meggyógyít-ja
feküdnöd	1	fekszik	V-NFIN.2.SG	feksz-nöd
ágyába	2	ágy	N.SG-PSS3S-IN+ALL	ágy-a-ba
betegedni	1	betegszik	V-NFIN	betegsz-ni
macira	1	maci	N.SG-ON+ALL	maci-ra
másztál	3	mászik	V-IND.PST.INDF.2.SG	mász-tál
betegyen	1	betesz	V-SBJV.PRS.INDF.3.SG	betesz-jen
fázni	1	fázik	V-NFIN	fáz-ni
képre	1	kép	N.SG-ON+ALL	kép-re
részecskék	1	részecske	N.NOM-PL	részecske-k
megkérlek	1	megkér	V-IND.PRS.LGSPEC1.1.SG	megkér-lek
szélhámos	1	szélhámos	N.NOM.SG	szélhámos
rúd	1	rúd	N.NOM.SG	rúd
örülsz	2	örül	V-IND.PRS.INDF.2.SG.asz	örül-sz
összeraktad	4	összerak	V-IND.PST.DEF.2.SG	összerak-tad
lendülettel	1	lendület	N.SG-INST	lendület-vel
üreges	1	üreges	ADJ.NOM.SG	üreges
ágyában	1	ágy	N.SG-PSS3S-IN+ESS	ágy-a-ban
hátáról	2	hát	N.SG-PSS3S-ON+ABL	hát-a-ról
megsérült	3	megsérül	V-IND.PST.INDF.3.SG	megsérül-t
maciról	1	maci	N.SG-ON+ABL	maci-ról
megvizsgáljon	1	megvizsgál	V-SBJV.PRS.INDF.3.SG	megvizsgál-jon
akartad	3	akar	V-IND.PST.DEF.2.SG	akar-tad
táskában	1	táska	N.SG-IN+ESS	táska-ban
kivegyük	1	kivesz	V-SBJV.PRS.DEF.1.PL	kivesz-jük
sétáljon	2	sétál	V-SBJV.PRS.INDF.3.SG	sétál-jon
doki	1	doki	N.NOM.SG	doki
sérült	1	sérült	N.NOM.SG	sérült
megvigasztalod	1	megvigasztal	V-IND.PRS.DEF.2.SG	megvigasztal-od
varr	5	varr	V.IND.PRS.INDF.3.SG	varr
varrt	1	varr	V-IND.PST.INDF.3.SG	varr-t
telefonáltál	1	telefonál	V-IND.PST.INDF.2.SG	telefonál-tál
meggyógyítottad	1	meggyógyít	V-IND.PST.DEF.2.SG	meggyógyít-ottad
zsiráfnak	1	zsiráf	N.SG-DAT.SG	zsiráf-nak
hokedli	1	hokedli	N.NOM.SG	hokedli
ütötted	7	üt	V-IND.PST.DEF.2.SG	üt-ötted
táskából	1	táska	N.SG-IN+ABL	táska-ból
fókával	2	fóka	N.SG-INST	fóka-val
szemébe	2	szem	N.SG-PSS3S-IN+ALL	szem-e-be
felejtették	1	felejt	V-IND.PST.DEF.3.PL	felejt-ették
kapun	1	kapu	N.SG-ON+ESS	kapu-n
ázzon	1	ázik	V-SBJV.PRS.INDF.3.SG	áz-jon
kihúzza	2	kihúz	V-IND.PRS.DEF.3.SG	kihúz-ja
tesznek	2	tesz	V-IND.PRS.INDF.3.PL	tesz-nek
felhívtad	1	felhív	V-IND.PST.DEF.2.SG	felhív-tad
szatyorban	4	szatyor	N.SG-IN+ESS	szatyor-ban
bedobtad	2	bedob	V-IND.PST.DEF.2.SG	bedob-tad
hátát	3	hát	N.SG-PSS3S-ACC	hát-a-t
puszilod	1	puszil	V-IND.PRS.DEF.2.SG	puszil-od
nevetgél	1	nevetgél	V.IND.PRS.INDF.3.SG	nevetgél
nevetsz	1	nevet	V-IND.PRS.INDF.2.SG.asz	nevet-sz
nevetek	2	név	N.NOM-PSS2P.SG	név-etek
mókussal	1	mókus	N.SG-INST	mókus-val
csik	7	csi	N.NOM-PL	csi-k
tojások	1	tojás	N.NOM-PL	tojás-ok
zsák	6	zsák	N.NOM.SG	zsák
szánja	1	szán	N.NOM-PSS3S.SG	szán-ja
károm	1	kár	N.NOM-PSS1S.SG	kár-om
olvassam	2	olvas	V-SBJV.PRS.DEF.1.SG	olvas-jam
könyvbe	2	könyv	N.SG-IN+ALL	könyv-be
ládát	1	láda	N.SG-ACC	láda-t
tányérja	1	tányér	N.NOM-PSS3S.SG	tányér-ja
pohara	1	pohár	N.NOM-PSS3S.SG	pohár-a
gyümölcsre	1	gyümölcs	N.SG-ON+ALL	gyümölcs-re
vágyom	1	vágyik	V-IND.PRS.DEF.1.SG	vágy-om
héját	17	héj	N.SG-PSS3S-ACC	héj-a-t
héjával	1	héj	N.SG-PSS3S-INST	héj-a-val
héja	15	héj	N.NOM-PSS3S.SG	héj-a
kenguru	2	kenguru	N.NOM.SG	kenguru
hívnak	10	hív	V-IND.PRS.INDF.3.PL	hív-nak
sepertek	3	seper	V-IND.PRS.INDF.2.PL	seper-tek
padlót	1	padló	N.SG-ACC	padló-t
teszitek	1	tesz	V-IND.PRS.DEF.2.PL	tesz-itek
nézegetjük	1	nézeget	V-IND.PRS.DEF.1.PL	nézeget-jük
leszedik	2	leszed	V-IND.PRS.DEF.3.PL.ik	leszed-ik
kiskacsák	1	kiskacsa	N.NOM-PL	kiskacsa-k
postás	3	postás	N.NOM.SG	postás
babán	2	baba	N.SG-ON+ESS	baba-n
kiscsikó	2	kiscsikó	N.NOM.SG	kiscsikó
katicabogár	1	katicabogár	N.NOM.SG	katicabogár
katicabogárral	1	katicabogár	N.SG-INST	katicabogár-val
faluban	2	falu	N.SG-IN+ESS	falu-ban
esti	3	esti	ADJ.NOM.SG	esti
tartalomjegyzékben	1	tartalomjegyzék	N.SG-IN+ESS	tartalomjegyzék-ben
megtalálod	1	megtalál	V-IND.PRS.DEF.2.SG	megtalál-od
ringó	1	ring	V-V.PTCP.PRS	ring-ó
ibolya	3	ibolya	N.NOM.SG	ibolya
paripa	2	paripa	N.NOM.SG	paripa
délre	2	dél	N.SG-ON+ALL	dél-re
fazékból	1	fazék	N.SG-IN+ABL	fazék-ból
molnár	1	molnár	N.NOM.SG	molnár
forrásvizet	1	forrásvíz	N.SG-ACC	forrásvíz-et
félt	1	fél	V-IND.PST.INDF.3.SG	fél-t
hintaszékkel	1	hintaszék	N.SG-INST	hintaszék-vel
matracra	1	matrac	N.SG-ON+ALL	matrac-ra
seperni	4	seper	V-NFIN	seper-ni
seprű	1	seprű	N.NOM.SG	seprű
függ	1	függ	V.IND.PRS.INDF.3.SG	függ
klasszat	1	klassz	ADJ.SG-ACC	klassz-at
hajlanak	2	hajlik	V-IND.PRS.INDF.3.PL	hajl-anak
vágod	1	vág	V-IND.PRS.DEF.2.SG	vág-od
húsnak	2	hús	N.SG-DAT.SG	hús-nak
igazából	1	igaz	N.SG-PSS3S-IN+ABL	igaz-a-ból
rosszul	3	rossz	N.SG-BYWAY	rossz-ul
kosara	1	kosár	N.NOM-PSS3S.SG	kosár-a
kisasszony	2	kisasszony	N.NOM.SG	kisasszony
vásárol	3	vásárol	V.IND.PRS.INDF.3.SG	vásárol
ötven	2	ötven	N.NOM.SG	ötven
kifizette	1	kifizet	V-IND.PST.DEF.3.SG	kifizet-te
árut	1	áru	N.SG-ACC	áru-t
vásárolt	1	vásárol	V-IND.PST.INDF.3.SG	vásárol-t
keresgéld	1	keresgél	V-SBJV.PRS.DEF.2.SG	keresgél-d
keresgélsz	1	keresgél	V-IND.PRS.INDF.2.SG.asz	keresgél-sz
pihenjünk	2	pihen	V-SBJV.PRS.INDF.1.PL	pihen-jünk
rakjam	5	rak	V-SBJV.PRS.DEF.1.SG	rak-jam
országba	1	ország	N.SG-IN+ALL	ország-ba
indiai	1	indiai	N.NOM.SG	indiai
sarokból	2	sarok	N.SG-IN+ABL	sarok-ból
földről	1	föld	N.SG-ON+ABL	föld-ről
sepertem	1	seper	V-IND.PST.INDF.1.SG	seper-tem
szandálod	2	szandál	N.NOM-PSS2S.SG	szandál-od
levegyek	1	levesz	V-SBJV.PRS.INDF.1.SG	levesz-jek
autósat	1	autós	ADJ.SG-ACC	autós-at
kerekek	2	kerék	N.NOM-PL	kerék-ek
férfi	1	férfi	N.NOM.SG	férfi
fehéren	1	fehér	N.SG-ON+ESS	fehér-en
megkeresd	1	megkeres	V-SBJV.PRS.DEF.2.SG	megkeres-d
bújva	2	bújik	V-V.CVB	búj-va
magasban	1	magas	ADJ.SG-IN+ESS	magas-ban
hagyják	4	hagy	V-IND.PRS.DEF.3.PL	hagy-ják
örülök	9	örül	V-IND.PRS.INDF.1.SG	örül-ök
tatok	1	tat	N.NOM-PL	tat-ok
köszönjetek	2	köszön	V-SBJV.PRS.INDF.2.PL	köszön-jetek
köszönés	1	köszönés	N.NOM.SG	köszönés
bújtak	1	bújik	V-IND.PST.INDF.3.PL	búj-tak
etettek	5	etet	V-IND.PRS.INDF.2.PL	etet-tek
megmostátok	1	megmos	V-IND.PST.DEF.2.PL	megmos-tátok
szólhat	1	szól	V-POT	szól-hat
szomorúnak	1	szomorú	ADJ.SG-DAT.SG	szomorú-nak
szomorúak	2	szomorú	ADJ.NOM-PL	szomorú-ak
részletesen	1	részletes	ADJ.SG-ON+ESS	részletes-en
mostad	2	mos	V-IND.PST.DEF.2.SG	mos-tad
mosta	1	mos	V-IND.PST.DEF.3.SG	mos-ta
evés	4	evés	N.NOM.SG	evés
megmossa	3	megmos	V-IND.PRS.DEF.3.SG	megmos-ja
berendezted	1	berendez	V-IND.PST.DEF.2.SG	berendez-ted
szőlő	5	szőlő	N.NOM.SG	szőlő
hagyma	1	hagyma	N.NOM.SG	hagyma
mosod	2	mos	V-IND.PRS.DEF.2.SG	mos-od
alját	1	alj	N.SG-PSS3S-ACC	alj-a-t
segített	2	segít	V-IND.PST.INDF.3.SG	segít-ett
becsuktad	3	becsuk	V-IND.PST.DEF.2.SG	becsuk-tad
kártyával	3	kártya	N.SG-INST	kártya-val
mondana	1	mond	V-COND.PRS.INDF.3.SG	mond-na
hab	5	hab	N.NOM.SG	hab
hajkefe	2	hajkefe	N.NOM.SG	hajkefe
szivacs	1	szivacs	N.NOM.SG	szivacs
doboznak	2	doboz	N.SG-DAT.SG	doboz-nak
lábadnál	1	láb	N.SG-PSS2S-AT+ESS	láb-ad-nál
olvass	1	olvas	V-SBJV.PRS.INDF.2.SG	olvas-j
telefonnál	1	telefon	N.SG-AT+ESS	telefon-nál
idős	6	idős	ADJ.NOM.SG	idős
hölgynél	1	hölgy	N.SG-AT+ESS	hölgy-nél
tornáznak	1	tornázik	V-IND.PRS.INDF.3.PL	tornáz-nak
fürdő	1	fürdő	N.NOM.SG	fürdő
megad	1	megad	V.IND.PRS.INDF.3.SG	megad
kíván	1	kíván	V.IND.PRS.INDF.3.SG	kíván
tudós	1	tudós	N.NOM.SG	tudós
professzor	1	professzor	N.NOM.SG	professzor
válaszol	1	válaszol	V.IND.PRS.INDF.3.SG	válaszol
halad	1	hal	N.NOM-PSS2S.SG	hal-ad
erdőről	1	erdő	N.SG-ON+ABL	erdő-ről
honvágy	1	honvágy	N.NOM.SG	honvágy
gyötri	1	gyötör	V-IND.PRS.DEF.3.SG.i	gyötr-i
folytassam	1	folytat	V-SBJV.PRS.DEF.1.SG	folytat-jam
eltelt	1	eltelik	V-IND.PST.INDF.3.SG	eltel-t
esztendő	1	esztendő	N.NOM.SG	esztendő
meglát	1	meglát	V.IND.PRS.INDF.3.SG	meglát
pucér	1	pucér	ADJ.NOM.SG	pucér
artúr	2	artúr	N.NOM.SG	artúr
unokaöcsém	1	unokaöcs	N.NOM-PSS1S.SG	unokaöcs-em
unokahúgom	1	unokahúg	N.NOM-PSS1S.SG	unokahúg-om
elképedve	1	elképed	V-V.CVB	elképed-ve
hölgynek	1	hölgy	N.SG-DAT.SG	hölgy-nek
artúrt	2	artúr	N.SG-ACC	artúr-t
cukrászdába	1	cukrászda	N.SG-IN+ALL	cukrászda-ba
felismerte	1	felismer	V-IND.PST.DEF.3.SG	felismer-te
aggódó	1	aggódik	V-V.PTCP.PRS	aggód-ó
keressék	1	keres	V-SBJV.PRS.DEF.3.PL	keres-jék
elhatározza	1	elhatároz	V-IND.PRS.DEF.3.SG	elhatároz-ja
erdőbe	2	erdő	N.SG-IN+ALL	erdő-be
hölgyet	1	hölgy	N.SG-ACC	hölgy-et
megígéri	1	megígér	V-IND.PRS.DEF.3.SG.i	megígér-i
elfelejteni	1	elfelejt	V-NFIN	elfelejt-eni
fértek	2	fér	V-IND.PRS.INDF.2.PL	fér-tek
futnak	1	fut	V-IND.PRS.INDF.3.PL	fut-nak
égnek	1	ég	N.SG-DAT.SG	ég-nek
tartott	1	tart	V-IND.PST.INDF.3.SG	tart-ott
ormánnyal	1	ormány	N.SG-INST	ormány-val
por	1	por	N.NOM.SG	por
viszontlátom	1	viszontlát	V-IND.PRS.DEF.1.SG	viszontlát-om
összefutnak	1	összefut	V-IND.PRS.INDF.3.PL	összefut-nak
kiabálják	1	kiabál	V-IND.PRS.DEF.3.PL	kiabál-ják
ruhátok	1	ruha	N.NOM-PSS2P.SG	ruha-tok
fogadja	1	fogad	V-IND.PRS.DEF.3.SG	fogad-ja
reszkető	1	reszket	V-V.PTCP.PRS	reszket-ő
hangon	1	hang	N.SG-ON+ESS	hang-on
szemüvege	3	szemüveg	N.NOM-PSS3S.SG	szemüveg-e
királyunk	1	király	N.NOM-PSS1P.SG	király-unk
szerencsétlenség	1	szerencsétlenség	N.NOM.SG	szerencsétlenség
fordult	1	fordul	V-IND.PST.INDF.3.SG	fordul-t
királyt	1	király	N.SG-ACC	király-t
választanunk	1	választ	V-NFIN.1.PL	választ-anunk
válasszuk	1	választ	V-SBJV.PRS.DEF.1.PL	választ-juk
élt	1	él	N.SG-ACC	él-t
igazat	1	igaz	N.SG-ACC	igaz-at
adnak	2	ad	V-IND.PRS.INDF.3.PL	ad-nak
meghajolva	1	meghajol	V-V.CVB	meghajol-va
köszönetet	1	köszönet	N.SG-ACC	köszönet-et
elárulja	1	elárul	V-IND.PRS.DEF.3.SG	elárul-ja
királynő	6	királynő	N.NOM.SG	királynő
éljen	7	él	V-SBJV.PRS.INDF.3.SG	él-jen
kiáltják	1	kiált	V-IND.PRS.DEF.3.PL	kiált-ják
lelkesen	1	lelkes	ADJ.SG-ON+ESS	lelkes-en
tábornoknak	1	tábornok	N.SG-DAT.SG	tábornok-nak
nevezi	1	nevez	V-IND.PRS.DEF.3.SG.i	nevez-i
megkéri	1	megkér	V-IND.PRS.DEF.3.SG.i	megkér-i
tevét	1	teve	N.SG-ACC	teve-t
megbízza	1	megbíz	V-IND.PRS.DEF.3.SG	megbíz-ja
esküvői	1	esküvő	N.NOM-PSS3S.PL	esküvő-i
ünnepségen	1	ünnepség	N.SG-ON+ESS	ünnepség-en
táncolt	1	táncol	V-IND.PST.INDF.3.SG	táncol-t
ünnepnek	1	ünnep	N.SG-DAT.SG	ünnep-nek
erdő	9	erdő	N.NOM.SG	erdő
tánctól	1	tánc	N.SG-AT+ABL	tánc-tól
jövőről	1	jövő	N.SG-ON+ABL	jövő-ről
családi	1	családi	ADJ.NOM.SG	családi
körben	2	kör	N.SG-IN+ESS	kör-ben
tábornok	1	tábornok	N.NOM.SG	tábornok
büszkén	2	büszke	N.SG-ON+ESS	büszke-n
jelenti	1	jelent	V-IND.PRS.DEF.3.SG.i	jelent-i
királynak	1	király	N.SG-DAT.SG	király-nak
királynőnek	1	királynő	N.SG-DAT.SG	királynő-nek
kisbabája	2	kisbaba	N.NOM-PSS3S.SG	kisbaba-ja
palotában	2	palota	N.SG-IN+ESS	palota-ban
gondolatai	1	gondolat	N.NOM-PSS3S.PL	gondolat-ai
elkalandoznak	1	elkalandozik	V-IND.PRS.INDF.3.PL	elkalandoz-nak
esze	1	esz	N.NOM-PSS3S.SG	esz-e
egyre	1	egy	N.SG-ON+ALL	egy-re
születendő	1	születik	V-V.PTCP.FUT	szület-endő
kisbabára	1	kisbaba	N.SG-ON+ALL	kisbaba-ra
gondol	1	gondol	V.IND.PRS.INDF.3.SG	gondol
csörög	2	csörög	V.IND.PRS.INDF.3.SG	csörög
kitalálom	2	kitalál	V-IND.PRS.DEF.1.SG	kitalál-om
levették	1	levesz	V-IND.PST.DEF.3.PL	levesz-tték
fája	7	fa	N.NOM-PSS3S.SG	fa-ja
altatom	1	altat	V-IND.PRS.DEF.1.SG	altat-om
találni	1	talál	V-NFIN	talál-ni
kincs	2	kincs	N.NOM.SG	kincs
babánál	1	baba	N.SG-AT+ESS	baba-nál
sikít	4	sikít	V.IND.PRS.INDF.3.SG	sikít
kötés	1	kötés	N.NOM.SG	kötés
japán	2	japán	N.NOM.SG	japán
szárnya	2	szárny	N.NOM-PSS3S.SG	szárny-a
köhögsz	1	köhög	V-IND.PRS.INDF.2.SG.asz	köhög-sz
ój	1	ó	V-SBJV.PRS.INDF.2.SG	ó-j
tornyod	1	torony	N.NOM-PSS2S.SG	torony-od
kitölt	1	kitölt	V.IND.PRS.INDF.3.SG	kitölt
állomáson	1	állomás	N.SG-ON+ESS	állomás-on
belvárosba	1	belváros	N.SG-IN+ALL	belváros-ba
zöldség	3	zöldség	N.NOM.SG	zöldség
asszony	1	asszony	N.NOM.SG	asszony
piac	3	piac	N.NOM.SG	piac
hullik	2	hullik	V.IND.PRS.INDF.3.SG	hullik
párnának	3	párna	N.SG-DAT.SG	párna-nak
csókolj	1	csókol	V-SBJV.PRS.INDF.2.SG	csókol-j
verjek	1	ver	V-SBJV.PRS.INDF.1.SG	ver-jek
meghívom	2	meghív	V-IND.PRS.DEF.1.SG	meghív-om
barátok	1	barát	N.NOM-PL	barát-ok
mikulás	3	mikulás	N.NOM.SG	mikulás
kapjuk	1	kap	V-IND.PRS.DEF.1.PL	kap-juk
konyhát	2	konyha	N.SG-ACC	konyha-t
nyolcvan	1	nyolcvan	N.NOM.SG	nyolcvan
oltsak	1	olt	V-SBJV.PRS.INDF.1.SG	olt-jak
elve	2	elve	N.NOM.SG	elve
nyissak	2	nyit	V-SBJV.PRS.INDF.1.SG	nyit-jak
próbálsz	2	próbál	V-IND.PRS.INDF.2.SG.asz	próbál-sz
mondjátok	1	mond	V-IND.PRS.DEF.2.PL	mond-játok
jobbat	4	jobb	N.SG-ACC	jobb-at
ablakhoz	4	ablak	N.SG-AT+ALL	ablak-hoz
porszívót	1	porszívó	N.SG-ACC	porszívó-t
papot	8	pap	N.SG-ACC	pap-ot
megmaradunk	1	megmarad	V-IND.PRS.INDF.1.PL	megmarad-unk
csókoljuk	1	csókol	V-IND.PRS.DEF.1.PL	csókol-juk
megengedni	1	megenged	V-NFIN	megenged-ni
maradhat	1	marad	V-POT	marad-hat
kabátot	2	kabát	N.SG-ACC	kabát-ot
cseresznye	6	cseresznye	N.NOM.SG	cseresznye
fütyülni	2	fütyül	V-NFIN	fütyül-ni
pucold	2	pucol	V-SBJV.PRS.DEF.2.SG	pucol-d
hajat	3	haj	N.SG-ACC	haj-at
pucoltál	1	pucol	V-IND.PST.INDF.2.SG	pucol-tál
május	3	május	N.NOM.SG	május
ördögnek	2	ördög	N.SG-DAT.SG	ördög-nek
szarva	3	szarva	N.NOM.SG	szarva
miki	817	miki	N.NOM.SG	miki
pillangók	1	pillangó	N.NOM-PL	pillangó-k
nézegetik	2	nézeget	V-IND.PRS.DEF.3.PL.ik	nézeget-ik
macija	3	maci	N.NOM-PSS3S.SG	maci-ja
buta	65	buta	ADJ.NOM.SG	buta
apuval	5	apu	N.SG-INST	apu-val
elmondtad	1	elmond	V-IND.PST.DEF.2.SG	elmond-tad
csipát	3	csipa	N.SG-ACC	csipa-t
verseny	1	verseny	N.NOM.SG	verseny
fiókba	2	fiók	N.SG-IN+ALL	fiók-ba
kikapcsol	1	kikapcsol	V.IND.PRS.INDF.3.SG	kikapcsol
bekapcsoljuk	10	bekapcsol	V-IND.PRS.DEF.1.PL	bekapcsol-juk
elemi	1	elemi	N.NOM.SG	elemi
megengedi	10	megenged	V-IND.PRS.DEF.3.SG.i	megenged-i
megengedte	1	megenged	V-IND.PST.DEF.3.SG	megenged-te
rendőr	2	rendőr	N.NOM.SG	rendőr
vitted	1	visz	V-IND.PST.DEF.2.SG	visz-tted
kukánál	1	kuka	N.SG-AT+ESS	kuka-nál
gratulálok	3	gratulál	V-IND.PRS.INDF.1.SG	gratulál-ok
bekened	4	beken	V-IND.PRS.DEF.2.SG	beken-ed
kented	1	ken	V-IND.PST.DEF.2.SG	ken-ted
kenőcsből	1	kenőcs	N.SG-IN+ABL	kenőcs-ből
készíteni	1	készít	V-NFIN	készít-eni
felvételt	43	felvétel	N.SG-ACC	felvétel-t
készítjük	2	készít	V-IND.PRS.DEF.1.PL	készít-jük
kenőcs	4	kenőcs	N.NOM.SG	kenőcs
arcod	3	arc	N.NOM-PSS2S.SG	arc-od
kenjem	3	ken	V-SBJV.PRS.DEF.1.SG	ken-jem
kenőcsöt	5	kenőcs	N.SG-ACC	kenőcs-öt
mikire	2	miki	N.SG-ON+ALL	miki-re
játszanék	1	játszik	V-COND.PRS.INDF.1.SG	játsz-anék
rajzolnék	1	rajzol	V-COND.PRS.INDF.1.SG	rajzol-nék
leülünk	2	leül	V-IND.PRS.INDF.1.PL	leül-ünk
mikivel	17	miki	N.SG-INST	miki-vel
sárkánytól	1	sárkány	N.SG-AT+ABL	sárkány-tól
rajzolok	3	rajzol	V-IND.PRS.INDF.1.SG	rajzol-ok
játsszuk	5	játszik	V-IND.PRS.DEF.1.PL	játsz-juk
ajándékba	3	ajándék	N.SG-IN+ALL	ajándék-ba
ajándékból	3	ajándék	N.SG-IN+ABL	ajándék-ból
vadállat	5	vadállat	N.NOM.SG	vadállat
hordó	1	hordó	N.NOM.SG	hordó
megengedem	6	megenged	V-IND.PRS.DEF.1.SG	megenged-em
szívem	14	szív	N.NOM-PSS1S.SG	szív-em
késő	5	késik	V-V.PTCP.PRS	kés-ő
rajzoltok	2	rajzol	V-IND.PRS.INDF.2.PL	rajzol-tok
hallgassátok	1	hallgat	V-SBJV.PRS.DEF.2.PL	hallgat-játok
hallgassuk	2	hallgat	V-SBJV.PRS.DEF.1.PL	hallgat-juk
szeretnétek	1	szeret	V-COND.PRS.INDF.2.PL	szeret-nétek
meglátjuk	1	meglát	V-IND.PRS.DEF.1.PL	meglát-juk
tóparton	1	tópart	N.SG-ON+ESS	tópart-on
emlékeztek	1	emlékszik	V-IND.PST.INDF.3.PL	emléksz-tek
utasok	1	utas	N.NOM-PL	utas-ok
tengerészt	2	tengerész	N.SG-ACC	tengerész-t
befejezzük	4	befejez	V-IND.PRS.DEF.1.PL	befejez-jük
szakállas	2	szakállas	ADJ.NOM.SG	szakállas
arany	1	arany	N.NOM.SG	arany
húsom	1	hús	N.NOM-PSS1S.SG	hús-om
rajzolt	2	rajzol	V-IND.PST.INDF.3.SG	rajzol-t
kategóriában	1	kategória	N.SG-IN+ESS	kategória-ban
pelikán	2	pelikán	N.NOM.SG	pelikán
pelikánt	2	pelikán	N.SG-ACC	pelikán-t
lapot	1	lap	N.SG-ACC	lap-ot
rajzoltad	2	rajzol	V-IND.PST.DEF.2.SG	rajzol-tad
leírod	4	leír	V-IND.PRS.DEF.2.SG	leír-od
írod	1	ír	N.NOM-PSS2S.SG	ír-od
vadállatot	1	vadállat	N.SG-ACC	vadállat-ot
leírom	1	leír	V-IND.PRS.DEF.1.SG	leír-om
mikinek	22	miki	N.SG-DAT.SG	miki-nek
kiveszlek	1	kivesz	V-IND.PRS.LGSPEC1.1.SG	kivesz-lek
emellek	4	emel	V-IND.PRS.LGSPEC1.1.SG	emel-lek
bugyi	4	bugyi	N.NOM.SG	bugyi
pulykát	1	pulyka	N.SG-ACC	pulyka-t
kénem	13	kén	N.NOM-PSS1S.SG	kén-em
inge	1	ing	N.NOM-PSS3S.SG	ing-e
inget	6	ing	N.SG-ACC	ing-et
lukba	2	luk	N.SG-IN+ALL	luk-ba
dugjuk	3	dug	V-IND.PRS.DEF.1.PL	dug-juk
felöltözünk	2	felöltözik	V-IND.PRS.INDF.1.PL	felöltöz-ünk
bohócom	1	bohóc	N.NOM-PSS1S.SG	bohóc-om
pisiljünk	2	pisil	V-SBJV.PRS.INDF.1.PL	pisil-jünk
magot	5	mag	N.SG-ACC	mag-ot
figyelem	1	figyelem	N.NOM.SG	figyelem
rakjalak	2	rak	V-SBJV.PRS.LGSPEC1.1.SG	rak-jalak
popót	1	popó	N.SG-ACC	popó-t
eldőlt	8	eldől	V-IND.PST.INDF.3.SG	eldől-t
mikrofon	39	mikrofon	N.NOM.SG	mikrofon
magnón	11	magnó	N.SG-ON+ESS	magnó-n
álljunk	1	áll	V-SBJV.PRS.INDF.1.PL	áll-junk
ablakra	1	ablak	N.SG-ON+ALL	ablak-ra
elhúzzuk	2	elhúz	V-IND.PRS.DEF.1.PL	elhúz-juk
függönyt	5	függöny	N.SG-ACC	függöny-t
tócsában	1	tócsa	N.SG-IN+ESS	tócsa-ban
fú	14	fú	V.IND.PRS.INDF.3.SG	fú
leveszlek	1	levesz	V-IND.PRS.LGSPEC1.1.SG	levesz-lek
varrni	3	varr	V-NFIN	varr-ni
hála	2	hála	N.NOM.SG	hála
istennek	2	isten	N.SG-DAT.SG	isten-nek
készítünk	6	készít	V-IND.PRS.INDF.1.PL	készít-ünk
emeljelek	3	emel	V-SBJV.PRS.LGSPEC1.1.SG	emel-jelek
vize	3	vize	N.NOM.SG	vize
varrta	1	varr	V-IND.PST.DEF.3.SG	varr-ta
varrva	1	varr	V-V.CVB	varr-va
felállsz	1	feláll	V-IND.PRS.INDF.2.SG.asz	feláll-sz
padra	1	pad	N.SG-ON+ALL	pad-ra
varrás	1	varrás	N.NOM.SG	varrás
varrása	1	varrás	N.NOM-PSS3S.SG	varrás-a
bántja	1	bánt	V-IND.PRS.DEF.3.SG	bánt-ja
köszönöd	1	köszön	V-IND.PRS.DEF.2.SG	köszön-öd
kávéval	2	kávé	N.SG-INST	kávé-val
drágán	1	drága	N.SG-ON+ESS	drága-n
figyeljek	1	figyel	V-SBJV.PRS.INDF.1.SG	figyel-jek
kávéd	1	kávé	N.NOM-PSS2S.SG	kávé-d
csibéje	1	csibe	N.NOM-PSS3S.SG	csibe-je
kiscsibéi	1	kiscsibe	N.NOM-PSS3S.PL	kiscsibe-i
